"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
6503,3/31/2019 0:00:00,2903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741657.00,0.00,741657.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1136312.00,1136312.00,0.00,394655.00,0.00,394655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
6506,3/31/2019 0:00:00,2904,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6527,3/31/2019 0:00:00,2914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2038320.00,0.00,2038320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2580847.00,2580847.00,0.00,542527.00,0.00,542527.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00
6528,3/31/2019 0:00:00,2915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1199.00,0.00,1199.00,26605.00,0.00,26605.00,27804.00,27804.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00
6574,3/31/2019 0:00:00,2944,0.00,0.00,0.00,0.00,0.00,0.00,64161905.00,64161905.00,0.00,0.00,0.00,0.00,75580525.00,0.00,75580525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327395.00,327395.00,0.00,6350535.00,0.00,6350535.00,0.00,0.00,0.00,146389846.00,146389846.00,0.00,296881.00,0.00,296881.00,24.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,11.00,0.00,21.00,0.00,21.00,2.00,0.00,7.00,0.00,3.00,24.00,517.00,2362.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00
6582,3/31/2019 0:00:00,2949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
6584,3/31/2019 0:00:00,2950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2367895.00,0.00,2367895.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,0.00,375.00,233015.00,0.00,233015.00,2843705.00,2843705.00,0.00,242420.00,0.00,242420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00
6613,3/31/2019 0:00:00,2965,0.00,0.00,0.00,0.00,0.00,0.00,2161985.00,2161985.00,0.00,0.00,0.00,0.00,8891339.00,0.00,8891339.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,603989.00,0.00,603989.00,0.00,0.00,0.00,11657313.00,11657313.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,536.00
6625,3/31/2019 0:00:00,2972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1268649.00,0.00,1268649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1296139.00,1296139.00,0.00,27490.00,0.00,27490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00
6626,3/31/2019 0:00:00,2973,0.00,0.00,0.00,0.00,0.00,0.00,203683.00,203683.00,0.00,0.00,0.00,0.00,938167.00,0.00,938167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9583.00,0.00,9583.00,0.00,0.00,0.00,1151433.00,1151433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00
6627,3/31/2019 0:00:00,2974,0.00,0.00,0.00,0.00,0.00,0.00,140718.00,140718.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498522.00,0.00,498522.00,0.00,0.00,0.00,639240.00,639240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00
6628,3/31/2019 0:00:00,2975,0.00,0.00,0.00,0.00,0.00,0.00,57175.00,57175.00,0.00,0.00,0.00,0.00,1568053.00,0.00,1568053.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25861.00,0.00,25861.00,0.00,0.00,0.00,1737927.00,1737927.00,0.00,86838.00,0.00,86838.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,12.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00
6636,3/31/2019 0:00:00,2981,0.00,0.00,0.00,0.00,0.00,0.00,169207.00,169207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169207.00,169207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00
6638,3/31/2019 0:00:00,2982,0.00,0.00,0.00,0.00,0.00,0.00,2466275.00,2466275.00,0.00,0.00,0.00,0.00,1576414.00,0.00,1576414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4042689.00,4042689.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00
6651,3/31/2019 0:00:00,2989,0.00,0.00,0.00,0.00,0.00,0.00,13478008.00,13478008.00,0.00,0.00,0.00,0.00,7805437.00,0.00,7805437.00,0.00,0.00,0.00,0.00,644363.00,644363.00,0.00,0.00,0.00,892879.00,0.00,892879.00,3622979.00,0.00,3622979.00,0.00,0.00,0.00,38407024.00,38407024.00,0.00,13500600.00,0.00,13500600.00,6.00,101.00,0.00,0.00,0.00,0.00,1.00,26.00,4.00,56.00,6.00,101.00,107.00,0.00,0.00,1.00,13.00,0.00,107.00,241.00,0.00,584.00,0.00,0.00,0.00,0.00,0.00,1393.00
6652,3/31/2019 0:00:00,2990,0.00,0.00,0.00,0.00,0.00,0.00,6477724.00,6477724.00,0.00,0.00,0.00,0.00,9539069.00,0.00,9539069.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211274.00,0.00,211274.00,0.00,0.00,0.00,17130999.00,17130999.00,0.00,902932.00,0.00,902932.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,249.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00
6665,3/31/2019 0:00:00,2999,0.00,0.00,0.00,0.00,0.00,0.00,37220847.00,37220847.00,0.00,0.00,0.00,0.00,23148829.00,0.00,23148829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1675581.00,1675581.00,0.00,1755102.00,0.00,1755102.00,60000.00,0.00,60000.00,71830437.00,71830437.00,0.00,9645659.00,0.00,9645659.00,219.00,4.00,0.00,105.00,0.00,0.00,37.00,0.00,8.00,4.00,62.00,4.00,66.00,52.00,0.00,17.00,0.00,157.00,223.00,953.00,1154.00,0.00,0.00,0.00,0.00,0.00,0.00,262.00
6667,3/31/2019 0:00:00,3001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
6670,3/31/2019 0:00:00,3002,0.00,0.00,0.00,0.00,0.00,0.00,177142.00,177142.00,0.00,0.00,0.00,0.00,4413440.00,0.00,4413440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141139.00,0.00,141139.00,7243256.00,7243256.00,0.00,2511535.00,0.00,2511535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00
6672,3/31/2019 0:00:00,3003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
6674,3/31/2019 0:00:00,3005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,901900.00,0.00,901900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,901900.00,901900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
6679,3/31/2019 0:00:00,3008,0.00,0.00,0.00,0.00,0.00,0.00,175710.00,175710.00,0.00,0.00,0.00,0.00,2908579.00,0.00,2908579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3487239.00,3487239.00,0.00,402950.00,0.00,402950.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,4.00,8.00,346.00,31.00,12.00,0.00,0.00,0.00,0.00,0.00,278.00
6680,3/31/2019 0:00:00,3009,0.00,0.00,0.00,0.00,0.00,0.00,3605737.00,3605737.00,0.00,0.00,0.00,0.00,31113396.00,0.00,31113396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,429252.00,429252.00,0.00,2199432.00,0.00,2199432.00,0.00,0.00,0.00,50591260.00,50591260.00,0.00,13672695.00,0.00,13672695.00,41.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,9.00,0.00,13.00,0.00,31.00,28.00,0.00,0.00,0.00,11.00,41.00,573.00,0.00,277.00,0.00,0.00,0.00,0.00,0.00,653.00
6681,3/31/2019 0:00:00,3010,0.00,0.00,0.00,0.00,0.00,0.00,148492251.00,148492251.00,0.00,0.00,0.00,0.00,56599947.00,0.00,56599947.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,730730.00,730730.00,0.00,0.00,0.00,0.00,16168737.00,0.00,16168737.00,221260935.00,221260935.00,0.00,0.00,0.00,0.00,7.00,52.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,7.00,52.00,59.00,0.00,0.00,7.00,0.00,0.00,59.00,775.00,1464.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00
6685,3/31/2019 0:00:00,3011,0.00,0.00,0.00,0.00,0.00,0.00,1204209.00,1204209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,936288.00,0.00,936288.00,0.00,0.00,0.00,9382886.00,9382886.00,0.00,7242389.00,0.00,7242389.00,12.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,11.00,0.00,0.00,0.00,11.00,12.00,447.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,828.00
6687,3/31/2019 0:00:00,3012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00
6689,3/31/2019 0:00:00,3013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189053.00,189053.00,0.00,189053.00,0.00,189053.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00
6690,3/31/2019 0:00:00,3014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1505203.00,0.00,1505203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1835411.00,1835411.00,0.00,330208.00,0.00,330208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
6694,3/31/2019 0:00:00,3016,0.00,0.00,0.00,0.00,0.00,0.00,304426910.00,304426910.00,0.00,15920993.00,15920993.00,0.00,665963045.00,0.00,665963045.00,1259799.00,1259799.00,0.00,6564982.00,0.00,6564982.00,0.00,0.00,0.00,51412757.00,51412757.00,0.00,59832027.00,0.00,59832027.00,2948390.00,0.00,2948390.00,1277108148.00,1277108148.00,0.00,228016783.00,0.00,228016783.00,898.00,33.00,0.00,70.00,0.00,0.00,424.00,12.00,202.00,18.00,698.00,33.00,731.00,130.00,0.00,67.00,2.00,200.00,931.00,7880.00,11857.00,57.00,1.00,0.00,0.00,0.00,1.00,6508.00
6700,3/31/2019 0:00:00,3021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
6711,3/31/2019 0:00:00,3028,0.00,0.00,0.00,0.00,0.00,0.00,2249055.00,2249055.00,0.00,0.00,0.00,0.00,2624409.00,0.00,2624409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3121.00,0.00,3121.00,54193.00,0.00,54193.00,4930778.00,4930778.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
6722,3/31/2019 0:00:00,3034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3551196.00,0.00,3551196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4701098.00,4701098.00,0.00,1149902.00,0.00,1149902.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,484.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00
6723,3/31/2019 0:00:00,3035,0.00,0.00,0.00,0.00,0.00,0.00,49580.00,49580.00,0.00,0.00,0.00,0.00,2214601.00,0.00,2214601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63665.00,0.00,63665.00,2888246.00,2888246.00,0.00,560400.00,0.00,560400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,269.00
6725,3/31/2019 0:00:00,3036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.00
6726,3/31/2019 0:00:00,3037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126600.00,126600.00,0.00,126600.00,0.00,126600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.00
6733,3/31/2019 0:00:00,3039,0.00,0.00,0.00,0.00,0.00,0.00,979387.00,979387.00,0.00,0.00,0.00,0.00,2033413.00,0.00,2033413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3012800.00,3012800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00
6739,3/31/2019 0:00:00,3041,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088178.00,0.00,1088178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15500.00,0.00,15500.00,0.00,0.00,0.00,1253678.00,1253678.00,0.00,150000.00,0.00,150000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
6743,3/31/2019 0:00:00,3044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41603220.00,0.00,41603220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3066698.00,0.00,3066698.00,0.00,0.00,0.00,55204156.00,55204156.00,0.00,10534238.00,0.00,10534238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,1216.00,0.00,0.00,0.00,0.00,0.00,0.00
6747,3/31/2019 0:00:00,3047,0.00,0.00,0.00,0.00,0.00,0.00,4709149.00,4709149.00,0.00,0.00,0.00,0.00,3985097.00,0.00,3985097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420259.00,0.00,420259.00,0.00,0.00,0.00,9861322.00,9861322.00,0.00,746817.00,0.00,746817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,167.00,0.00,0.00,0.00,0.00,0.00,0.00,262.00
6772,3/31/2019 0:00:00,3059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260858.00,0.00,260858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260858.00,260858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
6774,3/31/2019 0:00:00,3061,0.00,0.00,0.00,0.00,0.00,0.00,2252171.00,2252171.00,0.00,86.00,86.00,0.00,3045801.00,0.00,3045801.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88862.00,88862.00,0.00,9199.00,0.00,9199.00,1037906.00,0.00,1037906.00,12764305.00,12764305.00,0.00,6419142.00,0.00,6419142.00,27.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,2.00,0.00,9.00,0.00,9.00,17.00,0.00,0.00,0.00,18.00,27.00,749.00,257.00,1.00,0.00,0.00,0.00,0.00,0.00,989.00
6775,3/31/2019 0:00:00,3062,0.00,0.00,0.00,0.00,0.00,0.00,25270522.00,25270522.00,0.00,73.00,73.00,0.00,79570617.00,0.00,79570617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8004085.00,8004085.00,0.00,2061002.00,0.00,2061002.00,5147818.00,0.00,5147818.00,117505761.00,117505761.00,0.00,5455729.00,0.00,5455729.00,322.00,4.00,2.00,16.00,0.00,0.00,49.00,1.00,34.00,3.00,201.00,4.00,205.00,103.00,0.00,118.00,0.00,121.00,326.00,3066.00,1273.00,0.00,0.00,0.00,0.00,0.00,0.00,5210.00
6778,3/31/2019 0:00:00,3065,0.00,0.00,0.00,0.00,0.00,0.00,5986260.00,5986260.00,0.00,1304095.00,1304095.00,0.00,14038740.00,0.00,14038740.00,0.00,0.00,0.00,1360206.00,0.00,1360206.00,0.00,0.00,0.00,2129815.00,2129815.00,0.00,3349758.00,0.00,3349758.00,1978417.00,0.00,1978417.00,28407554.00,28407554.00,0.00,1750284.00,0.00,1750284.00,130.00,22.00,0.00,2.00,0.00,0.00,37.00,0.00,40.00,22.00,88.00,22.00,110.00,40.00,0.00,0.00,0.00,42.00,152.00,1667.00,308.00,143.00,2.00,0.00,0.00,0.00,2.00,1133.00
6779,3/31/2019 0:00:00,3066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
