"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
9248,9/30/2020 0:00:00,4381,0,0,45425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033735,0,0,0,0,0,0,0,0,,0,12889411,0,0,0,0,0,0,0,0,0,0,0
9255,9/30/2020 0:00:00,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479662,0,0,0,0,0,0,0,0,,0,724467,0,0,0,0,0,0,0,0,0,0,0
9260,9/30/2020 0:00:00,4387,143366294,0,15272401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69387724,73978570,0,0,0,143366294,836768,0,0,0,0,0,0,0,0,0,0,0,0,1443732784,167,5766167,0,0,0,0,167,5766167,,0,1612517255,0,0,0,0,0,0,0,0,0,0,0
9287,9/30/2020 0:00:00,4400,0,0,377889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33614057,0,0,0,0,0,0,0,0,,0,38780306,0,0,0,0,0,0,0,0,0,0,0
9288,9/30/2020 0:00:00,4401,0,0,566095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32422457,0,0,0,0,0,0,0,0,,0,36512935,0,0,0,0,0,0,0,0,0,0,0
9289,9/30/2020 0:00:00,4402,0,6282473,833049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72112415,0,0,0,0,0,0,0,0,,0,81114918,0,0,0,0,0,0,0,0,0,0,0
9292,9/30/2020 0:00:00,4404,0,8749879,1634798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244568842,0,0,0,0,0,0,0,0,,0,284431313,195630,194407,0,0,0,0,0,0,0,0,0
9293,9/30/2020 0:00:00,4405,0,28364676,2265203,0,0,0,0,93389,0,0,773015,328322,1194726,30148,52685,100196,236139,204748,623916,6864576,18296876,3041051,2003569,0,30206072,0,0,0,0,0,0,179379,381891,-47890,0,0,0,0,0,-27418,1680,0,0,0,306740836,0,0,0,0,0,0,0,0,,0,347740307,0,0,0,0,0,0,0,0,0,0,0
9296,9/30/2020 0:00:00,4407,0,0,14836164,1863289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168970,10021463,1208236,0,0,11398669,0,0,0,0,0,0,914256,281176,0,0,0,0,0,0,-61414,0,0,0,0,522883899,36,3817081,3817081,0,0,0,36,3817081,,0,566834667,0,0,0,0,0,0,0,0,0,0,0
9300,9/30/2020 0:00:00,4409,40274727,0,5114835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000690,30142883,3073590,2057564,0,40274727,1508165,0,0,0,0,0,0,0,0,0,0,0,0,186970689,0,0,0,0,0,0,0,0,,0,209081171,0,0,0,0,0,0,0,0,0,0,0
9310,9/30/2020 0:00:00,4415,0,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653447,0,0,0,0,0,0,0,0,,0,4557142,0,0,0,0,0,0,0,0,0,0,0
9327,9/30/2020 0:00:00,4423,0,7000000,461348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18684,0,0,0,0,0,0,0,0,0,0,0,0,75060228,0,0,0,0,0,0,0,0,,0,82405404,0,0,0,0,0,0,0,0,0,0,0
9335,9/30/2020 0:00:00,4427,0,0,815821,79336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240702,224921,0,0,0,7465623,0,0,0,0,0,0,84454,92418,0,0,0,0,0,0,0,0,0,0,0,58147478,0,0,0,0,0,0,0,0,,0,63835627,0,0,0,0,0,0,0,0,0,0,0
9348,9/30/2020 0:00:00,4435,0,0,673294,169522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501393,4080523,0,0,5581916,0,0,0,0,0,0,372402,38462,0,0,0,0,0,0,0,0,0,0,0,71429775,9,70368,0,0,0,0,9,70368,,0,83016987,0,0,0,0,0,0,0,0,0,0,0
9349,9/30/2020 0:00:00,4436,0,586482,1472801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,1992000,0,0,759958,3498958,0,0,0,0,0,0,0,5555,0,0,0,0,0,0,0,0,0,0,0,171042784,0,0,0,0,0,0,0,0,,0,203161522,0,0,0,0,0,0,0,0,0,0,0
9358,9/30/2020 0:00:00,4443,0,0,1021977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179107,4678062,1811217,2017475,0,8685861,0,0,0,0,0,0,24928,159337,0,0,0,0,0,0,0,0,0,0,0,67043317,0,0,0,0,0,0,0,0,,0,77891389,0,0,0,0,0,0,0,0,0,0,0
9370,9/30/2020 0:00:00,4449,550000,0,1482997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,30380855,40,920320,920320,0,0,0,40,920320,,0,35389441,0,0,0,0,0,0,0,0,0,0,0
9373,9/30/2020 0:00:00,4451,0,79150629,4709920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40455920,0,0,3866989,0,44322909,0,0,0,0,0,0,1414665,-107091,0,0,0,0,0,0,0,0,0,0,0,570339226,88,4762677,4747186,22,5891705,5891705,86,4685824,,0,617746839,0,0,0,0,0,0,0,0,0,0,0
9376,9/30/2020 0:00:00,4453,0,0,222523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17330962,0,0,0,0,0,0,0,0,,0,19879047,0,0,0,0,0,0,0,0,0,0,0
9381,9/30/2020 0:00:00,4456,95438217,0,2781927,0,0,0,0,2770175,0,0,0,0,2770175,0,0,0,0,0,0,12873798,35926571,40494644,14122358,6037055,109454426,10375095,42854666,24520849,17687607,0,95438217,2218042,-298651,14688,0,0,0,0,0,184119,0,0,0,0,542790278,154,4056379,3799854,0,0,0,142,3541681,,0,600481283,0,0,0,0,0,0,0,0,0,0,0
9384,9/30/2020 0:00:00,4459,0,37342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269879,0,0,0,0,0,0,0,0,,0,1406048,0,0,0,0,0,0,0,0,0,0,0
9398,9/30/2020 0:00:00,4469,0,0,232009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915229,3697973,797449,0,0,5410651,0,0,0,0,0,0,0,182761,0,0,0,0,0,0,0,0,0,0,0,26773141,0,0,0,0,0,0,0,0,,0,30788508,0,0,0,0,0,0,0,0,0,0,0
9408,9/30/2020 0:00:00,4478,0,0,516368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79713,0,0,0,0,0,0,0,16246,0,0,0,0,32345067,0,0,0,0,0,0,0,0,,0,36220550,0,0,0,0,0,0,0,0,0,0,0
9411,9/30/2020 0:00:00,4480,0,0,148199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251092,2802128,1752820,0,0,5806040,0,0,0,0,0,0,0,69546,0,0,0,0,0,0,0,0,0,0,0,20047712,0,0,0,0,0,0,0,0,,0,21383258,0,0,0,0,0,0,0,0,0,0,0
9413,9/30/2020 0:00:00,4482,0,142699,79415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30753,0,0,0,0,0,0,0,0,0,0,0,0,12177349,0,0,0,0,0,0,0,0,,0,13510505,0,0,0,0,0,0,0,0,0,0,0
9441,9/30/2020 0:00:00,4500,0,0,265148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14496516,0,0,0,0,0,0,0,0,,0,17639664,0,0,0,0,0,0,0,0,0,0,0
9445,9/30/2020 0:00:00,4503,0,0,1088221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30396845,0,0,0,0,0,0,0,0,,0,33952614,0,0,0,0,0,0,0,0,0,0,0
9457,9/30/2020 0:00:00,4508,0,156951,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14245,0,0,0,0,0,0,0,0,0,0,0,0,7845708,0,0,0,0,0,0,0,0,,0,10926219,0,0,0,0,0,0,0,0,0,0,0
9469,9/30/2020 0:00:00,4514,0,0,693284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41938983,39,996000,0,0,0,0,39,996000,,0,46974482,0,0,0,0,0,0,0,0,0,0,0
9475,9/30/2020 0:00:00,4516,0,41260696,2255983,898622,0,0,0,0,0,0,15537585,0,15537585,0,0,0,0,0,0,6878080,27638402,32045600,0,0,66562082,0,0,0,0,0,0,321528,1168085,1103340,0,0,0,0,0,-304802,0,0,0,0,472188306,0,0,0,0,0,0,0,0,,0,526686118,0,0,0,0,0,0,0,0,0,0,0
9476,9/30/2020 0:00:00,4517,0,0,44239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63654,0,0,0,0,0,0,0,0,0,0,0,0,21498703,0,0,0,53,238282,238282,0,0,,0,23946948,0,0,0,0,0,0,0,0,0,0,0
9478,9/30/2020 0:00:00,4519,350000,0,117868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,200000,0,0,0,350000,13196,0,0,0,0,0,0,0,0,0,0,0,0,4087618,0,0,0,0,0,0,0,0,,0,4373889,0,0,0,0,0,0,0,0,0,0,0
9479,9/30/2020 0:00:00,4520,6566000,0,652068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830000,2736000,0,0,0,6566000,0,0,0,0,0,0,0,0,0,0,0,0,0,20431202,0,0,0,0,0,0,0,0,,0,23035102,0,0,0,0,0,0,0,0,0,0,0
9483,9/30/2020 0:00:00,4522,1749000,0,715177,175655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,0,399000,500000,0,1749000,180490,0,0,0,0,0,0,0,0,0,0,0,0,90393439,0,0,0,0,0,0,0,0,,0,97700691,0,0,0,0,0,0,0,0,0,0,0
9486,9/30/2020 0:00:00,4524,29454376,0,405058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834262,5213329,13204284,5202501,0,29454376,0,0,0,0,0,0,0,0,0,0,0,0,0,94302272,0,0,0,0,0,0,0,0,,0,102210625,0,0,0,0,0,0,0,0,0,0,0
9496,9/30/2020 0:00:00,4530,1883000,159603,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644000,645000,594000,0,0,1883000,0,0,0,0,0,0,0,0,0,0,0,0,0,2185277,0,0,0,0,0,0,0,0,,0,3166178,0,0,0,0,0,0,0,0,0,0,0
9497,9/30/2020 0:00:00,4531,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5718315,0,0,0,0,0,0,0,0,,0,6937264,0,0,0,0,0,0,0,0,0,0,0
9500,9/30/2020 0:00:00,4533,100367580,0,4248649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34276261,45441319,20650000,0,0,100367580,514230,0,0,0,0,0,0,0,0,0,0,0,0,310538174,0,0,0,0,0,0,0,0,,0,341741524,0,0,0,0,0,0,0,0,0,0,0
9501,9/30/2020 0:00:00,4534,0,0,8078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682716,0,0,0,0,0,0,0,0,,0,1891895,0,0,0,0,0,0,0,0,0,0,0
9512,9/30/2020 0:00:00,4542,0,0,43144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10078889,0,0,0,0,0,0,0,0,,0,11563040,0,0,0,0,0,0,0,0,0,0,0
9517,9/30/2020 0:00:00,4545,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59833,0,0,0,0,0,0,0,0,0,0,0,0,25199534,0,0,0,0,0,0,0,0,,0,28123016,0,0,0,0,0,0,0,0,0,0,0
9518,9/30/2020 0:00:00,4546,2528000,58953,808678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647000,897000,734000,0,250000,2528000,0,0,0,0,0,0,0,0,0,0,0,0,0,53113417,0,0,0,0,0,0,0,0,,0,66060199,0,0,0,0,0,0,0,0,0,0,0
9522,9/30/2020 0:00:00,4549,0,0,3655868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036042,16541117,18200831,2219249,0,40997239,0,0,0,0,0,0,217034,905156,0,0,0,0,0,0,73500,0,0,0,0,175799500,13,267922,267922,0,0,0,13,267922,,0,192846645,0,0,0,0,0,0,0,0,0,0,0
9527,9/30/2020 0:00:00,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187510,0,0,0,0,0,0,0,0,,0,247367,0,0,0,0,0,0,0,0,0,0,0
9532,9/30/2020 0:00:00,4556,12496000,5759394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496000,7139000,2861000,0,0,12496000,0,0,0,0,0,0,0,0,0,0,0,0,0,34568826,0,0,0,0,0,0,0,0,,0,37798413,0,0,0,0,0,0,0,0,0,0,0
9537,9/30/2020 0:00:00,4560,0,0,1313570,0,0,0,0,0,0,0,0,0,0,1894950,2120631,0,0,0,4015581,6339250,773388,649513,0,0,7762151,0,0,0,0,0,0,70536,113629,140310,0,0,0,0,0,0,0,0,0,0,53740815,0,0,0,0,0,0,0,0,,0,60338805,0,0,0,0,0,0,0,0,0,0,0
9554,9/30/2020 0:00:00,4569,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24861,0,0,0,0,0,0,0,0,0,0,0,0,2375812,0,0,0,0,0,0,0,0,,0,2922544,0,0,0,0,0,0,0,0,0,0,0
9555,9/30/2020 0:00:00,4570,0,0,42917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490105,217197,0,0,0,707302,0,0,0,0,0,0,49185,-956,0,0,0,0,0,0,0,0,0,0,0,7751852,0,0,0,0,0,0,0,0,,0,8471674,0,0,0,0,0,0,0,0,0,0,0
9556,9/30/2020 0:00:00,4571,0,22307511,1420194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682603,4722586,5938020,994532,0,13337741,0,0,0,0,0,0,259254,249489,0,0,0,0,0,0,0,53949,0,0,0,113575677,100,5539698,5539698,0,0,0,100,5539698,,0,127254453,0,0,0,0,0,0,0,0,0,0,0
9566,9/30/2020 0:00:00,4576,0,0,1056156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47080129,0,0,0,0,0,0,0,0,,0,55844019,0,0,0,0,0,0,0,0,0,0,0
9567,9/30/2020 0:00:00,4577,0,0,550474,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46321,0,0,0,0,46321,0,0,0,0,0,0,0,-3679,0,0,0,0,0,0,0,0,0,0,0,12166190,0,0,0,0,0,0,0,0,,0,14396365,0,0,0,0,0,0,0,0,0,0,0
9582,9/30/2020 0:00:00,4584,0,0,274828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,19740171,0,0,0,0,0,0,0,0,,0,22884243,0,0,0,0,0,0,0,0,0,0,0
9585,9/30/2020 0:00:00,4587,0,0,6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013105,2091492,1541758,801230,0,5447585,0,0,0,0,0,0,0,205287,0,0,0,0,0,0,0,30,0,0,0,8073174,0,0,0,0,0,0,0,0,,0,10316472,0,0,0,0,0,0,0,0,0,0,0
9589,9/30/2020 0:00:00,4590,191134421,136851996,22594037,4811000,0,0,0,0,0,0,32116902,0,32116902,0,0,0,0,0,0,0,103506648,174623461,40017321,0,318147430,14215152,145864141,31055128,0,0,191134421,2147322,1345377,0,0,0,0,0,0,669349,0,0,0,0,1585124503,550,14067091,14067091,574,71061722,71061722,550,14067091,,0,1753930858,0,0,0,0,0,0,0,0,0,0,0
9590,9/30/2020 0:00:00,4591,0,0,152811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364487,0,364487,0,0,0,0,0,0,48091,-85538,0,0,0,0,0,0,0,0,0,0,0,9624285,0,0,0,0,0,0,0,0,,0,10563430,0,0,0,0,0,0,0,0,0,0,0
9602,9/30/2020 0:00:00,4598,0,0,778749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43192034,0,0,0,0,0,0,0,0,,0,47884465,0,0,0,0,0,0,0,0,0,0,0
9603,9/30/2020 0:00:00,4599,0,788335,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174594,0,0,0,0,0,0,0,0,,0,2437387,0,0,0,0,0,0,0,0,0,0,0
9604,9/30/2020 0:00:00,4600,0,19816198,8324962,841168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15093427,54729618,22708786,2003423,0,94535254,0,0,0,0,0,0,0,1841291,0,0,0,0,0,0,0,63471,0,0,0,505157762,201,9393569,0,0,0,0,197,8869669,,0,565666213,0,0,0,0,0,0,0,0,0,0,0
9607,9/30/2020 0:00:00,4602,0,55715538,287475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44306094,126467001,119711013,14173739,0,304657847,0,0,0,0,0,0,597047,3393270,0,0,0,0,0,0,0,-4221,0,0,0,587545891,0,0,0,0,0,0,0,0,,0,650078637,0,0,0,0,0,0,0,0,0,0,0
9613,9/30/2020 0:00:00,4605,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290004,0,0,0,0,0,0,0,0,,0,309777,0,0,0,0,0,0,0,0,0,0,0
9622,9/30/2020 0:00:00,4610,785000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,300000,385000,0,785000,0,0,0,0,0,0,0,0,0,0,0,0,0,32018266,0,0,0,0,0,0,0,0,,0,39501275,0,0,0,0,0,0,0,0,0,0,0
9639,9/30/2020 0:00:00,4619,0,0,1664818,227655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491518,1890154,500100,1817128,520422,5219322,0,0,0,0,0,0,38040,34665,0,0,0,0,0,0,0,0,0,0,0,104666560,0,0,0,0,0,0,0,0,,0,119664957,0,0,0,0,0,0,0,0,0,0,0
9643,9/30/2020 0:00:00,4620,0,1828310,1871990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489851,6901234,3990013,0,0,11381098,0,0,0,0,0,0,295348,98419,0,0,0,0,0,0,0,0,0,0,0,204659245,0,0,0,0,0,0,0,0,,0,228864907,0,0,0,0,0,0,0,0,0,0,0
9644,9/30/2020 0:00:00,4621,0,0,357062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15639003,0,0,0,0,0,0,0,0,,0,17179946,0,0,0,0,0,0,0,0,0,0,0
9662,9/30/2020 0:00:00,4631,0,0,812862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,50025956,0,0,0,0,0,0,0,0,,0,57586147,0,0,0,0,0,0,0,0,0,0,0
9676,9/30/2020 0:00:00,4637,0,0,11345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267245,0,0,0,0,0,0,0,0,,0,6786499,0,0,0,0,0,0,0,0,0,0,0
9681,9/30/2020 0:00:00,4639,0,0,571801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62986,0,0,0,0,0,0,0,0,0,0,0,0,45514364,4,51724,0,0,0,0,4,51724,,0,49819499,0,0,0,0,0,0,0,0,0,0,0
9715,9/30/2020 0:00:00,4658,1800000,0,802375,42072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1450000,300000,0,0,1800000,237541,0,0,0,0,0,0,0,0,0,0,0,0,41228845,0,0,0,0,0,0,0,0,,0,44857754,0,0,0,0,0,0,0,0,0,0,0
9719,9/30/2020 0:00:00,4660,0,0,1045307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598393,0,0,0,0,0,0,0,0,0,0,0,0,9431610,0,0,0,0,0,0,0,0,,0,11035074,0,0,0,0,0,0,0,0,0,0,0
9723,9/30/2020 0:00:00,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17787320,0,0,0,0,0,0,0,0,,0,19602551,0,0,0,0,0,0,0,0,0,0,0
9759,9/30/2020 0:00:00,4683,0,78785218,3132827,2244547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9581102,4112446,1086104,2004090,2272492,19056234,0,0,0,0,0,0,95955,579,0,0,0,0,0,0,0,0,0,0,0,562399876,69,1157727,1157727,0,0,0,69,1157727,,0,650173466,0,0,0,0,0,0,0,0,0,0,0
9776,9/30/2020 0:00:00,4689,759993,0,320113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122254,1003794,1869468,45918,0,3041434,15121,219965,419912,104995,0,759993,0,64330,0,0,0,0,0,0,0,0,0,0,0,22231340,0,0,0,0,0,0,0,0,,0,25566659,0,0,0,0,0,0,0,0,0,0,0
9777,9/30/2020 0:00:00,4690,0,0,312156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27524679,0,0,0,0,0,0,0,0,,0,30212426,0,0,0,0,0,0,0,0,0,0,0
9778,9/30/2020 0:00:00,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8637625,0,0,0,0,0,0,0,0,,0,10508057,0,0,0,0,0,0,0,0,0,0,0
9788,9/30/2020 0:00:00,4696,707357654,176172082,17919364,0,0,0,0,0,0,0,2588887,4251533,6840420,0,0,0,0,0,0,0,446680,1432120,2794211,199010,4872021,236819776,277502702,188991753,0,4043423,707357654,1298901,176920,197786,0,0,0,0,0,-135758,6581,0,0,0,2068742712,0,0,0,0,0,0,0,0,,0,2310344483,0,0,0,0,0,0,0,0,0,0,0
9799,9/30/2020 0:00:00,4702,0,0,560436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26423552,0,0,0,0,0,0,0,0,,0,28238056,0,0,0,0,0,0,0,0,0,0,0
9805,9/30/2020 0:00:00,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97527,0,0,0,0,0,0,0,0,0,0,0,0,8026500,0,0,0,0,0,0,0,0,,0,10252519,0,0,0,0,0,0,0,0,0,0,0
9807,9/30/2020 0:00:00,4707,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562071,0,0,0,0,0,0,0,0,,0,4515897,0,0,0,0,0,0,0,0,0,0,0
9810,9/30/2020 0:00:00,4709,3000000,0,318395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,250000,3000000,175032,0,0,0,0,0,0,0,0,0,0,0,0,99050016,0,0,0,0,0,0,0,0,,0,109214812,0,0,0,0,0,0,0,0,0,0,0
9812,9/30/2020 0:00:00,4711,8094000,0,236072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221000,3258000,3615000,0,0,8094000,0,0,0,0,0,0,0,0,0,0,0,0,0,28040650,0,0,0,0,0,0,0,0,,0,30569519,0,0,0,0,0,0,0,0,0,0,0
