"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
14830,12/31/2021 0:00:00,7660,0,2391348,4951045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16415053,20423966,29033895,24382680,1840870,92096464,0,0,0,0,0,0,0,-1208623,0,0,0,0,0,0,0,0,0,0,0,239192641,0,0,0,0,0,0,0,0,,0,253871956,0,0,0,0,0,0,0,0,0,0,0,1371429,0,0,21970,0,0,0,0,0,0
14832,12/31/2021 0:00:00,7662,0,0,128932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24647,0,0,0,0,0,0,0,0,0,0,0,0,12508972,0,0,0,0,0,0,0,0,,0,13707104,0,0,0,0,0,0,0,0,0,0,0,5694,0,0,0,0,0,0,0,0,0
14836,12/31/2021 0:00:00,7665,0,0,48053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,20706200,0,0,0,0,0,0,0,0,,0,23187156,0,0,0,0,0,0,0,0,0,0,0,134643,0,0,0,0,0,0,0,0,0
14845,12/31/2021 0:00:00,7672,0,0,44234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9926,0,0,0,0,0,0,0,0,0,0,0,0,18348451,0,0,0,0,0,0,0,0,,0,20393841,0,0,0,0,0,0,0,0,0,0,0,16791,0,0,0,0,0,0,0,0,0
14847,12/31/2021 0:00:00,7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660216,0,0,0,0,0,0,0,0,,0,5330163,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0
14850,12/31/2021 0:00:00,7676,0,0,255456,83199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712230,267113,248172,746307,193007,2166829,0,0,0,0,0,0,0,-65537,0,0,0,0,0,0,0,0,0,0,0,54931676,0,0,0,0,0,0,0,0,,0,59946259,0,0,0,0,0,0,0,0,0,0,0,518435,0,0,0,0,0,0,0,0,0
14858,12/31/2021 0:00:00,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62927,0,0,0,0,0,0,0,0,0,0,0,0,36506919,0,0,0,0,0,0,0,0,,0,42097371,0,0,0,0,0,0,0,0,0,0,0,336510,0,0,0,0,0,0,0,0,0
14865,12/31/2021 0:00:00,7685,0,0,18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,10720239,0,0,0,0,0,0,0,0,,0,11659904,0,0,0,0,0,0,0,0,0,0,0,15816,0,0,0,0,0,0,0,0,0
14874,12/31/2021 0:00:00,7687,0,0,1690141,2016032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250305,0,0,0,0,250305,0,0,0,0,0,0,65245,1305,0,0,0,0,0,0,0,0,0,0,0,94393717,0,0,0,0,0,0,0,0,,0,101796717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14879,12/31/2021 0:00:00,7689,0,110287,161368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7283597,0,0,0,0,0,0,0,0,,0,8335295,0,0,0,0,0,0,0,0,0,0,0,36688,0,0,0,0,0,0,0,0,0
14884,12/31/2021 0:00:00,7692,14832000,0,235904,0,0,0,0,0,0,0,313823,0,313823,0,0,0,0,0,0,0,0,0,0,0,0,2899000,6296000,5637000,0,0,14832000,101968,0,0,0,0,0,0,0,0,0,0,0,0,36532581,0,0,0,0,0,0,0,0,,0,39249681,0,0,0,0,0,0,0,0,0,0,0,177344,0,13823,0,0,0,0,0,0,0
14898,12/31/2021 0:00:00,7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675233,0,0,0,0,0,0,0,0,,0,2120168,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0
14917,12/31/2021 0:00:00,7708,0,178056,7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18552,0,0,0,0,0,0,0,0,0,0,0,0,5794699,0,0,0,0,0,0,0,0,,0,6736140,0,0,0,0,0,0,0,0,0,0,0,20232,0,0,0,0,0,0,0,0,0
14934,12/31/2021 0:00:00,7720,9424000,0,25603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6192431,0,1392445,6200020,0,13784896,1488000,5208000,2728000,0,0,9424000,0,-58873,0,0,0,0,0,0,0,0,0,0,0,102963734,0,0,0,0,0,0,0,0,,0,111010117,0,0,0,0,0,0,0,0,0,0,0,379222,0,0,0,0,0,0,0,0,0
14965,12/31/2021 0:00:00,7735,0,0,238542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45467,0,0,0,0,0,0,0,0,0,0,0,0,12514254,0,0,0,0,0,0,0,0,,0,13622887,0,0,0,0,0,0,0,0,0,0,0,6895,0,0,0,0,0,0,0,0,0
14972,12/31/2021 0:00:00,7740,99786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99786,0,0,0,99786,0,0,0,0,0,0,0,0,0,0,0,0,0,4932693,0,0,0,0,0,0,0,0,,0,5390670,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0
15000,12/31/2021 0:00:00,7750,10800962,0,966318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24863690,19810536,16426055,16197180,13074381,90371842,5799144,3458165,1543653,0,0,10800962,503165,-1302228,0,0,0,0,0,0,0,0,0,0,0,271292504,0,0,0,0,0,0,0,0,,0,291973658,0,0,0,0,0,0,0,0,0,0,0,966312,0,0,-30629,0,0,0,0,0,0
15001,12/31/2021 0:00:00,7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151052,0,0,0,0,0,0,0,0,,0,1855559,0,0,0,0,0,0,0,0,0,0,0,15618,0,0,0,0,0,0,0,0,0
15007,12/31/2021 0:00:00,7752,8725777,0,675297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730413,1610989,4884375,500000,0,8725777,0,0,0,0,0,0,0,0,0,0,0,0,0,36071279,0,0,0,0,0,0,0,0,,0,38799889,0,0,0,0,0,0,0,0,0,0,0,132431,0,0,0,0,0,0,0,0,0
15009,12/31/2021 0:00:00,7754,2089000,180425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447000,796000,846000,0,0,2089000,0,0,0,0,0,0,0,0,0,0,0,0,0,5138475,0,0,0,0,0,0,0,0,,0,5840349,0,0,0,0,0,0,0,0,0,0,0,6443,0,0,0,0,0,0,0,0,0
15015,12/31/2021 0:00:00,7758,0,0,1504448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62426852,0,0,0,0,0,0,0,0,,0,69285941,0,0,0,0,0,0,0,0,0,0,0,269723,0,0,0,0,0,0,0,0,0
15016,12/31/2021 0:00:00,7759,3401645,0,49720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,2745000,456645,0,0,3401645,0,0,0,0,0,0,0,0,0,0,0,0,0,10481312,0,0,0,0,0,0,0,0,,0,12812171,0,0,0,0,0,0,0,0,0,0,0,17249,0,0,0,0,0,0,0,0,0
15021,12/31/2021 0:00:00,7762,33512735,0,113909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10417460,1438000,2899000,3551536,15206739,33512735,21380,0,0,0,0,0,0,0,0,0,0,0,0,56834064,0,0,0,0,0,0,0,0,,0,63915856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15028,12/31/2021 0:00:00,7767,0,0,160335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287699,0,0,0,0,0,0,0,0,,0,6903427,0,0,0,0,0,0,0,0,0,0,0,81817,0,0,0,0,0,0,0,0,0
15049,12/31/2021 0:00:00,7778,5713000,0,368293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843000,3470000,400000,0,0,5713000,0,0,0,0,0,0,0,0,0,0,0,0,0,20674724,0,0,0,0,0,0,0,0,,0,24820379,0,0,0,0,0,0,0,0,0,0,0,104237,0,0,0,0,0,0,0,0,0
15051,12/31/2021 0:00:00,7779,0,21357762,1695484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947675,983345,0,4931020,0,0,0,0,0,0,336148,-68980,0,0,0,0,0,0,0,0,0,0,0,157400819,90,5492337,5458431,8,1244894,933670,88,5356712,,0,170277672,0,0,0,0,0,0,0,0,0,0,0,334953,0,0,0,0,0,0,0,0,0
15062,12/31/2021 0:00:00,7785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7507674,0,0,0,0,0,0,0,0,,0,8384479,0,0,0,0,0,0,0,0,0,0,0,43445,0,0,0,0,0,0,0,0,0
15063,12/31/2021 0:00:00,7786,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,2052202,0,0,0,0,0,0,0,0,,0,2557374,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0
15067,12/31/2021 0:00:00,7790,0,0,760928,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11998588,0,0,0,0,0,0,0,0,,0,12775430,0,0,0,0,0,0,0,0,0,0,0,7250,0,0,0,0,0,0,0,0,0
15072,12/31/2021 0:00:00,7792,194133,0,1245757,257480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47826122,10372184,16476858,5742816,4143753,84561733,0,0,194133,0,0,194133,0,-44706,0,0,0,0,0,0,0,0,0,0,0,162673939,12,706917,706917,0,0,0,12,706917,,0,180679839,0,0,0,0,0,0,0,0,0,0,0,1371141,0,0,57456,0,0,0,0,0,0
15073,12/31/2021 0:00:00,7793,0,1027724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8917858,0,0,0,0,0,0,0,0,,0,10061050,0,0,0,0,0,0,0,0,0,0,0,17402,0,0,0,0,0,0,0,0,0
15080,12/31/2021 0:00:00,7796,2432000,0,734886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192000,1240000,0,0,0,2432000,457423,0,0,0,0,0,0,0,0,0,0,0,0,47618956,0,0,0,0,0,0,0,0,,0,53812682,0,0,0,0,0,0,0,0,0,0,0,720871,0,0,0,0,0,0,0,0,0
15089,12/31/2021 0:00:00,7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,1027170,0,0,0,0,0,0,0,0,,0,1075940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15095,12/31/2021 0:00:00,7805,0,6834114,697276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702616,4101515,10193905,2383990,0,17382026,0,0,0,0,0,0,229778,-350629,0,0,0,0,0,0,0,0,0,0,0,104435185,75,1788037,0,0,0,0,75,1788037,,0,111823314,0,0,0,0,0,0,0,0,0,0,0,102622,0,0,0,0,0,0,0,0,0
15101,12/31/2021 0:00:00,7810,0,0,437126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43112,0,0,0,0,0,0,0,0,0,0,0,0,23901009,0,0,0,0,0,0,0,0,,0,27871225,0,0,0,0,0,0,0,0,0,0,0,197577,0,0,0,0,0,0,0,0,0
15108,12/31/2021 0:00:00,7813,1249679,0,860460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582440,3030236,849834,491068,0,6953578,0,1249679,0,0,0,1249679,0,-62157,0,0,0,0,0,0,0,0,0,0,0,43968459,0,0,0,0,0,0,0,0,,0,49016477,0,0,0,0,0,0,0,0,0,0,0,101806,0,0,0,0,0,0,0,0,0
15139,12/31/2021 0:00:00,7829,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12302012,0,0,0,0,0,0,0,0,,0,14365127,0,0,0,0,0,0,0,0,0,0,0,81982,0,0,0,0,0,0,0,0,0
15140,12/31/2021 0:00:00,7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586485,0,0,0,0,0,0,0,0,,0,1874913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15143,12/31/2021 0:00:00,7832,22057224,0,3395550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380249,11600500,9078890,997585,0,22057224,14430,0,0,0,0,0,0,0,0,0,0,0,0,138691272,0,0,0,0,0,0,0,0,,0,151524511,0,0,0,0,0,0,0,0,0,0,0,1955085,0,0,0,0,0,0,0,0,0
15146,12/31/2021 0:00:00,7834,25752752,55800047,7836563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489800,6365301,17897651,0,0,25752752,105785,0,0,0,0,0,0,0,0,0,0,0,0,385082335,7,52373,52373,0,0,0,7,52373,,0,434116767,0,0,0,0,0,0,0,0,0,0,0,2461857,0,0,0,0,0,0,0,0,0
15159,12/31/2021 0:00:00,7842,0,28000000,1568324,277071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406297,0,0,0,0,0,0,0,0,0,0,0,0,108372645,0,0,0,0,0,0,0,0,,0,122153653,0,0,0,0,0,0,0,0,0,0,0,82682,0,0,0,0,0,0,0,0,0
15173,12/31/2021 0:00:00,7850,0,0,256958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27353122,0,0,0,0,0,0,0,0,,0,31876806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15174,12/31/2021 0:00:00,7851,3799128,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799128,0,0,0,0,3799128,0,0,0,0,0,0,0,0,0,0,0,0,0,5262077,0,0,0,0,0,0,0,0,,0,7485685,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0
15175,12/31/2021 0:00:00,7852,0,0,1191665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8818,0,0,0,0,0,0,0,0,0,0,0,0,77993298,1,156100,156100,0,0,0,1,156100,,0,86443826,0,0,0,0,0,0,0,0,0,0,0,574430,0,0,102,0,0,0,0,0,0
15185,12/31/2021 0:00:00,7860,0,43000000,326947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462452,11596059,2460422,7131718,0,24650651,0,0,0,0,0,0,117123,94442,0,0,0,0,0,0,0,0,0,0,0,131385489,0,0,0,0,0,0,0,0,,0,146658328,0,0,0,0,0,0,0,0,0,0,0,814419,0,0,0,0,0,0,0,0,0
15209,12/31/2021 0:00:00,7873,3045712,7265718,4047022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37105035,56644641,87988685,30839725,3528786,216106872,753522,2292190,0,0,0,3045712,368703,-2207729,0,0,0,0,0,0,0,0,0,0,0,489248703,0,0,0,0,0,0,0,0,,0,537922360,0,0,0,0,0,0,0,0,0,0,0,3593491,0,0,0,0,0,0,0,0,0
15211,12/31/2021 0:00:00,7874,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26888,0,0,0,0,0,0,0,0,0,0,0,0,5148692,0,0,0,0,0,0,0,0,,0,6025993,0,0,0,0,0,0,0,0,0,0,0,19798,0,0,0,0,0,0,0,0,0
15222,12/31/2021 0:00:00,7880,1236000,104676843,2926326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527806,4120188,20862465,52950260,0,80460719,0,495000,741000,0,0,1236000,500961,-2160726,0,0,0,0,0,0,0,0,0,0,0,475997298,153,4273856,4163104,0,0,0,145,4021884,,0,536571198,0,0,0,0,0,0,0,0,0,0,0,493604,0,0,0,0,0,0,0,0,0
15230,12/31/2021 0:00:00,7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217344,0,0,0,0,0,0,0,0,,0,5869579,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0
15234,12/31/2021 0:00:00,7887,187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187893,187893,0,0,0,0,0,0,0,0,0,0,0,0,0,5019266,0,0,0,0,0,0,0,0,,0,6546503,0,0,0,0,0,0,0,0,0,0,0,3819,0,0,0,0,0,0,0,0,0
15240,12/31/2021 0:00:00,7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151241,0,0,0,0,0,0,0,0,,0,196917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15248,12/31/2021 0:00:00,7895,500000,0,1111576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,500000,268065,0,0,0,0,0,0,0,0,0,0,0,0,64708984,0,0,0,0,0,0,0,0,,0,67655972,0,0,0,0,0,0,0,0,0,0,0,548519,0,0,438534,0,0,0,0,0,0
15254,12/31/2021 0:00:00,7897,0,0,37198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27180,0,0,0,0,0,0,0,0,0,0,0,0,17062135,0,0,0,0,0,0,0,0,,0,18479409,0,0,0,0,0,0,0,0,0,0,0,7371,0,0,0,0,0,0,0,0,0
15263,12/31/2021 0:00:00,7903,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805849,0,0,0,0,0,0,0,0,,0,998767,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15265,12/31/2021 0:00:00,7904,0,0,10704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112424,0,0,0,0,0,0,0,0,,0,5722240,0,0,0,0,0,0,0,0,0,0,0,3190,0,0,0,0,0,0,0,0,0
15296,12/31/2021 0:00:00,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643709,0,0,0,0,0,0,0,0,,0,1832206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,12/31/2021 0:00:00,7919,0,0,10809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7614339,0,0,0,0,0,0,0,0,,0,8670545,0,0,0,0,0,0,0,0,0,0,0,51094,0,0,0,0,0,0,0,0,0
15304,12/31/2021 0:00:00,7920,0,0,680716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863,0,0,0,0,0,0,0,0,0,0,0,0,29254899,0,0,0,0,0,0,0,0,,0,31462291,0,0,0,0,0,0,0,0,0,0,0,267994,0,0,0,0,0,0,0,0,0
15307,12/31/2021 0:00:00,7922,2928000,0,1278085,0,1,0,223118,9534,415472,113650,0,1438911,1977567,0,0,0,0,0,0,60536,2668009,28800081,891639,0,32420265,448000,744000,1736000,0,0,2928000,207802,-335674,0,31200,0,0,0,31200,0,0,0,0,0,129740406,0,0,0,0,0,0,0,0,Fiscal Year 2021,9584,137896549,0,0,0,0,0,0,0,0,0,0,37317,1029768,0,72138,0,0,0,0,0,0,0
15317,12/31/2021 0:00:00,7930,145335165,72085421,772561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28268662,66243227,37078349,13744927,0,145335165,24554,0,0,0,0,0,0,0,0,0,0,0,0,375573413,0,0,0,0,0,0,0,0,,0,405416237,4681546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15321,12/31/2021 0:00:00,7934,0,0,318063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13937878,0,0,0,0,0,0,0,0,,0,15674739,0,0,0,0,0,0,0,0,0,0,0,91107,0,0,0,0,0,0,0,0,0
15324,12/31/2021 0:00:00,7936,4388000,0,205218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398000,2990000,0,0,0,4388000,0,0,0,0,0,0,0,0,0,0,0,0,0,20280754,0,0,0,0,0,0,0,0,,0,21867956,0,0,0,0,0,0,0,0,0,0,0,58965,0,0,0,0,0,0,0,0,0
15327,12/31/2021 0:00:00,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16104,0,0,0,0,0,0,0,0,0,0,0,0,61879342,0,0,0,0,0,0,0,0,,0,74340280,0,0,0,0,0,0,0,0,0,0,0,1845862,0,0,0,0,0,0,0,0,0
15328,12/31/2021 0:00:00,7939,50,1489307,1450619,0,0,0,0,0,0,0,2406545,0,2406545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,110961680,0,0,0,0,0,0,0,0,,0,121646148,0,0,0,0,0,0,0,0,0,0,0,841195,0,0,0,0,0,0,0,0,0
15358,12/31/2021 0:00:00,7958,0,10420571,34034917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4968296,0,0,4982980,0,9951276,0,0,0,0,0,0,0,-120557,0,0,0,0,0,0,0,0,0,0,0,264023587,0,0,0,0,0,0,0,0,,0,286622396,0,0,0,0,0,0,0,0,0,0,0,4837896,0,0,0,0,0,0,0,0,0
15370,12/31/2021 0:00:00,7966,7109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427000,2174000,3023000,485000,0,7109000,0,0,0,0,0,0,0,0,0,0,0,0,0,6905381,0,0,0,0,0,0,0,0,,0,8763697,0,0,0,0,0,0,0,0,0,0,0,88057,0,0,0,0,0,0,0,0,0
15375,12/31/2021 0:00:00,7970,0,0,782432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16043039,0,0,0,0,0,0,0,0,,0,19104284,0,0,0,0,0,0,0,0,0,0,0,14979,0,0,0,0,0,0,0,0,0
15377,12/31/2021 0:00:00,7971,0,0,68957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21972247,0,0,0,0,0,0,0,0,,0,24644527,0,0,0,0,0,0,0,0,0,0,0,71657,0,0,0,0,0,0,0,0,0
15386,12/31/2021 0:00:00,7975,0,0,214673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32938579,0,0,0,0,0,0,0,0,,0,36176754,0,0,0,0,0,0,0,0,0,0,0,373888,0,0,0,0,0,0,0,0,0
15390,12/31/2021 0:00:00,7977,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,250000,200000,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,1572468,0,0,0,0,0,0,0,0,,0,1954021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15393,12/31/2021 0:00:00,7979,0,0,391964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53593495,0,0,0,0,0,0,0,0,,0,60681528,0,0,0,0,0,0,0,0,0,0,0,29102,0,0,0,0,0,0,0,0,0
