"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_NW0001","ACCT_NW0002","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
14617,12/31/2019 0:00:00,7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553891,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14623,12/31/2019 0:00:00,7530,0,144946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19572366,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14634,12/31/2019 0:00:00,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7024564,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14635,12/31/2019 0:00:00,7538,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20970855,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14650,12/31/2019 0:00:00,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129578,0,0,0,0,0,0,33109,0,0,37601944,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14651,12/31/2019 0:00:00,7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349852,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14656,12/31/2019 0:00:00,7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945674,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14657,12/31/2019 0:00:00,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339173,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14668,12/31/2019 0:00:00,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23524600,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14670,12/31/2019 0:00:00,7560,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22815,0,0,0,0,0,0,0,0,0,0,24989078,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14676,12/31/2019 0:00:00,7564,2390000,2358642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031927,32149,0,0,0,0,0,0,29188,0,0,466931965,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14677,12/31/2019 0:00:00,7565,17687180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161426,0,0,0,0,0,0,0,0,0,0,44095658,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14692,12/31/2019 0:00:00,7576,6957000,49650610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446775,-214645,0,0,0,0,0,0,0,0,0,308953125,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14708,12/31/2019 0:00:00,7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917007,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14712,12/31/2019 0:00:00,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608966,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14723,12/31/2019 0:00:00,7598,0,8022898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247779,0,0,0,0,0,0,0,15000,0,341633209,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14725,12/31/2019 0:00:00,7599,1500000,196181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17064400,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14733,12/31/2019 0:00:00,7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2413,0,0,0,0,0,0,6244,0,0,56420525,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14734,12/31/2019 0:00:00,7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44040418,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14735,12/31/2019 0:00:00,7607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6594501,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14739,12/31/2019 0:00:00,7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13467827,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14745,12/31/2019 0:00:00,7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397779,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14750,12/31/2019 0:00:00,7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8825886,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14754,12/31/2019 0:00:00,7616,0,38181040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223667,11576,0,0,0,0,0,0,273859,0,0,363129417,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14758,12/31/2019 0:00:00,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5096636,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14762,12/31/2019 0:00:00,7621,0,20457879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391541,11359654,0,0,0,0,0,0,0,0,0,1978211135,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14768,12/31/2019 0:00:00,7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276143,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14775,12/31/2019 0:00:00,7627,26042804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233688,13589,0,0,0,0,0,0,0,0,0,80929429,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14786,12/31/2019 0:00:00,7635,0,2819018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24752256,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14792,12/31/2019 0:00:00,7639,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229502,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14805,12/31/2019 0:00:00,7648,0,2321143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24255228,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14815,12/31/2019 0:00:00,7652,2724455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612064,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14824,12/31/2019 0:00:00,7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204155,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14829,12/31/2019 0:00:00,7659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459530,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14830,12/31/2019 0:00:00,7660,65925722,394527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184802568,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14832,12/31/2019 0:00:00,7662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49857,0,0,0,0,0,0,0,0,0,0,12266212,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14836,12/31/2019 0:00:00,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18588008,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14845,12/31/2019 0:00:00,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14575233,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14847,12/31/2019 0:00:00,7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258684,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14850,12/31/2019 0:00:00,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88517,0,0,0,0,0,0,0,0,0,40392355,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14858,12/31/2019 0:00:00,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32562405,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14865,12/31/2019 0:00:00,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232,0,0,0,0,0,0,0,0,0,0,8859709,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14874,12/31/2019 0:00:00,7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27197,0,0,0,0,0,0,0,0,0,66366780,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14879,12/31/2019 0:00:00,7689,0,50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434023,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14884,12/31/2019 0:00:00,7692,5397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50641,0,0,0,0,0,0,0,0,0,0,26598290,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14898,12/31/2019 0:00:00,7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787125,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14917,12/31/2019 0:00:00,7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931082,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14934,12/31/2019 0:00:00,7720,5952000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97083710,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14965,12/31/2019 0:00:00,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9011898,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14967,12/31/2019 0:00:00,7736,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863834,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
14972,12/31/2019 0:00:00,7740,199754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878907,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15000,12/31/2019 0:00:00,7750,17514902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291393,0,0,0,0,0,0,0,35000,0,216646758,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15001,12/31/2019 0:00:00,7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084346,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15007,12/31/2019 0:00:00,7752,3233808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27315838,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15009,12/31/2019 0:00:00,7754,1884000,125747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847215,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15015,12/31/2019 0:00:00,7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45244124,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15016,12/31/2019 0:00:00,7759,1086961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8149960,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15021,12/31/2019 0:00:00,7762,18671590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40389658,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15028,12/31/2019 0:00:00,7767,0,747419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557464,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15049,12/31/2019 0:00:00,7778,5486000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16898649,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15051,12/31/2019 0:00:00,7779,0,15833928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-565,0,0,0,0,0,0,0,0,0,118722990,2,234701,176026,3,1289726,967295,,0,0,0,0,0,0,0,0,0,0,0,0
15062,12/31/2019 0:00:00,7785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700791,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15063,12/31/2019 0:00:00,7786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583079,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15067,12/31/2019 0:00:00,7790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9532760,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15072,12/31/2019 0:00:00,7792,224773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513197,0,0,0,0,0,0,4802,0,0,122854004,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15073,12/31/2019 0:00:00,7793,0,669175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7625590,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15080,12/31/2019 0:00:00,7796,648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719284,0,0,0,0,0,0,0,0,0,0,33702119,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15089,12/31/2019 0:00:00,7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638388,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15095,12/31/2019 0:00:00,7805,0,510881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36494,0,0,0,0,0,0,0,0,0,95866310,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15101,12/31/2019 0:00:00,7810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18994590,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15108,12/31/2019 0:00:00,7813,497415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26170,0,0,0,0,0,0,0,0,0,30922881,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15129,12/31/2019 0:00:00,7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83974,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15139,12/31/2019 0:00:00,7829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10093040,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15140,12/31/2019 0:00:00,7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518983,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15143,12/31/2019 0:00:00,7832,13418047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111112615,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15146,12/31/2019 0:00:00,7834,19659396,22918717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301946614,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15159,12/31/2019 0:00:00,7842,0,202892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81949948,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15173,12/31/2019 0:00:00,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22188256,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15174,12/31/2019 0:00:00,7851,3179244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6426206,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15175,12/31/2019 0:00:00,7852,0,208238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34822,96536,0,61043553,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15185,12/31/2019 0:00:00,7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214075,0,0,0,0,0,0,0,0,0,112856926,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15209,12/31/2019 0:00:00,7873,0,4165438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335324,748323,0,0,0,0,0,0,0,0,0,351236664,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15211,12/31/2019 0:00:00,7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665649,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15222,12/31/2019 0:00:00,7880,0,32075496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652744,-430274,0,0,0,0,0,0,0,0,0,357516497,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15230,12/31/2019 0:00:00,7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050781,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15234,12/31/2019 0:00:00,7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,4543236,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15240,12/31/2019 0:00:00,7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161372,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15248,12/31/2019 0:00:00,7895,0,337487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54757926,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15254,12/31/2019 0:00:00,7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12932789,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15263,12/31/2019 0:00:00,7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656036,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15265,12/31/2019 0:00:00,7904,0,261223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803175,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15296,12/31/2019 0:00:00,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316633,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15297,12/31/2019 0:00:00,7919,0,1067111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890833,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
15304,12/31/2019 0:00:00,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31327,0,0,0,0,0,0,0,0,0,0,18120677,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
