"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
7063,3/31/2022 0:00:00,3208,0,34877473,5768368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934286,1904501,0,4838787,494000,1719000,0,0,0,2213000,0,-348794,0,0,0,0,0,0,0,0,0,0,0,257190818,0,0,0,0,0,0,0,0,,0,280082208,0,0,0,0,0,0,0,0,0,0,0,56978,0,0,0,0,0,38,5046271,0,0
7064,3/31/2022 0:00:00,3209,0,32466024,5840339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174260,9064635,32795797,75473872,1619767,121128331,0,0,0,0,0,0,0,-8313073,0,0,0,0,0,0,0,0,0,0,0,607734420,53,1633883,1633883,0,0,0,53,1633883,,0,656546174,0,0,0,0,0,0,0,0,0,0,0,1577363,0,0,0,0,0,2,2208313,0,0
7066,3/31/2022 0:00:00,3211,0,0,1307716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37135808,0,0,0,0,0,0,0,0,,0,40389487,0,0,0,0,0,0,0,0,0,0,0,102144,0,0,0,0,0,0,0,0,0
7067,3/31/2022 0:00:00,3212,0,0,491697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32954938,0,0,0,0,0,0,0,0,,0,35626286,0,0,0,0,0,0,0,0,0,0,0,67642,0,0,0,0,0,0,0,0,0
7069,3/31/2022 0:00:00,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036854,0,0,0,0,0,0,0,0,,0,8389579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,3/31/2022 0:00:00,3217,0,0,291390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20247546,0,0,0,0,0,0,0,0,,0,21663532,0,0,0,0,0,0,0,0,0,0,0,16551,0,0,0,0,0,0,0,0,0
7088,3/31/2022 0:00:00,3226,0,0,143250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712000,4712000,2976000,0,0,12400000,0,0,0,0,0,0,0,0,0,0,0,0,0,30551088,0,0,0,0,0,0,0,0,,0,34708059,0,0,0,0,0,0,0,0,0,0,0,37791,0,0,0,0,0,0,0,0,0
7091,3/31/2022 0:00:00,3228,0,157133517,6893979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32463584,647446,0,514254,0,33625284,0,0,0,1340000,0,1340000,0,-1092761,0,0,0,0,0,0,0,0,0,0,0,450833270,0,0,0,3,532989,532989,0,0,,0,502041929,0,0,0,0,0,0,0,0,0,0,0,1555532,0,0,0,0,0,0,0,0,0
7092,3/31/2022 0:00:00,3229,0,0,6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835560,0,0,0,0,0,0,0,0,,0,3152489,0,0,0,0,0,0,0,0,0,0,0,8928,0,0,0,0,0,0,0,0,0
7101,3/31/2022 0:00:00,3234,0,5275000,735558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8803402,29112904,23808754,10149593,0,71874653,0,0,0,0,0,0,0,0,0,0,0,0,0,136166826,0,0,0,0,0,0,0,0,,0,148694426,0,0,0,0,0,0,0,0,0,0,0,76512,0,0,0,0,0,0,0,0,0
7104,3/31/2022 0:00:00,3235,0,0,17924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7136663,0,0,0,0,0,0,0,0,,0,8481868,0,0,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0
7118,3/31/2022 0:00:00,3239,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14476769,0,0,0,0,0,0,0,0,,0,16462545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,3/31/2022 0:00:00,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530959,0,0,0,0,0,0,0,0,,0,841730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,3/31/2022 0:00:00,3243,0,0,1538446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697591,5353048,17552262,1083675,0,24686576,0,0,0,0,0,0,0,0,0,0,0,0,0,143104872,0,0,0,0,0,0,0,0,,0,160125281,0,0,0,0,0,0,0,0,0,0,0,224202,0,0,0,0,0,0,0,0,0
7149,3/31/2022 0:00:00,3254,0,0,521393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574521,10184852,10295498,6351148,0,27406019,0,0,0,0,0,0,0,-1418795,0,0,0,0,0,0,0,0,0,0,0,44530908,0,0,0,0,0,0,0,0,,0,48066714,0,0,0,0,0,0,0,0,0,0,0,137840,0,0,0,0,0,0,0,0,0
7151,3/31/2022 0:00:00,3255,0,11196108,518187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112514,15334655,14640329,8693773,0,42781272,36713,129342,0,0,0,166056,0,-926518,0,0,0,0,0,0,0,0,0,0,0,149221466,0,0,0,0,0,0,0,0,,0,174026106,0,0,0,0,0,0,0,0,0,0,0,239999,0,0,0,0,0,0,0,0,0
7154,3/31/2022 0:00:00,3258,0,0,228433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21558260,0,0,0,0,0,0,0,0,,0,24891928,0,0,0,0,0,0,0,0,0,0,0,30857,0,0,0,0,0,0,0,0,0
7162,3/31/2022 0:00:00,3262,0,0,164219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13433185,0,0,0,0,0,0,0,0,,0,15137979,0,0,0,0,0,0,0,0,0,0,0,10280,0,0,0,0,0,0,0,0,0
7172,3/31/2022 0:00:00,3269,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964884,0,0,0,0,0,0,0,0,,0,1361763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,3/31/2022 0:00:00,3275,0,0,929511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51813390,0,0,0,0,0,0,0,0,,0,58062577,0,0,0,0,0,0,0,0,0,0,0,79171,0,0,0,0,0,0,0,0,0
7184,3/31/2022 0:00:00,3277,0,0,2146725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15208677,3000000,6700000,0,24908677,0,0,0,0,0,0,0,0,0,0,0,0,0,117369115,0,0,0,0,0,0,0,0,,0,132319171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0
7210,3/31/2022 0:00:00,3290,0,0,191468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342176,0,0,0,0,0,0,0,0,,0,11129269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,3/31/2022 0:00:00,3294,0,352923709,1515319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65667981,10079282,124360461,88849601,0,288957325,18548567,27031832,34723211,42715408,0,123019018,0,-13139037,0,0,0,0,0,0,0,0,0,0,0,1284700309,0,0,0,0,0,0,0,0,,0,1515061762,0,0,0,0,0,0,0,0,0,0,0,297000,0,0,0,0,0,0,0,0,0
7219,3/31/2022 0:00:00,3296,0,0,1228851,529922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4586000,5407000,7442000,2986000,0,20421000,0,0,0,0,0,0,0,0,0,0,0,0,0,186418232,0,0,0,0,0,0,0,0,,0,213839844,0,0,0,0,0,0,0,0,0,0,0,194321,0,0,0,0,0,0,0,0,0
7238,3/31/2022 0:00:00,3306,0,81525419,7726884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4283,44239764,302537887,13186932,8704615,368673481,0,0,0,0,0,0,0,-24998267,0,0,0,0,0,0,0,0,0,0,0,1525817335,12,606947,606947,0,0,0,12,606947,,0,1695915297,0,0,0,0,0,0,0,0,0,0,0,3814623,0,0,0,0,0,0,0,0,0
7244,3/31/2022 0:00:00,3308,0,47750848,594082,173395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311306,0,17389,0,0,328695,0,1087664,4072286,1000000,0,6159950,0,8494,0,0,0,0,0,0,0,0,0,0,0,125564068,0,0,0,0,0,0,0,0,,0,135170860,0,0,0,0,0,0,0,0,0,0,0,376671,0,0,0,0,0,0,0,0,0
7253,3/31/2022 0:00:00,3316,0,0,256658,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656123,0,0,0,0,0,0,0,0,,0,5099968,0,0,0,0,0,0,0,0,0,0,0,31269,0,0,0,0,0,0,0,0,0
7256,3/31/2022 0:00:00,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231440,0,0,0,0,0,0,0,0,,0,278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,3/31/2022 0:00:00,3321,0,7610412,209592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330321,3321235,999000,6544429,0,13194985,0,0,0,0,0,0,0,-553044,0,0,0,0,0,0,0,0,0,0,0,111901967,0,0,0,0,0,0,0,0,,0,121701347,0,0,0,0,0,0,0,0,0,0,0,252696,0,0,0,0,0,2,1125000,0,0
7289,3/31/2022 0:00:00,3336,0,0,502394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074392,406810,0,1481202,0,0,0,0,0,0,0,0,0,0,0,0,0,29942607,0,0,0,0,0,0,0,0,,0,33172220,0,0,0,0,0,0,0,0,0,0,0,21763,0,0,0,0,0,1,136500,0,0
7297,3/31/2022 0:00:00,3341,0,2000000,1752476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304041,0,0,499018,501512,10304571,498000,1259205,1743000,0,0,3500205,0,-273348,0,0,0,0,0,0,0,0,0,0,0,102615390,0,0,0,0,0,0,0,0,,0,111548940,0,0,0,0,0,0,0,0,0,0,0,248802,0,0,-87,0,0,0,0,0,0
7301,3/31/2022 0:00:00,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558502,0,0,0,0,0,0,0,0,,0,772963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,3/31/2022 0:00:00,3347,0,0,370955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29537008,0,0,0,0,0,0,0,0,,0,32423942,0,0,0,0,0,0,0,0,0,0,0,42277,0,0,0,0,0,0,0,0,0
7316,3/31/2022 0:00:00,3351,0,24036749,7129212,1341059,0,0,0,300264,0,0,0,3193772,3494036,0,0,0,0,0,0,11232024,83256924,44917656,51358396,4623564,195388565,0,0,0,0,0,0,0,-10326460,0,0,0,0,0,0,0,0,0,0,0,899969219,0,0,0,0,0,0,0,0,,0,982945074,0,0,0,0,0,0,0,0,0,0,0,1447560,0,-92652,-3438,0,0,0,0,0,0
7331,3/31/2022 0:00:00,3357,0,0,186092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24670071,0,0,0,0,0,0,0,0,,0,27279559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,3/31/2022 0:00:00,3367,0,0,1159620,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13452625,53143013,1897114,0,0,68492752,18639000,10496000,250000,0,0,29385000,0,-1942248,0,0,0,0,0,0,0,0,0,0,0,544707211,0,0,0,0,0,0,0,0,,0,609216137,0,0,0,0,0,0,0,0,0,0,0,4861,0,0,0,0,0,0,0,0,0
7346,3/31/2022 0:00:00,3368,0,48201156,3974679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25902172,0,720729,7642017,0,34264918,1306803,54128870,101658619,82758819,0,239853111,0,-567408,0,0,0,0,0,0,0,0,0,0,0,698542285,37,629345,629345,0,0,0,37,629345,,0,818618273,0,0,0,0,0,0,0,0,0,0,0,766142,0,0,0,0,0,0,0,0,0
7361,3/31/2022 0:00:00,3379,0,19134544,10140217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46305524,11143435,19434424,45917492,0,122800875,0,0,0,0,0,0,0,-5085690,0,0,0,0,0,0,0,0,0,0,0,1545046950,14,356336,356336,0,0,0,14,356336,,0,1684360296,0,0,0,0,0,0,0,0,0,0,0,2268220,0,-31983,0,0,0,0,0,0,0
7376,3/31/2022 0:00:00,3387,0,0,303108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279281,0,330615,746929,0,1356825,0,0,0,0,0,0,0,-109991,0,0,0,0,0,0,0,0,0,0,0,17072620,0,0,0,0,0,0,0,0,,0,18767717,0,0,0,0,0,0,0,0,0,0,0,37516,0,0,0,0,0,0,0,0,0
7383,3/31/2022 0:00:00,3391,0,0,240446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13133727,0,0,0,0,0,0,0,0,,0,14810123,0,0,0,0,0,0,0,0,0,0,0,16242,0,0,0,0,0,0,0,0,0
7392,3/31/2022 0:00:00,3395,0,0,327223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15906337,0,0,0,0,0,0,0,0,,0,19204182,0,0,0,0,0,0,0,0,0,0,0,38881,0,0,0,0,0,0,0,0,0
7397,3/31/2022 0:00:00,3397,0,265929266,61706625,0,0,0,0,402300,0,0,1646504,20804817,22853621,0,0,0,0,0,0,0,28356182,39665828,399324512,198535340,665881862,0,0,0,0,0,0,0,-68232286,0,0,0,0,0,0,0,0,0,0,0,3349028825,0,0,0,0,0,0,0,0,,0,3788102545,502629,502629,0,0,0,0,0,0,0,0,0,5667682,0,682311,17404,0,0,0,0,0,0
7405,3/31/2022 0:00:00,3402,0,0,276856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21735244,0,0,0,0,0,0,0,0,,0,24009238,0,0,0,0,0,0,0,0,0,0,0,17441,0,0,0,0,0,0,0,0,0
7415,3/31/2022 0:00:00,3408,0,13670433,1273318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000,16700000,0,0,44700000,0,0,0,0,0,0,0,0,0,0,0,0,0,116454591,0,0,0,0,0,0,0,0,,0,129024731,0,0,0,0,0,0,0,0,0,0,0,83100,0,0,-5317,0,0,0,0,0,0
7418,3/31/2022 0:00:00,3409,0,0,185520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975708,7775601,3823289,0,0,16574598,0,0,0,0,0,0,0,-316443,0,0,0,0,0,0,0,0,0,0,0,63725514,0,0,0,0,0,0,0,0,,0,69702889,0,0,0,0,0,0,0,0,0,0,0,-21795,0,0,0,0,0,0,0,0,0
7423,3/31/2022 0:00:00,3413,0,0,136967,0,0,0,0,0,0,0,313956,0,313956,0,0,0,0,0,0,0,238847,1962646,0,0,2201493,0,19396,0,261028,0,280424,0,-95637,0,0,0,0,0,0,0,0,0,0,0,29091025,0,0,0,0,0,0,0,0,,0,34607159,0,0,0,0,0,0,0,0,0,0,0,23077,0,-13674,0,0,0,2,603104,0,0
7428,3/31/2022 0:00:00,3416,0,0,1440097,0,0,0,0,400540,0,0,0,0,400540,0,0,0,0,0,0,9645544,25050415,20591051,0,0,55287010,0,0,0,0,0,0,0,-2174680,0,0,0,0,0,0,0,0,0,0,0,112668933,0,0,0,0,0,0,0,0,,0,121372215,0,0,0,0,0,0,0,0,0,0,0,116251,0,-14452,0,0,0,0,0,0,0
7448,3/31/2022 0:00:00,3424,0,172355752,6479771,987133,0,0,0,15919884,34860945,0,2805618,0,53586447,0,0,0,0,0,0,27923021,3876463,8827074,21716704,10289851,72633113,0,0,0,0,0,0,0,-2958360,0,0,0,0,0,0,0,0,0,0,0,855122386,13,263678,263678,0,0,0,13,263678,,0,954631449,0,0,0,0,0,0,0,0,0,0,0,1759390,0,-1142896,0,0,0,0,0,0,0
7465,3/31/2022 0:00:00,3435,0,0,2892820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001967,5862980,9861316,0,0,16726263,70022,661732,0,0,0,731754,0,-853471,0,0,0,0,0,0,0,0,0,0,0,161136805,0,0,0,0,0,0,0,0,,0,176482831,0,0,0,0,0,0,0,0,0,0,0,360333,0,0,0,0,0,0,0,0,0
7471,3/31/2022 0:00:00,3436,0,0,344620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433822,455620,361365,1107865,0,2358672,0,0,0,0,0,0,0,0,0,0,0,0,0,32889820,0,0,0,0,0,0,0,0,,0,37161681,0,0,0,0,0,0,0,0,0,0,0,53717,0,0,0,0,0,0,0,0,0
7473,3/31/2022 0:00:00,3438,0,0,15627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6151124,0,0,0,0,0,0,0,0,,0,7551132,0,0,0,0,0,0,0,0,0,0,0,28777,0,0,0,0,0,0,0,0,0
7482,3/31/2022 0:00:00,3443,0,0,457047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898,453298,206623,0,0,666819,0,0,0,0,0,0,0,-16533,0,0,0,0,0,0,0,0,0,0,0,29500502,0,0,0,0,0,0,0,0,,0,31763286,0,0,0,0,0,0,0,0,0,0,0,503184,0,0,0,0,0,0,0,0,0
7504,3/31/2022 0:00:00,3450,0,107387,3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57607,1539274,656849,2253730,0,0,0,0,0,0,0,0,0,0,0,0,0,8976440,0,0,0,0,0,0,0,0,,0,10741006,0,0,0,0,0,0,0,0,0,0,0,84091,0,0,0,0,0,0,0,0,0
7509,3/31/2022 0:00:00,3453,0,0,929885,90495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723000,4954000,2228000,494000,0,9399000,0,0,0,0,0,0,0,0,0,0,0,0,0,61734533,0,0,0,0,0,0,0,0,,0,68720058,0,0,0,0,0,0,0,0,0,0,0,3783,0,0,0,7,785870,0,0,0,0
7520,3/31/2022 0:00:00,3456,0,0,971415,60613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472403,1101355,6544968,10118726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58876208,0,0,0,0,0,0,0,0,,0,64158658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110731,0,0,0,0,0,0
7524,3/31/2022 0:00:00,3459,0,609486,3351371,189422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247264233,1,65418,49064,0,0,0,0,0,,0,284572136,0,0,0,0,0,0,0,0,0,0,0,360191,0,0,0,0,0,0,0,0,0
7531,3/31/2022 0:00:00,3462,0,0,4629535,2512180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836162204,0,0,0,0,0,0,0,0,,0,2032295513,0,0,0,0,0,0,0,0,0,0,0,2062991,0,0,0,0,0,0,0,0,0
7532,3/31/2022 0:00:00,3463,0,0,1064187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280620,4142545,6224074,1215310,12862549,0,0,0,0,0,0,0,-815036,0,0,0,0,0,0,0,0,0,0,0,42735674,0,0,0,0,0,0,0,0,,0,47346534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,3/31/2022 0:00:00,3464,0,0,93457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,2163000,100000,0,0,2363000,0,0,0,0,0,0,0,0,0,0,0,0,0,10352534,0,0,0,0,0,0,0,0,,0,13714443,0,0,0,0,0,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,0
7544,3/31/2022 0:00:00,3468,0,705562578,75012630,19753645,0,0,0,3212749,0,0,0,59898911,63111660,0,0,0,0,0,0,1036665984,369506919,1161718262,961610120,113171799,3642673084,0,0,0,0,0,0,0,-143153996,0,0,0,0,0,0,0,0,0,0,0,7319976468,50,673337,116226,127,536249,536249,37,465420,,0,7926043123,0,0,0,0,0,0,0,0,0,0,0,24545902,0,-167980,32294,0,0,0,0,0,0
7546,3/31/2022 0:00:00,3469,0,0,359761,35497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000,3798000,4157000,1671000,0,11176000,0,0,0,0,0,0,0,0,0,0,0,0,0,26803890,0,0,0,0,0,0,0,0,,0,29357931,0,0,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,0,0,0,0,0
7552,3/31/2022 0:00:00,3474,0,0,1157195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260356,21416686,15647507,1964661,0,39289210,0,0,0,0,0,0,0,0,0,0,0,0,0,179270898,0,0,0,0,0,0,0,0,,0,212910090,0,0,0,0,0,0,0,0,0,0,0,488461,0,0,0,0,0,0,0,0,0
7557,3/31/2022 0:00:00,3477,0,1054183,826168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723871,1469569,2333575,5591699,0,10118714,0,0,0,0,0,0,0,-546307,0,0,0,0,0,0,0,0,0,0,0,93443992,0,0,0,0,0,0,0,0,,0,104510855,0,0,0,0,0,0,0,0,0,0,0,58648,0,0,0,0,0,0,0,0,0
7573,3/31/2022 0:00:00,3490,0,11740436,2383391,722954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350137,1493686,4684391,12579392,0,19107606,0,0,0,0,0,0,0,-1348727,0,0,0,0,0,0,0,0,0,0,0,388647304,22,1531225,1148419,0,0,0,21,1184125,,0,420921091,0,0,0,0,0,0,0,0,0,0,0,934368,0,0,0,19,397874,0,0,0,0
7576,3/31/2022 0:00:00,3492,0,3700000,4881764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420000,1500000,0,0,2920000,0,0,0,0,0,0,0,0,0,0,0,0,0,61621090,0,0,0,0,0,0,0,0,,0,67647652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,3/31/2022 0:00:00,3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419609,0,0,0,0,0,0,0,0,,0,1663376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,3/31/2022 0:00:00,3497,0,0,146528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222963,0,0,0,0,2216793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4849742,0,0,0,0,0,0,0,0,,0,5045505,0,0,0,0,0,0,0,0,0,0,0,9970,0,0,0,0,0,0,0,0,0
7590,3/31/2022 0:00:00,3499,0,70639875,9916406,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16254340,5959464,11673684,26017988,2580764,62486240,0,0,0,0,0,0,0,-3374894,0,0,0,0,0,0,0,0,0,0,0,918087361,0,0,0,0,0,0,0,0,,0,981867361,0,0,0,0,0,0,0,0,0,0,0,941240,0,0,0,0,0,0,0,0,0
7599,3/31/2022 0:00:00,3506,0,0,28436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14454353,0,0,0,0,0,0,0,0,,0,15970737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,3/31/2022 0:00:00,3511,0,4273225,4944054,7389,0,0,0,71864135,0,0,0,0,71864135,0,0,0,0,0,0,39225722,9746001,3665938,8332305,5326689,66296655,0,0,0,0,0,0,0,-2930907,0,0,0,0,0,0,0,0,0,0,0,698566157,0,0,0,0,0,0,0,0,,0,749498896,157883,157883,0,0,0,0,0,0,0,0,0,720712,0,-324984,56287,0,0,0,0,0,0
