"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
18454,3/31/2021 0:00:00,9719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250781,0,0,0,0,0,0,0,500662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72359,0,0,0,0,0,0,0,0,98844,0,31,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,11,62019,0,899000,0,0,899000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9643,0,0,0,9643,0,0,0,0,9643,3313497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18462,3/31/2021 0:00:00,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350832,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144189,0,0,0,0,120388,35276,0,850931,0,0,0,0,0,72325,0,27,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,32020,0,407307,0,0,457494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160973,0,0,0,160973,0,0,0,0,160973,2758719,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2
18473,3/31/2021 0:00:00,9730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017645,0,0,0,0,0,0,0,0,0,0,0,0,54263154,0,0,0,0,0,0,0,0,0,0,0,8610854,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,30385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49350011,0,0,3938409,4212750,16117087,10718501,10804304,51473331,0,0,0,0,0,588885,0,457,0,0,0,0,0,36810,0,0,0,75,0,1058,0,0,2,0,43,0,113,0,0,1529,1006,29,62019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871799,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2199,0,0,0,0,1,2199,15,8408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,908692,0,0,9899275,0,0,0,8990583,0,0,0,0,9899275,198650633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18474,3/31/2021 0:00:00,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,0,0,0,0,0,0,5578170,0,0,0,0,0,0,0,496000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883643,0,0,0,0,0,197008,2095,0,0,0,0,0,0,80482,0,26,0,0,0,0,0,2545,0,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,10,72020,0,496000,0,0,992000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29741,0,0,0,29741,0,0,0,0,29741,7408673,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1
18515,3/31/2021 0:00:00,9752,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32565620,0,0,0,0,0,0,0,12050000,0,0,0,1962146,0,0,0,0,0,0,0,17205,0,0,0,0,0,0,0,333582,0,151582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13123718,0,0,0,0,6816320,4933634,847769,13870228,0,0,0,0,0,0,0,184,0,0,0,0,0,17353,0,108579,0,0,0,281,0,0,0,0,0,0,17,0,0,643,1003,0,62020,0,1500000,0,0,7249000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7030844,0,17205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18633,0,0,0,0,2,18633,0,18030,2910,0,0,750000,264318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,281204,0,0,2463386,0,0,0,2182182,0,0,0,0,2463386,82348538,0,0,0,0,0,0,0,0,0,0,22,18,2,0,20
18528,3/31/2021 0:00:00,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26818,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,62020,0,0,0,0,26179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18550,3/31/2021 0:00:00,9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55067983,0,0,0,0,0,0,0,1891000,0,0,0,2735596,456063,0,0,0,0,0,0,0,17743689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37526248,0,0,230447,386762,6929242,1510655,396055,24446689,0,0,0,0,0,875180,0,659,0,0,0,0,0,17468,0,0,0,333,0,716,0,0,32,0,17,0,49,0,0,2349,864,12,32019,0,4179000,0,0,8864000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,4907,0,0,0,17743689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129699862,2,0,0,0,0,0,0,0,0,0,15,8,0,0,8
18559,3/31/2021 0:00:00,9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897549,0,0,0,100000,0,0,0,0,0,0,0,0,26264928,0,0,0,0,0,0,0,1242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845921,0,0,0,0,0,1514978,0,0,0,0,0,0,0,162139,0,124,0,0,0,0,0,7374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1104,16,122020,0,1242000,0,0,2483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5508,0,0,0,0,5,5508,5,4302,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36523376,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3
18562,3/31/2021 0:00:00,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,62019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98867,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5
18574,3/31/2021 0:00:00,9786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556750,0,0,0,0,0,0,0,0,0,0,0,0,34923505,0,0,0,0,0,0,0,0,0,0,0,3880334,208025,0,0,0,0,0,0,0,204255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18593016,0,0,1700886,1234732,7595023,4222263,2327534,24443106,0,0,0,0,0,549417,0,133,0,0,0,0,0,16151,0,2737,0,116,0,454,0,0,4,0,9,0,23,0,0,1691,431,12,62019,0,32109000,0,0,34101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607126,0,3373459,0,0,0,0,194898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15884,0,0,0,0,3,15884,3,0,1481,0,0,4246029,204255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113952,0,0,4665753,0,0,0,4551801,0,0,0,0,4665753,100696848,0,0,0,0,0,0,0,0,0,0,4,2,1,0,3
18582,3/31/2021 0:00:00,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79044,0,0,0,500000,0,0,0,0,0,0,0,0,1541680,0,0,0,0,0,0,0,498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285662,0,963681,0,0,0,0,0,119750,0,42,0,0,0,0,0,585,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,75,42,11,62020,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563403,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18616,3/31/2021 0:00:00,9811,0,0,0,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300000,0,0,0,0,0,0,0,0,96865432,0,0,0,0,0,0,0,6067882,0,0,0,3663552,112578,0,0,0,0,537750,0,0,21919360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164644,0,39024,91638,0,0,0,0,0,0,0,0,0,0,0,0,62503,0,0,0,0,0,0,0,0,0,0,0,48535448,0,0,88003,0,2711227,1710344,0,22786805,0,0,0,0,0,116410,0,288,0,0,0,0,0,29808,0,0,0,195,0,655,0,0,7,0,5,0,31,0,0,1955,3477,25,92020,0,248000,0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5511,0,0,0,0,2,5511,0,3286,7979,25479,0,0,21919360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80235,0,0,9249868,0,0,0,9169633,0,0,0,0,9249868,168329503,1,1,1,0,2,0,0,0,0,0,11,7,0,0,7
18620,3/31/2021 0:00:00,9814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74792,0,0,0,1736000,0,0,0,0,0,0,0,0,5999400,0,0,0,0,0,0,0,496000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147017,0,0,0,0,0,181539,0,0,0,0,0,0,0,159060,0,157,0,0,0,0,0,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,15,62020,0,0,0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8989459,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18623,3/31/2021 0:00:00,9817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0,0,45424782,0,0,0,0,0,0,0,744000,0,0,0,6755985,4293,0,0,0,0,0,0,0,173600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674195,0,0,0,0,2133668,2681988,0,769839,0,0,0,0,0,1096198,0,377,0,0,0,0,0,10537,0,22197,0,0,0,158,0,0,0,0,5,0,23,0,0,579,1086,16,32020,0,2720000,0,0,2720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12494,2,9484,0,0,11,21978,0,4395,4297,13990,0,750000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910915,0,0,0,910915,0,0,0,0,910915,65203282,0,1,0,0,1,0,0,0,0,0,9,8,6,2,16
18628,3/31/2021 0:00:00,9819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,8047612,0,0,0,0,0,0,0,994000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953682,0,0,0,0,0,0,0,0,0,0,0,0,0,34057,0,17,0,0,0,0,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,6,92020,0,2217788,0,0,4757788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22569,0,0,0,22569,0,0,0,0,22569,8978725,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
18635,3/31/2021 0:00:00,9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552082,0,0,0,0,0,0,0,0,0,0,0,0,34702336,0,0,0,0,0,0,0,1378010,0,0,0,3054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811031,0,0,0,0,1692329,0,0,0,0,0,0,0,0,810897,0,1,0,0,0,0,0,4080,0,0,0,0,0,112,0,0,0,0,2,0,8,0,0,596,187,10,62020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111558,0,0,0,0,0,0,7445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484128,0,0,0,5484128,0,0,0,0,5484128,38608340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18649,3/31/2021 0:00:00,9830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11494001,0,0,0,0,0,0,0,0,0,0,0,217000,98297,0,0,0,0,0,0,0,10817125,0,0,0,0,0,0,0,0,0,0,173901,0,0,0,0,0,0,0,0,0,0,0,45786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6048453,0,0,0,0,0,878970,869616,15485548,0,0,0,0,0,269383,0,71,0,0,0,0,0,4324,0,0,0,122,0,231,0,0,1,0,2,0,3,0,0,333,430,17,62019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979653,0,0,0,0,0,0,20362467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,3741229,17157792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419832,0,0,0,2419832,0,0,0,0,2419832,35532786,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18651,3/31/2021 0:00:00,9832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12329119,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311524,0,0,0,0,0,253228,0,0,0,0,0,0,0,96866,0,58,0,0,0,0,0,2415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,138,9,72019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461606,0,0,0,0,0,0,7040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131391,0,0,0,131391,0,0,0,0,131391,13058408,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4
18708,3/31/2021 0:00:00,9854,0,0,0,59557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716999428,0,0,0,0,0,0,0,0,0,0,0,130783395,1925802,0,887438,0,0,98877539,0,0,37522746,0,0,0,0,0,0,313397,1097775,470313,339071,4055,15544,0,0,0,0,0,0,0,114789,838605,1147536,614118,69096,11639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,427917604,0,0,12136143,7555838,94969397,83916089,19089525,558080645,0,0,0,0,0,5778327,0,12151,0,0,0,0,0,338127,0,1081012,0,444,0,6220,0,0,20,0,76,0,466,0,0,59431,24189,37,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9476162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1293773,43,176250,0,0,312,1470023,0,1099012,177008,462104,0,0,37522746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3087487,0,0,120661965,0,0,0,117574478,0,0,0,0,120661965,1962267530,16,7,2,1,10,0,0,0,0,0,107,148,24,1,173
18710,3/31/2021 0:00:00,9856,0,0,0,3007,0,0,0,0,0,0,0,0,0,0,1638701,0,0,0,431880,0,0,0,0,0,0,0,0,107850757,0,0,0,0,0,0,0,0,0,0,0,11417688,557546,0,0,0,0,0,0,0,82521981,0,0,0,0,0,0,0,0,37274,0,0,0,0,0,0,0,0,0,0,0,0,0,41283,0,1352361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001311,8624000,945000,0,70330447,0,0,1695181,3087916,29177188,67386581,12883736,26180985,0,0,0,0,0,4348329,0,68,0,0,0,0,0,48364,0,255680,0,238,0,1551,0,0,10,0,29,0,61,0,0,2145,2633,30,92019,0,5753000,0,0,16563000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23387762,0,7500260,0,1,30247723,0,11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22833,0,0,0,0,23,22833,5,7981,6270,2827,0,6480000,87296648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17306927,0,0,0,17306927,0,0,0,0,17306927,364632367,4,2,0,1,3,0,0,0,0,0,1,12,0,0,12
18716,3/31/2021 0:00:00,9859,0,0,0,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142572149,0,0,0,0,0,0,0,0,0,0,0,42066691,1409120,0,216916,0,0,0,0,0,12223111,0,0,0,0,0,0,233467,0,11516,0,0,0,0,0,0,0,0,0,0,89259,0,0,513527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,0,132788562,0,0,867476,923387,7616222,6311179,4148832,66776913,0,0,0,0,0,2635919,0,287,0,0,0,0,0,44055,0,6898,0,64,0,1442,0,0,0,0,23,0,123,0,0,4346,3113,11,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101252,0,0,0,0,0,0,65479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37821,0,0,0,0,5,37821,0,24434,8609,17767,0,0,12223111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249361,0,0,35920843,0,0,0,35671482,0,0,0,0,35920843,338777067,2,5,0,0,5,0,0,0,0,0,8,6,2,0,8
18749,3/31/2021 0:00:00,9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601845,0,0,0,0,0,0,0,0,0,0,0,0,16847373,0,0,0,0,0,0,0,1237013,0,0,0,1143450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4844678,0,0,0,0,1213633,1291988,7748,7695501,0,0,0,0,0,338218,0,241,0,0,0,0,0,5594,0,0,0,0,0,100,0,0,0,0,0,0,9,0,0,1046,402,19,62020,0,2883000,0,0,4372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514329,0,248000,0,0,0,0,2186217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,549,0,0,0,0,1,549,14,7411,2730,0,0,744000,1366000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236816,0,0,236816,0,0,0,0,0,0,0,0,236816,35618743,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2
