"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
18175,6/30/2020 0:00:00,9571,0,21699936,828010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235334,15071678,13372842,11127074,0,47806928,0,0,0,0,0,0,179387,601648,0,0,0,0,0,0,0,0,0,0,0,304639414,16,286357,286357,0,0,0,16,286357,,0,327893096,0,0,0,0,0,0,0,0,0,0,0
18181,6/30/2020 0:00:00,9573,17459000,0,2206223,754631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24324522,15969155,29556083,10940870,0,80790630,12621000,4488000,150000,200000,0,17459000,1426315,506828,0,0,0,0,0,0,0,0,0,0,0,522406153,36,2162400,2162400,0,0,0,36,2162400,,0,572641755,0,0,0,0,0,0,0,0,0,0,0
18192,6/30/2020 0:00:00,9580,3461788,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119020,383410,250000,709358,0,3461788,0,0,0,0,0,0,0,0,0,0,0,0,0,48365259,0,0,0,0,0,0,0,0,,0,57181216,0,0,0,0,0,0,0,0,0,0,0
18195,6/30/2020 0:00:00,9582,0,34527329,2876430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10874635,22331907,6378868,2578914,0,42164324,0,0,0,0,0,0,10531251,521114,0,0,0,0,0,0,0,-339,0,0,0,280764198,0,0,0,0,0,0,0,0,,0,304409222,0,0,0,0,0,0,0,0,0,0,0
18204,6/30/2020 0:00:00,9587,0,6465566,1278365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504500,0,0,1445464,523065,2473029,0,0,0,0,0,0,17126,-3004,0,0,0,0,0,0,0,0,0,0,0,131460158,0,0,0,0,0,0,67,2174256,,0,147198293,0,0,0,0,0,0,0,0,0,0,0
18218,6/30/2020 0:00:00,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715624,0,0,0,0,0,0,0,0,,0,789097,0,0,0,0,0,0,0,0,0,0,0
18234,6/30/2020 0:00:00,9602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081459,0,0,0,0,0,0,0,0,,0,1213107,0,0,0,0,0,0,0,0,0,0,0
18238,6/30/2020 0:00:00,9605,360000,0,84702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,60000,0,0,0,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,17302313,0,0,0,0,0,0,0,0,,0,20061603,0,0,0,0,0,0,0,0,0,0,0
18242,6/30/2020 0:00:00,9607,11329000,0,483142,390698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919000,6162000,1248000,0,0,11329000,99798,0,0,0,0,0,0,0,0,0,0,0,0,70425297,0,0,0,0,0,0,0,0,,0,76558014,0,0,0,0,0,0,0,0,0,0,0
18254,6/30/2020 0:00:00,9613,0,0,157559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904788,0,0,0,0,0,0,0,0,,0,15327389,0,0,0,0,0,0,0,0,0,0,0
18271,6/30/2020 0:00:00,9619,0,193555,838464,285945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184015,0,0,0,0,0,0,0,0,0,0,0,0,182629565,0,0,0,0,0,0,0,0,,0,206113346,0,0,0,0,0,0,0,0,0,0,0
18273,6/30/2020 0:00:00,9620,1492166,13871852,1473584,44971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799446,96697,346023,250000,1492166,636071,0,0,0,0,0,0,0,0,0,0,0,0,103819098,0,0,0,0,0,0,0,0,,0,114850412,0,0,0,0,0,0,0,0,0,0,0
18297,6/30/2020 0:00:00,9632,0,678617982,49238765,9113896,0,0,0,29446913,0,0,42271244,0,71718157,0,0,0,0,0,0,8679582,0,483670,0,0,9163252,0,0,0,0,0,0,34255002,38260,0,0,0,0,0,0,-1542638,730557,0,0,0,3370302142,7,201268,100634,0,0,0,0,0,,0,3734702801,833936,833083,0,0,0,0,0,0,0,0,0
18301,6/30/2020 0:00:00,9635,249000,0,303446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,0,0,0,0,0,0,0,0,0,0,0,27779348,0,0,0,0,0,0,0,0,,0,30851450,0,0,0,0,0,0,0,0,0,0,0
18312,6/30/2020 0:00:00,9638,0,0,40020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14245,0,0,0,0,0,0,0,0,0,0,0,0,4368630,0,0,0,0,0,0,0,0,,0,6297784,0,0,0,0,0,0,0,0,0,0,0
18336,6/30/2020 0:00:00,9648,25250000,0,3762350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18486,0,0,0,18486,22750000,2500000,0,0,0,25250000,2054398,465,0,0,0,0,0,0,0,0,0,0,0,421307176,0,0,0,0,0,0,0,0,,0,500321491,0,0,0,0,0,0,0,0,0,0,0
18343,6/30/2020 0:00:00,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017,0,0,0,0,0,0,0,0,0,0,0,0,1527712,0,0,0,0,0,0,0,0,,0,1998194,0,0,0,0,0,0,0,0,0,0,0
18353,6/30/2020 0:00:00,9659,0,0,209191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9095569,0,0,0,0,0,0,0,0,,0,9870205,0,0,0,0,0,0,0,0,0,0,0
18393,6/30/2020 0:00:00,9677,0,0,527986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,0,0,0,0,0,0,0,0,0,0,0,0,54969297,0,0,0,0,0,0,0,0,,0,64799029,0,0,0,0,0,0,0,0,0,0,0
18405,6/30/2020 0:00:00,9683,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2957373,0,0,0,0,0,0,0,0,,0,3204828,0,0,0,0,0,0,0,0,0,0,0
18409,6/30/2020 0:00:00,9687,9315943,0,174413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988943,2464989,4056966,805045,0,9315943,137023,0,0,0,0,0,0,0,0,0,0,0,0,17031001,0,0,0,0,0,0,0,0,,0,18375235,0,0,0,0,0,0,0,0,0,0,0
18422,6/30/2020 0:00:00,9696,7950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,0,0,0,7950,0,0,0,0,0,0,0,0,0,0,0,0,0,2497631,0,0,0,0,0,0,0,0,,0,3109163,0,0,0,0,0,0,0,0,0,0,0
18423,6/30/2020 0:00:00,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159214,0,0,0,0,0,0,0,0,,0,2869604,0,0,0,0,0,0,0,0,0,0,0
18446,6/30/2020 0:00:00,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26651,0,0,0,0,0,0,0,0,0,0,0,0,3805402,0,0,0,0,0,0,0,0,,0,4274737,0,0,0,0,0,0,0,0,0,0,0
18454,6/30/2020 0:00:00,9719,0,0,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171393,0,0,0,0,0,0,0,0,,0,3684099,0,0,0,0,0,0,0,0,0,0,0
18462,6/30/2020 0:00:00,9725,0,0,20678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835,0,0,0,0,0,0,0,0,0,0,0,0,2522357,0,0,0,0,0,0,0,0,,0,2726576,0,0,0,0,0,0,0,0,0,0,0
18473,6/30/2020 0:00:00,9730,750000,44269228,3280937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836432,0,3836432,750000,0,0,0,0,750000,0,237051,0,0,0,0,0,0,-184803,0,0,0,0,173123412,0,0,0,0,0,0,0,0,,0,201654407,0,0,0,0,0,0,0,0,0,0,0
18474,6/30/2020 0:00:00,9731,0,0,421570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37363,0,0,0,0,0,0,0,0,0,0,0,0,6505913,0,0,0,0,0,0,0,0,,0,7444626,0,0,0,0,0,0,0,0,0,0,0
18507,6/30/2020 0:00:00,9748,0,0,1850864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82215151,3,19722,11774,0,0,0,21,640600,,0,88547187,0,0,0,0,0,0,0,0,0,0,0
18515,6/30/2020 0:00:00,9752,0,145060,3203366,218241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870013,3542029,943814,270195,20885,6646936,0,0,0,0,0,0,0,159061,0,0,0,0,0,0,0,0,0,0,0,81927723,0,0,0,0,0,0,0,0,,0,91030573,0,0,0,0,0,0,0,0,0,0,0
18528,6/30/2020 0:00:00,9756,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184095,0,0,0,0,0,0,0,0,,0,208881,0,0,0,0,0,0,0,0,0,0,0
18550,6/30/2020 0:00:00,9771,0,163665,535350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6307294,3187239,778798,0,0,10273331,0,0,0,0,0,0,0,84908,0,0,0,0,0,0,0,0,0,0,0,115845410,0,0,0,0,0,0,0,0,,0,126846610,0,0,0,0,0,0,0,0,0,0,0
18559,6/30/2020 0:00:00,9776,0,0,830922,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32066869,0,0,0,0,0,0,0,0,,0,37315805,0,0,0,0,0,0,0,0,0,0,0
18562,6/30/2020 0:00:00,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99037,0,0,0,0,0,0,0,0,,0,109727,0,0,0,0,0,0,0,0,0,0,0
18574,6/30/2020 0:00:00,9786,377570,0,470783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83126,0,0,0,0,83126,116451,0,0,261119,0,377570,494794,-17308,0,0,0,0,0,0,0,0,0,0,0,97020879,0,0,0,0,0,0,0,0,,0,116709265,0,0,0,0,0,0,0,0,0,0,0
18582,6/30/2020 0:00:00,9790,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,2796952,0,0,0,0,0,0,0,0,,0,3178400,0,0,0,0,0,0,0,0,0,0,0
18616,6/30/2020 0:00:00,9811,0,0,3275881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999200,0,0,0,4999200,0,0,0,0,0,0,599489,-800,0,0,0,0,0,0,0,0,0,0,0,155978298,0,0,0,0,0,0,0,0,,0,169480441,0,0,0,0,0,0,0,0,0,0,0
18620,6/30/2020 0:00:00,9814,0,0,196808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851542,0,0,0,0,0,0,0,0,,0,8866962,0,0,0,0,0,0,0,0,0,0,0
18623,6/30/2020 0:00:00,9817,0,293969,858072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240523,253778,0,0,0,1494301,0,0,0,0,0,0,112364,9301,0,0,0,0,0,0,0,0,0,0,0,60463814,0,0,0,0,0,0,0,0,,0,70089099,0,0,0,0,0,0,0,0,0,0,0
18628,6/30/2020 0:00:00,9819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321422,0,0,0,0,0,0,0,0,,0,9832503,0,0,0,0,0,0,0,0,0,0,0
18635,6/30/2020 0:00:00,9822,5887000,0,344016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723000,4164000,0,0,0,5887000,405,0,0,0,0,0,0,0,0,0,0,0,0,41356540,0,0,0,0,0,0,0,0,,0,48049425,0,0,0,0,0,0,0,0,0,0,0
18649,6/30/2020 0:00:00,9830,6042610,0,191816,124691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339912,702698,0,0,6042610,242592,0,0,0,0,0,0,0,0,0,0,0,0,33806945,0,0,0,0,0,0,0,0,,0,37441926,0,0,0,0,0,0,0,0,0,0,0
18651,6/30/2020 0:00:00,9832,6733000,0,75386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360000,2496000,1877000,0,0,6733000,12337,0,0,0,0,0,0,0,0,0,0,0,0,12919435,0,0,0,0,0,0,0,0,,0,15330536,0,0,0,0,0,0,0,0,0,0,0
18707,6/30/2020 0:00:00,9853,0,22553099,2943914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291552,11285261,5163756,488334,0,20228903,0,0,0,0,0,0,0,490903,0,0,0,0,0,0,0,0,340937,340937,0,180103930,22,340937,0,0,0,0,22,340937,,0,211242570,0,0,0,0,0,0,0,0,0,0,0
18708,6/30/2020 0:00:00,9854,0,360160304,15930792,2530209,0,0,0,321495,0,0,0,0,321495,0,0,0,0,0,0,91007,16678874,8627776,4276,0,25401933,0,0,0,0,0,0,6169126,838075,0,0,0,0,0,0,0,48357,0,0,0,1883523409,0,0,0,0,0,0,0,0,,0,2096706270,0,0,0,0,0,0,0,0,0,0,0
18710,6/30/2020 0:00:00,9856,13183,21196328,3667228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204428,23181360,12015805,28837505,3050279,70289377,0,575,0,12608,0,13183,1659052,1271007,0,0,0,0,0,0,0,0,0,0,0,369970350,0,0,0,0,0,0,0,0,,0,403833598,0,0,0,0,0,0,0,0,0,0,0
18716,6/30/2020 0:00:00,9859,725000,46569684,2361585,150562,0,0,0,0,0,0,0,857552,857552,0,0,0,0,0,0,2297418,1021151,6984667,0,0,10303236,725000,0,0,0,0,725000,1997415,252425,0,0,0,0,0,0,0,0,0,0,0,341703871,4,51267,0,0,0,0,0,0,,0,366456075,0,0,0,0,0,0,0,0,0,0,0
18749,6/30/2020 0:00:00,9875,871000,0,304918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523000,348000,0,0,0,871000,201500,0,0,0,0,0,0,0,0,0,0,0,0,32411738,0,0,0,0,0,0,0,0,,0,35917310,0,0,0,0,0,0,0,0,0,0,0
18759,6/30/2020 0:00:00,9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509516,0,0,0,0,0,0,0,0,,0,1746000,0,0,0,0,0,0,0,0,0,0,0
18765,6/30/2020 0:00:00,9883,0,0,1567614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51592165,65717908,61054091,22496640,6847670,207708474,0,0,0,0,0,0,0,4052331,0,0,0,0,0,0,0,185545,0,0,0,245814163,0,0,0,0,0,0,0,0,,0,283943150,0,0,0,0,0,0,0,0,0,0,0
18775,6/30/2020 0:00:00,9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964222,0,0,0,0,0,0,0,0,,0,2272483,0,0,0,0,0,0,0,0,0,0,0
18800,6/30/2020 0:00:00,9899,0,22911158,1247666,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133930,0,0,0,0,0,0,0,0,0,0,0,0,107787226,0,0,0,0,0,0,0,0,,0,135581793,0,0,0,0,0,0,0,0,0,0,0
18814,6/30/2020 0:00:00,9905,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512494,0,0,0,0,0,0,0,0,,0,3921495,0,0,0,0,0,0,0,0,0,0,0
18816,6/30/2020 0:00:00,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459433,0,0,0,0,0,0,0,0,,0,6857381,0,0,0,0,0,0,0,0,0,0,0
18823,6/30/2020 0:00:00,9909,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312438,0,0,0,0,312438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14242,0,0,0,1024352,0,0,0,0,0,0,0,0,,0,1368099,0,0,0,0,0,0,0,0,0,0,0
18857,6/30/2020 0:00:00,9923,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633407,0,0,0,0,0,0,0,0,,0,3019035,0,0,0,0,0,0,0,0,0,0,0
18858,6/30/2020 0:00:00,9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364540,0,0,0,0,0,0,0,0,,0,406995,0,0,0,0,0,0,0,0,0,0,0
18861,6/30/2020 0:00:00,9926,0,0,4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334619,0,0,0,0,0,0,0,0,,0,2631346,0,0,0,0,0,0,0,0,0,0,0
18868,6/30/2020 0:00:00,9928,0,0,5087456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33927586,10619738,1488000,23520303,11261924,80817551,0,0,0,0,0,0,641114,644382,0,0,0,0,0,0,0,-53445,0,0,0,179792230,0,0,0,0,0,0,0,0,,0,195657408,0,0,0,0,0,0,0,0,0,0,0
18882,6/30/2020 0:00:00,9936,0,0,9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801488,0,0,0,0,0,0,0,0,,0,952031,0,0,0,0,0,0,0,0,0,0,0
18917,6/30/2020 0:00:00,9950,13073,220761,999915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708695,732413,9063690,0,0,12504798,13073,0,0,0,0,13073,485482,87417,0,0,0,0,0,0,0,0,0,0,0,158110681,0,0,0,0,0,0,0,0,,0,172196991,0,0,0,0,0,0,0,0,0,0,0
18935,6/30/2020 0:00:00,9961,0,0,3267883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60444,0,0,0,0,0,0,0,0,0,0,0,0,147726979,0,0,0,0,0,0,0,0,,0,162792663,0,0,0,0,0,0,0,0,0,0,0
18948,6/30/2020 0:00:00,9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12189847,0,0,0,0,0,0,0,0,,0,14147681,0,0,0,0,0,0,0,0,0,0,0
18950,6/30/2020 0:00:00,9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,48630,0,0,0,0,0,0,0,0,,0,63949,0,0,0,0,0,0,0,0,0,0,0
18962,6/30/2020 0:00:00,9973,1719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471000,248000,0,0,0,1719000,36142,0,0,0,0,0,0,0,0,0,0,0,0,11563718,0,0,0,0,0,0,0,0,,0,13964547,0,0,0,0,0,0,0,0,0,0,0
18964,6/30/2020 0:00:00,9974,3990000,0,546077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898000,1954000,1138000,0,0,3990000,17386,0,0,0,0,0,0,0,0,0,0,0,0,13141178,0,0,0,0,0,0,0,0,,0,14130532,0,0,0,0,0,0,0,0,0,0,0
18965,6/30/2020 0:00:00,9975,0,225000,1424118,2174486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476018,5550312,3562308,1645401,0,15234039,0,0,0,0,0,0,29582,115950,0,0,0,0,0,0,0,0,0,0,0,130055344,0,0,0,0,0,0,0,0,,0,146304792,0,0,0,0,0,0,0,0,0,0,0
19017,6/30/2020 0:00:00,10002,0,0,41969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43653,0,0,0,0,0,0,0,0,0,0,0,0,4477110,0,0,0,0,0,0,0,0,,0,5017725,0,0,0,0,0,0,0,0,0,0,0
19027,6/30/2020 0:00:00,10007,2720000,0,431466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000,1300000,500000,0,0,2720000,0,0,0,0,0,0,0,0,0,0,0,0,0,12478653,0,0,0,0,0,0,0,0,,0,13723242,0,0,0,0,0,0,0,0,0,0,0
19045,6/30/2020 0:00:00,10017,0,0,54511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5301266,0,0,0,0,0,0,0,0,,0,5918107,0,0,0,0,0,0,0,0,0,0,0
19046,6/30/2020 0:00:00,10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99328,0,0,0,0,0,0,0,0,,0,120274,0,0,0,0,0,0,0,0,0,0,0
19047,6/30/2020 0:00:00,10019,0,0,436431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7634600,0,0,0,0,0,0,0,0,,0,8262333,0,0,0,0,0,0,0,0,0,0,0
19085,6/30/2020 0:00:00,10040,38762547,7255804,410259,1780814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309278,18674398,3778871,0,0,38762547,570228,0,0,0,0,0,0,0,0,0,0,0,0,414072399,0,0,0,0,0,0,0,0,,0,463025854,0,0,0,0,0,0,0,0,0,0,0
19116,6/30/2020 0:00:00,10057,2996658,1592,4686043,0,0,0,0,0,0,0,0,0,0,1267255,0,0,0,0,1267255,0,0,0,0,0,0,996548,1001598,0,998512,0,2996658,204453,0,7105,0,0,0,0,0,0,4847,0,0,0,270108420,0,0,0,0,0,0,65,2219591,,0,299914803,0,0,0,0,0,0,0,0,0,0,0
19131,6/30/2020 0:00:00,10067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6307888,0,0,0,0,0,0,0,0,,0,8178739,0,0,0,0,0,0,0,0,0,0,0
19158,6/30/2020 0:00:00,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100250,0,0,0,0,0,0,0,0,,0,1368242,0,0,0,0,0,0,0,0,0,0,0
19171,6/30/2020 0:00:00,10091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18380081,0,0,0,0,0,0,0,0,,0,21824331,0,0,0,0,0,0,0,0,0,0,0
19185,6/30/2020 0:00:00,10098,25288,0,2275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450163,13642299,129350,0,0,16221812,25288,0,0,0,0,25288,154660,73562,-389164,0,0,0,0,0,0,0,0,0,0,68870748,0,0,0,0,0,0,0,0,,0,80883095,0,0,0,0,0,0,0,0,0,0,0
19203,6/30/2020 0:00:00,10108,6838000,0,391985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,3072000,2476000,0,0,6838000,0,0,0,0,0,0,0,0,0,0,0,0,0,23594672,0,0,0,0,0,0,0,0,,0,26455595,0,0,0,0,0,0,0,0,0,0,0
19216,6/30/2020 0:00:00,10115,0,0,1063005,65852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59189,0,0,0,0,0,0,0,0,0,0,0,0,41537417,0,0,0,0,0,0,0,0,,0,43223107,0,0,0,0,0,0,0,0,0,0,0
19228,6/30/2020 0:00:00,10121,47107852,13920094,3078834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141886,7310795,3000731,1502691,0,12956103,7662000,23514253,14432599,1499000,0,47107852,16012,195178,0,0,0,0,0,0,0,0,0,0,0,172856513,0,0,0,247,586614,0,0,0,,0,188008258,0,0,0,0,0,0,0,0,0,0,0
