"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
8725,6/30/2021 0:00:00,4107,0,0,0,0,0,0,2418852,2418852,0,0,0,0,2525848,0,2525848,0,0,0,0,0,0,0,0,0,0,0,0,321086,0,321086,0,0,0,8235092,8235092,0,2969306,0,2969306,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,354,0,1,0,0,0,0,0,422
8733,6/30/2021 0:00:00,4109,0,0,0,0,0,0,314015,314015,0,611063,611063,0,1586947,0,1586947,0,0,0,0,0,0,0,0,0,53139,53139,0,232834,0,232834,1354676,0,1354676,4099535,4099535,0,0,0,0,25,3,0,0,0,0,17,0,0,3,17,3,17,8,0,0,0,8,28,236,16,0,0,0,0,0,0,624
8749,6/30/2021 0:00:00,4114,0,0,0,0,0,0,0,0,0,0,0,0,860563,0,860563,0,0,0,0,0,0,0,0,0,0,0,0,11107,0,11107,0,0,0,1000890,1000890,0,129220,0,129220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
8752,6/30/2021 0:00:00,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399
8774,6/30/2021 0:00:00,4123,0,0,0,0,0,0,2485630,2485630,0,0,0,0,3194441,0,3194441,0,0,0,0,0,0,0,0,0,0,0,0,219975,0,219975,0,0,0,6331810,6331810,0,431764,0,431764,0,10,0,0,0,0,0,0,0,8,0,10,10,0,0,0,2,0,10,36,65,0,0,0,0,0,0,20
8791,6/30/2021 0:00:00,4129,0,0,0,0,0,0,0,0,0,0,0,0,1229820,0,1229820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394820,1394820,0,165000,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,0,0,0,0,0,0,78
8797,6/30/2021 0:00:00,4131,0,0,0,0,0,0,50664858,50664858,0,0,0,0,0,242370185,242370185,0,0,0,0,0,0,0,0,0,0,0,0,21685922,0,21685922,0,0,0,314720965,72350780,242370185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,1024,0,0,0,0,0,0,32
8801,6/30/2021 0:00:00,4134,0,0,0,0,0,0,69079,69079,0,498936,498936,0,592654,0,592654,0,0,0,0,0,0,0,0,0,0,0,0,38115,0,38115,0,0,0,1198784,1198784,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,14,32,0,0,0,0,0,0,313
8812,6/30/2021 0:00:00,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46179,46179,0,46179,0,46179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,637
8822,6/30/2021 0:00:00,4144,0,0,0,0,0,0,9353497,9353497,0,718773,718773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10072270,10072270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,468,0,0,0,0,0,0,1527
8825,6/30/2021 0:00:00,4147,0,0,0,0,0,0,0,0,0,0,0,0,688970,0,688970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688970,688970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,19
8828,6/30/2021 0:00:00,4148,0,0,0,0,0,0,1067317,1067317,0,0,0,0,1261770,0,1261770,0,0,0,0,0,0,0,0,0,0,0,0,33352,0,33352,0,0,0,2362439,2362439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,0,0,0,0,0,0,20
8831,6/30/2021 0:00:00,4150,0,0,0,0,0,0,0,0,0,0,0,0,4873462,0,4873462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655617,5655617,0,782155,0,782155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,0,0,0,0,0,0,65
8840,6/30/2021 0:00:00,4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464,3464,0,3464,0,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
8854,6/30/2021 0:00:00,4160,0,0,0,0,0,0,20853521,20853521,0,153573,153573,0,34627455,0,34627455,0,0,0,0,0,0,0,0,0,1722706,1722706,0,2236099,0,2236099,338197,0,338197,64481226,64481226,0,6272381,0,6272381,481,0,0,0,0,0,41,0,8,0,57,0,114,424,0,8,0,424,481,1266,468,0,0,0,0,0,0,522
8858,6/30/2021 0:00:00,4164,0,0,0,0,0,0,0,0,0,0,0,0,998984,0,998984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046466,1046466,0,47482,0,47482,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,30
8881,6/30/2021 0:00:00,4177,0,0,0,0,0,0,600271,600271,0,0,0,0,469318,0,469318,0,0,0,0,0,0,456168,0,456168,1215876,1215876,0,29512,0,29512,122431,0,122431,1394799,1394799,0,173267,0,173267,84,0,0,0,0,0,16,0,0,0,33,0,33,20,0,0,0,51,84,70,21,0,17,31,0,0,48,829
8885,6/30/2021 0:00:00,4178,0,0,0,0,0,0,249759,249759,0,0,0,0,962760,0,962760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51829,0,51829,1264348,1264348,0,0,0,0,22,0,11,0,0,0,4,0,0,0,4,0,4,7,0,0,0,18,22,100,17,0,0,0,0,0,0,48
8890,6/30/2021 0:00:00,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360616,360616,0,360616,0,360616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
8903,6/30/2021 0:00:00,4184,0,0,0,0,0,0,0,0,0,0,0,0,404694,0,404694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404694,404694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,8
8905,6/30/2021 0:00:00,4186,0,0,0,0,0,0,290124,290124,0,0,0,0,4867250,0,4867250,0,0,0,0,0,0,0,0,0,0,0,0,145135,0,145135,0,0,0,18751034,18751034,0,13448525,0,13448525,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,252,34,0,0,0,0,0,0,957
8913,6/30/2021 0:00:00,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
8915,6/30/2021 0:00:00,4193,0,0,0,0,0,0,5287631,5287631,0,0,0,0,990666,0,990666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6278297,6278297,0,0,0,0,22,0,0,0,0,0,7,0,9,0,22,0,22,0,0,6,0,0,22,199,128,0,0,0,0,0,0,108
8920,6/30/2021 0:00:00,4197,0,0,0,0,0,0,201293,201293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75993,0,75993,93150,0,93150,370436,370436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,26
8921,6/30/2021 0:00:00,4198,0,0,0,0,0,0,0,0,0,0,0,0,2045943,0,2045943,0,0,0,0,0,0,0,0,0,0,0,0,14694,0,14694,0,0,0,2060637,2060637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,233
8922,6/30/2021 0:00:00,4199,0,0,0,0,0,0,0,0,0,0,0,0,1119459,0,1119459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339416,1339416,0,219957,0,219957,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,62,11,0,0,0,0,0,0,77
8925,6/30/2021 0:00:00,4201,0,0,0,0,0,0,1689898,1689898,0,0,0,0,490255,0,490255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375958,0,375958,4045876,4045876,0,1489765,0,1489765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,199
8936,6/30/2021 0:00:00,4206,0,0,0,0,0,0,3199348,3199348,0,595630,595630,0,3326850,0,3326850,0,0,0,471500,0,471500,0,0,0,0,0,0,233308,0,233308,0,0,0,11723259,11723259,0,4368123,0,4368123,19,0,1,0,0,0,4,0,1,0,8,0,9,10,0,3,0,11,19,4236,514,10,0,0,0,0,0,686
8940,6/30/2021 0:00:00,4209,0,0,0,0,0,0,91089,91089,0,0,0,0,153535,0,153535,0,0,0,0,0,0,0,0,0,0,0,0,10950,0,10950,374908,0,374908,631696,631696,0,1214,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,16
8943,6/30/2021 0:00:00,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
8944,6/30/2021 0:00:00,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0,0,0,0,0,50
8950,6/30/2021 0:00:00,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,6/30/2021 0:00:00,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
8967,6/30/2021 0:00:00,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
8975,6/30/2021 0:00:00,4225,0,0,0,0,0,0,0,0,0,0,0,0,2325022,0,2325022,0,0,0,0,0,0,0,0,0,0,0,0,409899,0,409899,0,0,0,3621082,3621082,0,886161,0,886161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,266
8987,6/30/2021 0:00:00,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
8988,6/30/2021 0:00:00,4231,0,0,0,0,0,0,104887,104887,0,0,0,0,1188836,0,1188836,0,0,0,0,0,0,0,0,0,0,0,0,1334642,0,1334642,0,0,0,3920949,3920949,0,1292584,0,1292584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,11,0,0,0,0,0,0,68
8993,6/30/2021 0:00:00,4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9
9000,6/30/2021 0:00:00,4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208,0,5208,0,0,0,5208,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15
9003,6/30/2021 0:00:00,4239,0,0,0,0,0,0,5309464,5309464,0,0,0,0,14485718,0,14485718,0,0,0,0,0,0,0,0,0,0,0,0,1403980,0,1403980,0,0,0,23933771,23933771,0,2734609,0,2734609,0,4,0,0,0,0,0,1,0,3,0,4,4,0,0,0,0,0,4,62,180,0,0,0,0,0,0,555
9007,6/30/2021 0:00:00,4242,0,0,0,0,0,0,88951382,88951382,0,0,0,0,250020083,0,250020083,0,0,0,0,0,0,0,0,0,5846152,5846152,0,0,0,0,30557183,0,30557183,376616102,376616102,0,7087454,0,7087454,624,12,2,433,0,0,8,0,104,12,123,12,137,66,0,9,0,499,636,3165,4376,3,0,0,0,0,0,1294
9035,6/30/2021 0:00:00,4257,0,0,0,0,0,0,630906,630906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8736,0,8736,0,0,0,639642,639642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,112
9042,6/30/2021 0:00:00,4261,0,0,0,0,0,0,431404,431404,0,0,0,0,3242477,0,3242477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673881,3673881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,32
9044,6/30/2021 0:00:00,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
9071,6/30/2021 0:00:00,4275,0,0,0,0,0,0,200952464,200952464,0,81223,81223,0,83115256,0,83115256,0,0,0,0,0,0,0,0,0,50000,50000,0,0,0,0,9279681,0,9279681,299627605,299627605,0,6198981,0,6198981,13,0,0,0,0,0,2,0,0,0,7,0,7,6,0,5,0,6,13,898,3043,0,0,0,0,0,0,17
9075,6/30/2021 0:00:00,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,12
9082,6/30/2021 0:00:00,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9089,6/30/2021 0:00:00,4286,0,0,0,0,0,0,12613311,12613311,0,1994874,1668338,326536,14764296,0,14764296,25000,2276080,2251080,0,0,0,0,0,0,2251080,0,2251080,280784,0,280784,27869825,0,27869825,58104816,57778280,326536,581726,0,581726,20,57,0,0,0,0,3,7,4,47,10,57,67,10,0,3,3,10,77,509,988,0,0,0,0,0,0,1484
9090,6/30/2021 0:00:00,4287,0,0,0,0,0,0,0,0,0,0,0,0,2042628,0,2042628,0,0,0,0,0,0,0,0,0,0,0,0,266400,0,266400,0,0,0,2391042,2391042,0,82014,0,82014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,0,0,0,0,0,0,60
9093,6/30/2021 0:00:00,4288,0,0,0,0,0,0,0,0,0,469753,469753,0,1583303,0,1583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060782,2060782,0,7726,0,7726,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,32,0,0,0,0,0,0,0,185
9094,6/30/2021 0:00:00,4289,0,0,0,0,0,0,7039910,7039910,0,0,0,0,21375595,0,21375595,0,0,0,0,0,0,0,0,0,0,0,0,3588838,0,3588838,0,0,0,39769543,39769543,0,7765200,0,7765200,0,8,0,0,0,0,0,0,0,8,0,8,9,0,0,0,0,0,8,513,507,0,0,0,0,0,0,1324
9095,6/30/2021 0:00:00,4290,0,0,0,0,0,0,462185649,462185649,0,0,0,0,136795290,0,136795290,0,0,0,13553696,0,13553696,0,0,0,15814522,15814522,0,16469916,0,16469916,0,0,0,617012776,617012776,0,1561921,0,1561921,166,6,0,20,0,0,16,0,15,1,97,6,103,49,0,47,5,69,172,1488,7923,0,0,0,0,0,0,469
9097,6/30/2021 0:00:00,4292,0,0,0,0,0,0,2278210,2278210,0,0,0,0,941590,0,941590,0,0,0,0,0,0,0,0,0,0,0,0,23009,0,23009,701146,0,701146,4601586,4601586,0,657631,0,657631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,121,0,0,0,0,0,0,48
9099,6/30/2021 0:00:00,4294,0,0,0,0,0,0,2119041,2119041,0,0,0,0,0,6851500,6851500,0,0,0,0,0,0,0,0,0,623034,623034,0,3233803,0,3233803,0,0,0,12704344,5852844,6851500,500000,0,500000,52,1,0,2,0,0,17,0,0,0,18,1,19,32,0,1,1,35,53,218,148,3,0,0,0,0,0,438
9102,6/30/2021 0:00:00,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
9105,6/30/2021 0:00:00,4298,0,0,0,0,0,0,0,0,0,0,0,0,40458,0,40458,0,0,0,0,0,0,0,0,0,0,0,0,67881,0,67881,0,0,0,108339,108339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
9106,6/30/2021 0:00:00,4299,0,0,0,0,0,0,8828848,8828848,0,0,0,0,12779398,0,12779398,0,0,0,0,0,0,0,0,0,0,0,0,1285307,0,1285307,1701283,0,1701283,28433615,28433615,0,3838779,0,3838779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,483,0,0,0,0,0,0,342
9107,6/30/2021 0:00:00,4300,0,0,0,0,0,0,198052,198052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292065,0,292065,0,0,0,3382633,3382633,0,2892516,0,2892516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,384,0,0,0,0,0,0,71
9109,6/30/2021 0:00:00,4301,0,0,0,0,0,0,3050833,3050833,0,0,0,0,6299202,0,6299202,0,0,0,0,0,0,0,0,0,0,0,0,476361,0,476361,0,0,0,12973221,12973221,0,3146825,0,3146825,1,42,0,0,0,0,1,0,0,39,1,42,43,0,0,0,3,0,43,247,103,0,0,0,0,0,0,122
9115,6/30/2021 0:00:00,4305,0,0,0,0,0,0,1007004,1007004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51386,0,51386,0,0,0,1058390,1058390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,391,0,0,0,0,0,0,14
9119,6/30/2021 0:00:00,4307,0,0,0,0,0,0,1431202,1431202,0,0,0,0,46184369,0,46184369,0,0,0,0,0,0,0,0,0,0,0,0,4013886,0,4013886,0,0,0,52038376,52038376,0,408919,0,408919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,95,0,0,0,0,0,0,382
9145,6/30/2021 0:00:00,4319,0,0,0,0,0,0,1409719,1409719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409719,1409719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,9
9146,6/30/2021 0:00:00,4320,0,0,0,0,0,0,1140597,1140597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145364,1145364,0,4767,0,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,39,0,0,0,0,0,0,9
9148,6/30/2021 0:00:00,4322,0,0,0,0,0,0,2088929,2088929,0,217988,217988,0,1204916,0,1204916,0,0,0,0,0,0,0,0,0,0,0,0,240451,0,240451,503999,0,503999,4871616,4871616,0,615333,0,615333,12,2,0,0,0,0,5,0,0,2,5,2,9,7,0,0,0,7,14,97,109,3,0,0,0,0,0,219
9160,6/30/2021 0:00:00,4328,0,0,0,0,0,0,18226690,18226690,0,0,0,0,25061594,0,25061594,0,0,0,274121,0,274121,0,0,0,0,0,0,2319598,0,2319598,0,1335463,1335463,46943345,45607882,1335463,0,0,0,165,4,0,5,0,0,0,0,53,4,146,4,244,14,0,89,0,55,169,1101,569,0,0,0,0,0,0,2240
9163,6/30/2021 0:00:00,4331,0,0,0,0,0,0,1685495,1685495,0,0,0,0,5262251,0,5262251,0,0,0,0,0,0,0,0,0,0,0,0,2121027,0,2121027,0,0,0,11467019,11467019,0,2398246,0,2398246,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,147,52,0,0,0,0,0,0,1082
9164,6/30/2021 0:00:00,4332,0,0,0,0,0,0,3686918,1800171,1886747,5649881,5649881,0,10211299,0,10211299,0,0,0,70000,796844,866844,0,0,0,4624833,3817944,806889,7185174,0,7185174,6202012,203927,6405939,37988897,35898223,2090674,4849686,0,4849686,324,19,64,32,0,0,58,9,21,2,148,17,158,69,2,66,0,168,343,771,402,0,1,11,1,0,13,1784
9189,6/30/2021 0:00:00,4345,0,0,0,0,0,0,0,0,0,0,0,0,2632902,0,2632902,0,0,0,0,0,0,0,0,0,0,0,0,37651,0,37651,0,0,0,3944193,3944193,0,1273640,0,1273640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,103
9194,6/30/2021 0:00:00,4348,0,0,0,0,0,0,0,0,0,0,0,0,543044,0,543044,0,0,0,0,0,0,0,0,0,0,0,0,199376,0,199376,0,0,0,742420,742420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,0,0,0,0,0,0,15
9208,6/30/2021 0:00:00,4356,0,0,0,0,0,0,31112873,31112873,0,0,0,0,18230936,0,18230936,0,0,0,0,0,0,0,0,0,2595984,2595984,0,0,0,0,0,0,0,52044053,52044053,0,2700244,0,2700244,118,1,1,0,0,0,75,1,0,0,75,1,76,42,0,0,0,43,119,925,462,0,0,0,0,0,0,177
9213,6/30/2021 0:00:00,4359,0,0,0,0,0,0,3933856,3933856,0,0,0,0,2222802,0,2222802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6986419,6986419,0,829761,0,829761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,84,0,0,0,0,0,0,18
9214,6/30/2021 0:00:00,4360,0,0,0,0,0,0,0,0,0,0,0,0,3935202,0,3935202,0,0,0,0,0,0,0,0,0,0,0,0,26067,0,26067,0,0,0,4389235,4389235,0,427966,0,427966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
9219,6/30/2021 0:00:00,4361,0,0,0,0,0,0,4473598,4473598,0,0,0,0,2966522,0,2966522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7661691,7661691,0,221571,0,221571,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,62,248,0,0,0,0,0,0,1090
9229,6/30/2021 0:00:00,4365,0,0,0,0,0,0,18416642,18416642,0,613398,613398,0,37764095,0,37764095,0,0,0,205000,336847,541847,0,0,0,3891970,3375977,515993,3047175,0,3047175,32985790,0,32985790,97263738,97263738,0,4436638,0,4436638,67,27,6,18,0,0,19,12,5,4,33,24,57,10,3,8,0,40,94,1432,0,628,0,0,3,0,3,6593
9230,6/30/2021 0:00:00,4366,0,0,0,0,0,0,9296794,9296794,0,0,0,0,84935170,0,84935170,0,0,0,0,0,0,0,0,0,0,0,0,3336014,0,3336014,507797,0,507797,120574359,120574359,0,22498584,0,22498584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,274,0,0,0,0,0,0,3038
9237,6/30/2021 0:00:00,4371,0,0,0,0,0,0,5261063,5261063,0,0,0,0,7422884,0,7422884,0,0,0,0,0,0,0,0,0,0,0,0,33847,0,33847,0,0,0,14120839,14120839,0,1403045,0,1403045,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,77,94,0,0,0,0,0,0,49
9246,6/30/2021 0:00:00,4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
9247,6/30/2021 0:00:00,4380,0,0,0,0,0,0,12138952,12138952,0,1514152,1514152,0,24971465,0,24971465,0,0,0,0,0,0,0,0,0,986726,986726,0,1994295,0,1994295,0,0,0,64889226,64889226,0,24270362,0,24270362,26,7,0,2,0,0,0,0,13,7,13,7,16,11,0,0,0,14,33,460,783,0,0,0,0,0,0,2357
9248,6/30/2021 0:00:00,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20
9260,6/30/2021 0:00:00,4387,0,0,0,0,0,0,34556314,34556314,0,6731475,6731475,0,22106047,0,22106047,0,0,0,5481445,595352,6076797,0,0,0,26033691,25438339,595352,1376223,0,1376223,0,0,0,73460309,73460309,0,8690250,0,8690250,219,1,0,0,0,0,24,0,121,0,217,1,218,2,0,66,0,2,220,5279,2487,5,1,0,0,0,1,1206
