"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
48,6/30/2021 0:00:00,31,10158000,0,622803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616000,3243000,3299000,0,10158000,99171,0,0,0,0,0,0,0,0,0,0,0,0,53244541,0,0,0,0,0,0,0,0,,0,65031849,0,0,0,0,0,0,0,0,0,0,0,147500,0,0,0
51,6/30/2021 0:00:00,32,291990061,902977538,24314997,0,0,0,0,0,0,0,0,10491153,10491153,0,0,0,0,0,0,196854422,699499088,232336924,58726559,0,1187416993,197807748,93541244,0,0,641069,291990061,8288362,-4634333,0,0,0,0,0,0,0,0,0,0,0,4972418063,934,48411399,48411399,0,0,0,934,48411399,,0,5340868909,0,0,0,0,0,0,0,0,0,0,0,34905793,0,7991159,11281
53,6/30/2021 0:00:00,33,0,0,452497,0,0,0,0,2000742,0,0,0,0,2000742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60546,742,0,0,0,0,0,0,0,0,0,0,0,67474129,0,0,0,0,0,0,0,0,,0,70469671,0,0,0,0,0,0,0,0,0,0,0,337450,0,0,0
60,6/30/2021 0:00:00,35,15242205,96114762,1144062,1083940,0,0,0,0,0,0,0,481692,481692,0,0,0,0,0,0,0,3511485,2148069,0,0,5659554,0,2500000,10666507,2075698,0,15242205,1104555,-2455,0,0,0,0,0,0,0,0,0,0,0,368526122,79,1535054,1535054,0,0,0,79,1535054,,0,408821859,0,0,0,0,0,0,0,0,0,0,0,3416438,0,0,0
62,6/30/2021 0:00:00,36,0,0,326711,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6286,0,0,0,0,0,0,0,0,0,0,0,0,32628809,0,0,0,0,0,0,0,0,,0,37747424,0,0,0,0,0,0,0,0,0,0,0,55436,0,0,0
75,6/30/2021 0:00:00,40,1144541,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144541,0,1144541,0,0,0,0,0,0,0,0,0,0,0,0,0,1863201,0,0,0,0,0,0,0,0,,0,2461263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6/30/2021 0:00:00,41,0,0,1787281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122352,2930051,13519644,4226857,0,20798904,0,0,0,0,0,0,0,-262616,0,0,0,0,0,0,0,0,0,0,0,195859199,63,732096,630413,0,0,0,63,732096,,0,206911307,0,0,0,0,0,0,0,0,0,0,0,201208,0,0,0
79,6/30/2021 0:00:00,43,0,72508031,5447267,1414152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30458359,27578810,45979693,59406364,13713581,177136807,0,0,0,0,0,0,2581330,2723902,0,0,0,0,0,0,0,0,0,0,0,747390442,39,3565062,3565062,0,0,0,39,3565062,,0,820418717,0,0,0,0,0,0,0,0,0,0,0,2861448,0,0,-156
82,6/30/2021 0:00:00,46,0,55595951,1024596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222435,524680,0,0,0,747115,0,0,0,0,0,0,1263376,28980,0,0,0,0,0,0,0,0,0,0,0,267240324,281,9195000,9195000,0,0,0,281,9195000,,0,292854142,0,0,0,0,0,0,0,0,0,0,0,822386,0,0,0
90,6/30/2021 0:00:00,49,0,0,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25895,0,0,0,0,0,0,0,0,0,0,0,0,5448811,0,0,0,0,0,0,0,0,,0,10664481,0,0,0,0,0,0,0,0,0,0,0,3339,0,0,0
98,6/30/2021 0:00:00,54,6290000,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,5290000,0,0,0,6290000,0,0,0,0,0,0,0,0,0,0,0,0,0,12104008,0,0,0,0,0,0,0,0,,0,14051964,0,0,0,0,0,0,0,0,0,0,0,22107,0,0,0
107,6/30/2021 0:00:00,57,0,0,670381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61500348,0,0,0,0,0,0,0,0,,0,72122438,0,0,0,0,0,0,0,0,0,0,0,160311,0,0,0
108,6/30/2021 0:00:00,58,2200000,89205,706642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,250000,100000,1200000,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,35601897,0,0,0,0,0,0,0,0,,0,43950389,0,0,0,0,0,0,0,0,0,0,0,17047,0,0,0
110,6/30/2021 0:00:00,59,0,0,30413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25574723,0,0,0,0,0,0,0,0,,0,30144780,0,0,0,0,0,0,0,0,0,0,0,21451,0,0,0
112,6/30/2021 0:00:00,60,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,100000,0,0,0,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,7883185,0,0,0,0,0,0,0,0,,0,8077440,0,0,0,0,0,0,0,0,0,0,0,2959,0,0,0
119,6/30/2021 0:00:00,62,0,304978,459596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071884,28048701,17364201,38984085,7820179,104289050,0,0,0,0,0,0,30218,-42848,0,0,0,0,0,0,0,0,0,0,0,107971008,0,0,0,0,0,0,0,0,,0,129116957,0,0,0,0,0,0,0,0,0,0,0,434811,0,0,-7
120,6/30/2021 0:00:00,63,0,0,669173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165453,0,0,0,0,0,0,0,0,0,0,0,0,115729152,0,0,0,0,0,0,0,0,,0,124325342,0,0,0,0,0,0,0,0,0,0,0,220719,0,0,0
132,6/30/2021 0:00:00,69,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,940176,0,0,0,0,0,0,0,0,,0,1125047,0,0,0,0,0,0,0,0,0,0,0,5632,0,0,0
135,6/30/2021 0:00:00,70,0,0,853756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149566,0,0,0,0,0,0,0,0,0,0,0,0,76308864,0,0,0,0,0,0,0,0,,0,83417805,0,0,0,0,0,0,0,0,0,0,0,244632,0,0,0
138,6/30/2021 0:00:00,72,0,0,1114237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760839,3630188,1797132,0,0,7188159,0,0,0,0,0,0,0,60158,0,0,0,0,0,0,0,0,0,0,0,40476128,0,0,0,0,0,0,0,0,,0,43305025,0,0,0,0,0,0,0,0,0,0,0,202646,0,0,0
146,6/30/2021 0:00:00,74,0,1098075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11178,0,0,0,0,0,0,0,0,0,0,0,0,5537628,0,0,0,0,0,0,0,0,,0,5989362,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
147,6/30/2021 0:00:00,75,0,0,0,0,1,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411056,0,0,0,0,0,0,0,0,Fiscal Year 2020,0,1548428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6/30/2021 0:00:00,77,11055025,72946693,5699660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49749658,6413508,3974500,18261638,0,78399304,8356510,2336196,362319,0,0,11055025,19215,546459,0,0,0,0,0,0,0,0,0,0,0,398662699,0,0,0,0,0,0,0,0,,0,433880749,0,0,0,0,0,0,0,0,0,0,0,868396,0,0,15688
151,6/30/2021 0:00:00,78,0,78856686,3415013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31913288,24248162,19560892,48465985,30481482,154669809,0,0,0,0,0,0,1139401,-423938,0,0,0,0,0,0,0,0,0,0,0,808530271,0,0,0,0,0,0,0,0,,0,909725931,0,0,0,0,0,0,0,0,0,0,0,2890751,0,0,2800
153,6/30/2021 0:00:00,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376363,0,0,0,0,0,0,0,0,,0,487651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6/30/2021 0:00:00,83,0,14774177,12479907,0,0,0,0,0,0,0,0,9995909,9995909,0,0,0,0,0,0,42372069,19444120,28937752,130308604,84570655,305633200,0,0,0,0,0,0,10152534,7865772,0,0,0,0,0,0,0,0,0,0,0,1650697032,351,15368332,0,0,0,0,351,15368332,,0,1877208214,442117,2326955,0,0,0,0,0,0,0,0,0,17897775,0,23821,-15201
162,6/30/2021 0:00:00,85,17375000,41754591,620030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,8200000,950000,7975000,17375000,169420,0,0,0,0,0,0,0,0,0,0,0,0,178295116,0,0,0,0,0,0,0,0,,0,192203931,0,0,0,0,0,0,0,0,0,0,0,430858,0,0,0
167,6/30/2021 0:00:00,87,0,0,9956446,2001792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016620,5147600,20222190,1995520,0,28381930,0,0,0,0,0,0,327775,-46392,0,0,0,0,0,0,0,0,0,0,0,453190260,110,1675900,1675900,0,0,0,110,1675900,,0,501224356,0,0,0,0,0,0,0,0,0,0,0,1951967,0,0,0
168,6/30/2021 0:00:00,88,744407,0,488512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495000,249407,744407,53315,0,0,0,0,0,0,0,0,0,0,0,0,38906774,0,0,0,0,0,0,0,0,,0,41837226,0,0,0,0,0,0,0,0,0,0,0,241570,0,0,0
169,6/30/2021 0:00:00,89,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497536,0,0,0,0,0,0,0,0,,0,2231752,0,0,0,0,0,0,0,0,0,0,0,6076,0,0,0
174,6/30/2021 0:00:00,91,22575193,0,6845338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500408,8431616,7422953,2320199,0,18675176,682820,13605117,8287256,0,0,22575193,703525,207806,0,0,0,0,0,0,0,0,0,0,0,355174383,0,0,0,0,0,0,0,0,,0,397991177,0,0,0,0,0,0,0,0,0,0,0,3190212,0,0,0
176,6/30/2021 0:00:00,92,0,156662446,6599638,1303959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126739840,269426159,367064832,129448,0,763360279,0,0,0,0,0,0,212304,7099489,0,0,0,0,0,0,0,0,0,0,0,1315461836,0,0,0,48,118668,112924,0,0,,0,1557758694,0,0,0,0,0,0,0,0,0,0,0,5290097,0,0,0
177,6/30/2021 0:00:00,93,0,45976073,2052466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18516913,81306668,49559122,33956014,4924773,188263490,0,0,0,0,0,0,196283,-637934,0,0,0,0,0,0,0,0,0,0,0,460991690,0,0,0,0,0,0,0,0,,0,511432300,0,0,0,0,0,0,0,0,0,0,0,900114,0,0,5014
181,6/30/2021 0:00:00,96,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635522,0,0,0,0,0,0,0,0,,0,2029614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6/30/2021 0:00:00,100,494000,0,457664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494000,0,0,0,0,494000,20951,0,0,0,0,0,0,0,0,0,0,0,0,25007755,222,3525118,3525118,0,0,0,222,3525118,,0,26790271,0,0,0,0,0,0,0,0,0,0,0,64481,0,0,0
195,6/30/2021 0:00:00,104,0,0,218063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13102986,0,0,0,0,0,0,0,0,,0,14182278,0,0,0,0,0,0,0,0,0,0,0,34390,0,0,0
196,6/30/2021 0:00:00,105,0,7122237,34947682,10711274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94665863,9713150,65676157,65896491,0,235951661,0,0,0,0,0,0,10361706,3862416,0,0,0,0,0,0,0,0,0,0,0,2507550143,6,238194,199097,0,0,0,3,160001,,0,2718223024,0,0,0,0,0,0,0,0,0,0,0,15736384,0,0,840504
198,6/30/2021 0:00:00,107,7000000,0,62596,0,0,0,0,3363651,0,0,0,0,3363651,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,4000000,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,42122712,0,0,0,0,0,0,0,0,,0,55625799,0,0,0,0,0,0,0,0,0,0,0,107279,0,5374,0
199,6/30/2021 0:00:00,108,158,36392652,3783284,337363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596745,13939849,5942461,25454603,2570703,50504361,158,0,0,0,0,158,88487,-68811,0,0,0,0,0,0,0,0,0,0,0,194136420,0,0,0,0,0,0,0,0,,0,221419569,0,0,0,0,0,0,0,0,0,0,0,1018450,0,0,0
200,6/30/2021 0:00:00,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7686833,0,0,0,0,0,0,0,0,,0,10246278,0,0,0,0,0,0,0,0,0,0,0,4837,0,0,0
205,6/30/2021 0:00:00,112,2501592,17150032,791870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932856,0,1970842,0,5903698,0,2501592,0,0,0,2501592,496621,204432,0,0,0,0,0,0,0,0,0,0,0,236514540,0,0,0,0,0,0,0,0,,0,278905475,0,0,0,0,0,0,0,0,0,0,0,653382,0,0,0
216,6/30/2021 0:00:00,116,0,2583717,383866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70515,0,0,0,0,0,0,0,0,0,0,0,0,80979845,0,0,0,0,0,0,0,0,,0,87610372,0,0,0,0,0,0,0,0,0,0,0,258192,0,0,0
220,6/30/2021 0:00:00,117,996387,5967604,72493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,996354,0,0,996387,0,0,0,0,0,0,0,0,0,0,0,0,0,28751302,0,0,0,0,0,0,0,0,,0,35568798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,6/30/2021 0:00:00,119,4710000,0,5350558,317444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220492,2088200,0,0,0,3308692,3224000,1486000,0,0,0,4710000,68345,64788,0,0,0,0,0,0,0,0,0,0,0,140161504,0,0,0,0,0,0,0,0,,0,161524868,0,0,0,0,0,0,0,0,0,0,0,851207,0,0,0
227,6/30/2021 0:00:00,121,0,1000197257,14793186,7005767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423416089,464025598,864198871,439300459,0,2190941017,0,0,0,0,0,0,191028620,11380170,0,0,0,0,0,0,0,0,0,0,0,24730260578,0,0,0,0,0,0,0,0,,0,27652679767,0,0,0,0,0,0,0,0,0,0,0,221800666,0,0,2082
233,6/30/2021 0:00:00,124,0,9158341,3138789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080063,9032716,6791076,7659272,0,25563127,0,0,0,0,0,0,1231,-82060,0,0,0,0,0,0,0,0,0,0,0,206347407,0,0,0,0,0,0,0,0,,0,224229744,0,0,0,0,0,0,0,0,0,0,0,461729,0,0,45572
234,6/30/2021 0:00:00,125,3229000,0,136983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,1243000,496000,0,0,3229000,0,0,0,0,0,0,0,0,0,0,0,0,0,75259174,0,0,0,0,0,0,0,0,,0,89620851,0,0,0,0,0,0,0,0,0,0,0,103057,0,0,0
240,6/30/2021 0:00:00,128,731164,0,208916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108182,622982,0,0,0,731164,0,0,0,0,0,0,0,0,0,0,0,0,0,69777231,0,0,0,0,0,0,0,0,,0,82661828,0,0,0,0,0,0,0,0,0,0,0,60097,0,0,0
242,6/30/2021 0:00:00,129,0,0,2421674,363230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896162,4961878,7095163,976000,0,14929203,0,0,0,0,0,0,215842,52651,0,0,0,0,0,0,0,0,0,0,0,103375234,0,0,0,0,0,0,0,0,,0,123563629,0,0,0,0,0,0,0,0,0,0,0,103910,0,0,0
256,6/30/2021 0:00:00,136,0,10384873,1426156,280735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42522140,2811334,7152962,33213797,1179100,86879333,0,0,0,0,0,0,23432,839818,0,0,0,0,0,0,0,0,0,0,0,243027078,0,0,0,0,0,0,0,0,,0,268662132,0,0,0,0,0,0,0,0,0,0,0,795970,0,0,142697
258,6/30/2021 0:00:00,137,116548879,15269351,1291131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10535,0,0,0,0,10535,17750804,48657635,27853202,22287238,0,116548879,0,-127,0,0,0,0,0,0,0,0,0,0,0,285006602,0,0,0,0,0,0,0,0,,0,327452937,0,0,0,0,0,0,0,0,0,0,0,1198232,0,0,0
262,6/30/2021 0:00:00,139,0,0,562856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7197870,9506108,11660376,7466584,0,35830938,0,0,0,0,0,0,0,107220,0,0,0,0,0,0,0,0,0,0,0,72133759,1,94477,0,0,0,0,1,94477,,0,77802724,0,0,0,0,0,0,0,0,0,0,0,248486,0,0,0
264,6/30/2021 0:00:00,141,1240000,0,736929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11935682,12584106,6438323,3981373,0,34939484,496000,744000,0,0,0,1240000,38501,-104549,0,0,0,0,0,0,0,0,0,0,0,103211977,0,0,0,0,0,0,0,0,,0,115007055,0,0,0,0,0,0,0,0,0,0,0,501528,0,0,-54490
266,6/30/2021 0:00:00,143,88002346,1304162,1600521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596858,37251276,44154212,0,0,88002346,19751,0,0,0,0,0,0,0,0,0,0,0,0,250262783,0,0,0,0,0,0,0,0,,0,295964816,0,0,0,0,0,0,0,0,0,0,0,125709,0,0,0
274,6/30/2021 0:00:00,149,0,0,1895691,438724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360514,0,0,0,0,0,0,0,0,0,0,0,0,161300174,11,186109,186109,0,0,0,11,186109,,0,181701030,0,0,0,0,0,0,0,0,0,0,0,489374,0,0,0
275,6/30/2021 0:00:00,150,2332000,0,247724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232000,100000,0,0,0,2332000,34259,0,0,0,0,0,0,0,0,0,0,0,0,26047029,0,0,0,0,0,0,0,0,,0,29203770,0,0,0,0,0,0,0,0,0,0,0,7288,0,0,0
276,6/30/2021 0:00:00,151,0,0,284661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19105448,0,0,0,0,0,0,0,0,,0,21152708,0,0,0,0,0,0,0,0,0,0,0,6979,0,0,0
277,6/30/2021 0:00:00,152,0,14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696857,297265,822281,92697,1909100,0,0,0,0,0,0,0,-38048,0,0,0,0,0,0,0,0,0,0,0,2062174,0,0,0,0,0,0,0,0,,0,3141657,0,0,0,0,0,0,0,0,0,0,0,8735,0,0,0
287,6/30/2021 0:00:00,154,5845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,3595000,0,0,0,5845000,0,0,0,0,0,0,0,0,0,0,0,0,0,14229176,0,0,0,0,0,0,0,0,,0,15718862,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
288,6/30/2021 0:00:00,155,0,0,88926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11963875,0,0,0,0,0,0,0,0,,0,13339787,0,0,0,0,0,0,0,0,0,0,0,60684,0,0,0
294,6/30/2021 0:00:00,160,0,36498404,3028492,453974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770057,842681,5848921,14127127,0,23588786,0,0,0,0,0,0,722731,-144597,0,0,0,0,0,0,0,0,0,0,0,353982798,69,1290470,1290470,0,0,0,69,1290470,,0,384435683,0,0,0,0,0,0,0,0,0,0,0,2057635,0,0,0
303,6/30/2021 0:00:00,166,0,0,986669,0,0,0,0,7474931,0,0,0,0,7474931,0,0,0,0,0,0,94199,1508350,11413526,10791197,0,23807272,0,0,0,0,0,0,66160,-6719,0,0,0,0,0,0,0,0,0,0,0,106150684,0,0,0,0,0,0,0,0,,0,113770046,0,0,0,0,0,0,0,0,0,0,0,208144,0,-25069,0
306,6/30/2021 0:00:00,168,17721806,0,2225739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854244,4675726,5157651,3034185,0,17721806,75801,0,0,0,0,0,0,0,0,0,0,0,0,94889948,0,0,0,0,0,0,0,0,,0,102168908,0,0,0,0,0,0,0,0,0,0,0,565353,0,0,0
319,6/30/2021 0:00:00,173,0,11947185,1326754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7164357,10005881,5269533,8774266,5974219,37188256,0,0,0,0,0,0,355973,95832,0,0,0,0,0,0,0,0,0,0,0,231100621,0,0,0,0,0,0,0,0,,0,252112285,0,0,0,0,0,0,0,0,0,0,0,654495,0,0,0
320,6/30/2021 0:00:00,174,3487262,13634656,530816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035119,6360693,0,12395812,1250505,1745982,490775,0,0,3487262,211681,-88062,0,0,0,0,0,0,0,0,0,0,0,106347451,0,0,0,0,0,0,0,0,,0,116492328,0,0,0,0,0,0,0,0,0,0,0,171560,0,0,0
339,6/30/2021 0:00:00,182,0,0,298622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12641458,0,0,0,0,0,0,0,0,,0,14259418,0,0,0,0,0,0,0,0,0,0,0,57129,0,0,0
340,6/30/2021 0:00:00,183,0,73164043,5478235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005998,16039135,26283484,24714119,0,70042736,0,0,0,0,0,0,264707,-76687,0,0,0,0,0,0,0,0,0,0,0,488672024,53,1153000,1153000,0,0,0,53,1153000,,0,538375206,0,0,0,0,0,0,0,0,0,0,0,2963367,0,0,0
352,6/30/2021 0:00:00,188,435481,68522352,5241875,603476,0,0,0,612753,0,0,0,0,612753,0,0,0,0,0,0,11691965,0,6867083,8597697,0,27156745,136156,299325,0,0,0,435481,119355,-115234,0,0,0,0,0,0,0,0,0,0,0,350915582,0,0,0,0,0,0,0,0,,0,387824020,0,0,0,0,0,0,0,0,0,0,0,1352950,0,18125,0
359,6/30/2021 0:00:00,192,13055000,0,813514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4354444,6956460,11960697,18783569,1008273,43063443,4173000,3204000,5208000,470000,0,13055000,33789,-179002,0,0,0,0,0,0,0,0,0,0,0,174178092,0,0,0,0,0,0,0,0,,0,198522017,0,0,0,0,0,0,0,0,0,0,0,446939,0,0,0
361,6/30/2021 0:00:00,193,0,256459,8123685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11466115,4045710,9974178,12087325,3762,37577090,0,0,0,0,0,0,1047200,-181752,0,0,0,0,0,0,0,0,0,0,0,487967923,0,0,0,0,0,0,0,0,,0,542993958,0,0,0,0,0,0,0,0,0,0,0,2406203,0,0,0
365,6/30/2021 0:00:00,197,992000,0,948165,79061,0,0,0,30296,0,0,0,545391,575687,0,0,0,0,0,0,0,0,282260,414198,0,696458,0,992000,0,0,0,992000,221,44462,0,0,0,0,0,0,0,0,0,0,0,67064710,0,0,0,0,0,0,0,0,,0,73637434,0,0,0,0,0,0,0,0,0,0,0,267897,0,90449,0
367,6/30/2021 0:00:00,199,0,39419,598077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18364,0,0,0,0,0,0,0,0,0,0,0,0,36418117,0,0,0,0,0,0,0,0,,0,39592360,0,0,0,0,0,0,0,0,0,0,0,76815,0,0,0
370,6/30/2021 0:00:00,201,1685000,0,310247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500016,3713000,2950000,749000,0,8912016,495000,792000,398000,0,0,1685000,7404,-1921,0,0,0,0,0,0,0,0,0,0,0,22100188,0,0,0,0,0,0,0,0,,0,23893144,0,0,0,0,0,0,0,0,0,0,0,1598,0,0,0
373,6/30/2021 0:00:00,203,39304459,37692,1023666,181030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809350,11947255,9611768,12988941,947145,39304459,96038,0,0,0,0,0,0,0,0,0,0,0,0,81941574,0,0,0,0,0,0,0,0,,0,89702408,0,0,0,0,0,0,0,0,0,0,0,261775,0,0,0
376,6/30/2021 0:00:00,206,0,0,49944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8531417,0,0,0,0,0,0,0,0,,0,9501466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
