"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
9194,12/31/2020 0:00:00,4348,891,0,165383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,16752097,0,0,0,0,0,0,0,0,,0,21953740,0,0,0,0,0,0,0,0,0,0,0
9208,12/31/2020 0:00:00,4356,0,6248921,1017575,8104862,0,0,0,0,0,0,298017,0,298017,0,0,0,0,0,0,280700,869717,1717103,2967254,0,5834774,0,0,0,0,0,0,657488,109037,-1983,0,0,0,0,0,0,0,0,0,0,176094203,0,0,0,0,0,0,0,0,,0,203709731,0,0,0,0,0,0,0,0,0,0,0
9213,12/31/2020 0:00:00,4359,4464000,0,413099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728000,1736000,0,0,0,4464000,0,0,0,0,0,0,0,0,0,0,0,0,0,42046093,0,0,0,0,0,0,0,0,,0,50924245,0,0,0,0,0,0,0,0,0,0,0
9214,12/31/2020 0:00:00,4360,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62137,0,0,0,0,0,0,0,0,0,0,0,0,57253250,0,0,0,0,0,0,0,0,,0,88801129,0,0,0,0,0,0,0,0,0,0,0
9219,12/31/2020 0:00:00,4361,28435000,0,2411143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4492787,11458539,1454210,0,0,17405536,2695000,9310000,16430000,0,0,28435000,280890,319879,0,0,0,0,0,0,0,0,0,0,0,121317251,0,0,0,0,0,0,0,0,,0,133596969,0,0,0,0,0,0,0,0,0,0,0
9229,12/31/2020 0:00:00,4365,0,51856858,10454378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15376154,952435,4227220,7699156,0,28254965,0,0,0,0,0,0,7637717,-124564,0,0,0,0,0,0,554077,0,0,0,0,987645279,7,576900,576900,0,0,0,7,576900,,0,1071144658,0,0,0,0,0,0,0,0,0,0,0
9230,12/31/2020 0:00:00,4366,43503675,5157664,3431176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015379,7852963,5013646,2007314,3470111,19359413,21257271,16784642,2342166,3020287,99309,43503675,597882,1623688,0,0,0,0,0,0,-199435,0,0,0,0,593221532,0,0,0,0,0,0,0,0,,0,727453370,0,0,0,0,0,0,0,0,0,0,0
9237,12/31/2020 0:00:00,4371,50690105,7386804,704516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11189105,16310000,18471000,4720000,0,50690105,1269050,0,0,0,0,0,0,0,0,0,0,0,0,82785286,0,0,0,0,0,0,0,0,,0,87854450,0,0,0,0,0,0,0,0,0,0,0
9246,12/31/2020 0:00:00,4379,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44868,0,0,0,0,0,0,0,0,0,0,0,0,10385763,0,0,0,0,0,0,0,0,,0,12755837,0,0,0,0,0,0,0,0,0,0,0
9247,12/31/2020 0:00:00,4380,133620,28654143,4392844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9918360,7568861,8198027,9138012,17787132,52610392,133620,0,0,0,0,133620,718955,336040,0,0,0,0,0,0,0,163580,0,0,0,515508078,21,203219,203219,0,0,0,21,203219,,0,568643317,0,0,0,0,0,0,0,0,0,0,0
9248,12/31/2020 0:00:00,4381,0,0,50477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11105774,0,0,0,0,0,0,0,0,,0,12954342,0,0,0,0,0,0,0,0,0,0,0
9255,12/31/2020 0:00:00,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478968,0,0,0,0,0,0,0,0,,0,703516,0,0,0,0,0,0,0,0,0,0,0
9260,12/31/2020 0:00:00,4387,137870033,0,15664916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48529594,65247124,0,24093315,0,137870033,1424798,0,0,0,0,0,0,0,0,0,0,0,0,1485002282,126,4489471,0,0,0,0,126,4489471,,0,1657080513,0,0,0,0,0,0,0,0,0,0,0
9287,12/31/2020 0:00:00,4400,0,0,317779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34299787,0,0,0,0,0,0,0,0,,0,39441082,0,0,0,0,0,0,0,0,0,0,0
9288,12/31/2020 0:00:00,4401,0,0,490206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33022538,0,0,0,0,0,0,0,0,,0,37107026,0,0,0,0,0,0,0,0,0,0,0
9289,12/31/2020 0:00:00,4402,0,6438286,688351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74314101,0,0,0,0,0,0,0,0,,0,83408161,0,0,0,0,0,0,0,0,0,0,0
9292,12/31/2020 0:00:00,4404,0,6380959,1629745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251431526,0,0,0,0,0,0,0,0,,0,291963723,190779,189740,0,0,0,0,0,0,0,0,0
9293,12/31/2020 0:00:00,4405,0,39210972,2590842,0,0,0,0,156066,0,0,832207,518985,1507258,0,10924,22527,124520,236512,394483,8022629,21649652,2462498,2003567,0,34138346,0,0,0,0,0,0,217774,370815,-6927,0,0,0,0,0,33398,15606,0,0,0,321839789,0,0,0,0,0,0,0,0,,0,363961495,0,0,0,0,0,0,0,0,0,0,0
9296,12/31/2020 0:00:00,4407,0,121741441,15242010,1659036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166994,9269349,2754908,4023465,0,16214716,0,0,0,0,0,0,1805510,280016,0,0,0,0,0,0,-61414,0,0,0,0,547179279,34,3613093,3613093,0,0,0,34,3613093,,0,591752790,0,0,0,0,0,0,0,0,0,0,0
9300,12/31/2020 0:00:00,4409,45583608,0,6081123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048154,34852783,7630102,1052569,0,45583608,1620448,0,0,0,0,0,0,0,0,98796,0,0,0,189649652,0,0,0,0,0,0,0,0,,0,211920964,0,0,0,0,0,0,0,0,0,0,0
9310,12/31/2020 0:00:00,4415,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786990,0,0,0,0,0,0,0,0,,0,4690750,0,0,0,0,0,0,0,0,0,0,0
9327,12/31/2020 0:00:00,4423,0,10600000,770391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21715,0,0,0,0,0,0,0,0,0,0,0,0,78899442,0,0,0,0,0,0,0,0,,0,86551747,0,0,0,0,0,0,0,0,0,0,0
9335,12/31/2020 0:00:00,4427,0,0,782188,99858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134682,1623655,0,0,6758337,0,0,0,0,0,0,12768,79131,0,0,0,0,0,0,0,0,0,0,0,61382092,0,0,0,0,0,0,0,0,,0,66984331,0,0,0,0,0,0,0,0,0,0,0
9348,12/31/2020 0:00:00,4435,0,0,643185,257468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001039,5492180,0,0,7493219,0,0,0,0,0,0,337833,46139,0,0,0,0,0,0,0,0,0,0,0,73404013,0,0,0,0,0,0,0,0,,0,85126347,0,0,0,0,0,0,0,0,0,0,0
9349,12/31/2020 0:00:00,4436,0,186323,2355763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996000,3734000,0,0,473257,5203257,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,0,175719298,0,0,0,0,0,0,0,0,,0,208055822,0,0,0,0,0,0,0,0,0,0,0
9358,12/31/2020 0:00:00,4443,0,0,891701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158157,4370586,3179910,6058326,0,13766979,0,0,0,0,0,0,63215,164728,0,0,0,0,0,0,0,0,0,0,0,67886217,0,0,0,0,0,0,0,0,,0,78952590,0,0,0,0,0,0,0,0,0,0,0
9370,12/31/2020 0:00:00,4449,550000,0,1753029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,32656560,27,678754,678754,0,0,0,27,678754,,0,37708786,0,0,0,0,0,0,0,0,0,0,0
9373,12/31/2020 0:00:00,4451,0,81596715,4921603,13844699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38285533,0,0,3890366,0,42175899,0,0,0,0,0,0,3306836,-148898,0,0,0,0,0,0,0,0,0,0,0,577791653,83,4022622,4014299,22,6328758,6328758,81,3967136,,0,626058786,0,0,0,0,0,0,0,0,0,0,0
9376,12/31/2020 0:00:00,4453,0,0,285766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17482011,0,0,0,0,0,0,0,0,,0,20021600,0,0,0,0,0,0,0,0,0,0,0
9381,12/31/2020 0:00:00,4456,89391788,0,3421796,0,0,0,0,2770175,0,0,0,0,2770175,0,0,0,0,0,0,13153450,55552564,22056649,18461901,11689807,120914371,15539542,37892051,20889676,15070519,0,89391788,0,311812,14688,0,0,0,0,0,0,184119,0,0,0,577777646,153,3717469,3624571,0,0,0,142,3531681,,0,636692143,0,0,0,0,0,0,0,0,0,0,0
9384,12/31/2020 0:00:00,4459,0,10741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185664,0,0,0,0,0,0,0,0,,0,1323985,0,0,0,0,0,0,0,0,0,0,0
9398,12/31/2020 0:00:00,4469,425737,0,195173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847842,3973350,683588,0,0,5504780,0,0,425737,0,0,425737,0,170764,0,0,0,0,0,0,0,0,0,0,0,27260091,0,0,0,0,0,0,0,0,,0,31329853,0,0,0,0,0,0,0,0,0,0,0
9408,12/31/2020 0:00:00,4478,0,0,520079,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96879,0,0,0,0,0,0,0,16246,0,0,0,0,33211455,0,0,0,0,0,0,0,0,,0,37138197,0,0,0,0,0,0,0,0,0,0,0
9411,12/31/2020 0:00:00,4480,0,0,173306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601075,2710014,2725909,0,0,6036998,0,0,0,0,0,0,11114,45097,0,0,0,0,0,0,0,0,0,0,0,21251584,0,0,0,0,0,0,0,0,,0,22597497,0,0,0,0,0,0,0,0,0,0,0
9413,12/31/2020 0:00:00,4482,0,320920,43640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42256,0,0,0,0,0,0,0,0,0,0,0,0,12633868,0,0,0,0,0,0,0,0,,0,13964675,0,0,0,0,0,0,0,0,0,0,0
9441,12/31/2020 0:00:00,4500,0,0,205137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14667536,0,0,0,0,0,0,0,0,,0,17814261,0,0,0,0,0,0,0,0,0,0,0
9445,12/31/2020 0:00:00,4503,0,0,1258167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36317,0,0,0,0,0,0,0,0,0,0,0,0,31463471,0,0,0,0,0,0,0,0,,0,35105901,0,0,0,0,0,0,0,0,0,0,0
9457,12/31/2020 0:00:00,4508,0,236813,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12795,0,0,0,0,0,0,0,0,0,0,0,0,7542070,0,0,0,0,0,0,0,0,,0,10637712,0,0,0,0,0,0,0,0,0,0,0
9469,12/31/2020 0:00:00,4514,0,0,682410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41984838,35,958600,0,0,0,0,35,958600,,0,47114105,0,0,0,0,0,0,0,0,0,0,0
9475,12/31/2020 0:00:00,4516,0,72364649,1832973,811274,0,0,0,0,0,0,17085634,0,17085634,0,0,0,0,0,0,8875145,26947887,37032692,0,0,72855724,0,0,0,0,0,0,87002,1187364,2654087,0,0,0,0,0,-304802,0,0,0,0,502397390,0,0,0,0,0,0,0,0,,0,554435607,0,0,0,0,0,0,0,0,0,0,0
9476,12/31/2020 0:00:00,4517,0,0,28234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22487698,0,0,0,0,0,0,0,0,,0,24968057,0,0,0,0,0,0,0,0,0,0,0
9478,12/31/2020 0:00:00,4519,350000,0,143786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,200000,0,0,0,350000,12230,0,0,0,0,0,0,0,0,0,0,0,0,4115552,0,0,0,0,0,0,0,0,,0,4401430,0,0,0,0,0,0,0,0,0,0,0
9479,12/31/2020 0:00:00,4520,1745000,0,484083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,998000,0,0,0,1745000,0,0,0,0,0,0,0,0,0,0,0,0,0,21624981,0,0,0,0,0,0,0,0,,0,24163824,0,0,0,0,0,0,0,0,0,0,0
9483,12/31/2020 0:00:00,4522,1449000,0,805467,233600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,399000,500000,0,1449000,135198,0,0,0,0,0,0,0,0,0,0,0,0,93724420,0,0,0,0,0,0,0,0,,0,101098721,0,0,0,0,0,0,0,0,0,0,0
9486,12/31/2020 0:00:00,4524,35309845,0,539778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564390,5708625,12559403,10477427,0,35309845,0,0,0,0,0,0,0,0,0,0,0,0,0,98613202,0,0,0,0,0,0,0,0,,0,106656863,0,0,0,0,0,0,0,0,0,0,0
9496,12/31/2020 0:00:00,4530,1883000,105927,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,545000,938000,0,0,1883000,0,0,0,0,0,0,0,0,0,0,0,0,0,2195311,0,0,0,0,0,0,0,0,,0,3165299,0,0,0,0,0,0,0,0,0,0,0
9497,12/31/2020 0:00:00,4531,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5606503,0,0,0,0,0,0,0,0,,0,6831607,0,0,0,0,0,0,0,0,0,0,0
9500,12/31/2020 0:00:00,4533,110648160,0,4412247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38406692,51086249,21155219,0,0,110648160,497845,0,0,0,0,0,0,0,0,0,0,0,0,321826722,0,0,0,0,0,0,0,0,,0,353754531,0,0,0,0,0,0,0,0,0,0,0
9501,12/31/2020 0:00:00,4534,0,0,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818367,0,0,0,0,0,0,0,0,,0,2033263,0,0,0,0,0,0,0,0,0,0,0
9512,12/31/2020 0:00:00,4542,0,0,27653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10805867,0,0,0,0,0,0,0,0,,0,12278229,0,0,0,0,0,0,0,0,0,0,0
9517,12/31/2020 0:00:00,4545,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93314,0,0,0,0,0,0,0,0,0,0,0,0,25770167,0,0,0,0,0,0,0,0,,0,28690513,0,0,0,0,0,0,0,0,0,0,0
9518,12/31/2020 0:00:00,4546,2030000,154539,793208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448000,747000,585000,0,250000,2030000,0,0,0,0,0,0,0,0,0,0,0,0,0,54247351,0,0,0,0,0,0,0,0,,0,67214957,0,0,0,0,0,0,0,0,0,0,0
9522,12/31/2020 0:00:00,4549,0,0,3151737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770516,19090590,17541830,3982030,0,44384966,0,0,0,0,0,0,0,793665,0,0,0,0,0,0,73500,0,0,0,0,185771000,11,207185,207185,0,0,0,11,207185,,0,202770419,0,0,0,0,0,0,0,0,0,0,0
9527,12/31/2020 0:00:00,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234377,0,0,0,0,0,0,0,0,,0,294792,0,0,0,0,0,0,0,0,0,0,0
9532,12/31/2020 0:00:00,4556,12657000,7918295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391000,7098000,4168000,0,0,12657000,0,0,0,0,0,0,0,0,0,0,0,0,0,35569661,0,0,0,0,0,0,0,0,,0,38820565,0,0,0,0,0,0,0,0,0,0,0
9537,12/31/2020 0:00:00,4560,0,0,1275259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11197358,2626122,646042,0,0,14469522,0,0,0,0,0,0,0,3256,0,0,0,0,0,0,0,0,0,0,0,55820533,0,0,0,0,0,0,0,0,,0,62354235,0,0,0,0,0,0,0,0,0,0,0
9554,12/31/2020 0:00:00,4569,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53910,0,0,0,0,0,0,0,0,0,0,0,0,2316982,0,0,0,0,0,0,0,0,,0,2864601,0,0,0,0,0,0,0,0,0,0,0
9555,12/31/2020 0:00:00,4570,0,0,97248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325650,209567,0,256903,0,792120,0,0,0,0,0,0,0,-10472,0,0,0,0,0,0,0,0,0,0,0,7767995,0,0,0,0,0,0,0,0,,0,8462939,0,0,0,0,0,0,0,0,0,0,0
9556,12/31/2020 0:00:00,4571,0,15293414,1420418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656064,6492418,935499,2495036,2551050,19130067,0,0,0,0,0,0,219106,274604,0,0,0,0,0,0,0,53950,0,0,0,116926873,100,5539698,5539698,0,0,0,100,5539698,,0,130585661,0,0,0,0,0,0,0,0,0,0,0
9566,12/31/2020 0:00:00,4576,0,0,1010739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46727508,0,0,0,0,0,0,0,0,,0,55661545,0,0,0,0,0,0,0,0,0,0,0
9567,12/31/2020 0:00:00,4577,0,0,405945,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46373,0,0,0,0,46373,0,0,0,0,0,0,0,-3627,0,0,0,0,0,0,0,0,0,0,0,12346104,0,0,0,0,0,0,0,0,,0,14588737,0,0,0,0,0,0,0,0,0,0,0
9582,12/31/2020 0:00:00,4584,0,0,234128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27621,0,0,0,0,0,0,0,0,0,0,0,0,20064777,0,0,0,0,0,0,0,0,,0,23238657,0,0,0,0,0,0,0,0,0,0,0
9585,12/31/2020 0:00:00,4587,0,0,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767467,1976345,1552444,904019,0,5200275,0,0,0,0,0,0,0,173170,0,0,0,0,0,0,0,30,0,0,0,8053379,0,0,0,0,0,0,0,0,,0,10192488,0,0,0,0,0,0,0,0,0,0,0
9589,12/31/2020 0:00:00,4590,165791988,143843461,21364567,4102000,0,0,0,0,0,0,34597684,0,34597684,0,0,0,0,0,0,5463691,111433310,231257253,49421009,0,397575263,15313243,137104049,13374696,0,0,165791988,2353259,2131031,0,0,0,0,0,0,3086311,0,0,0,0,1667287023,487,12332782,12332782,566,69316144,69316144,487,12332782,,0,1840746080,0,0,0,0,0,0,0,0,0,0,0
9590,12/31/2020 0:00:00,4591,0,0,141874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370243,0,370243,0,0,0,0,0,0,0,-79783,0,0,0,0,0,0,0,0,0,0,0,10198428,0,0,0,0,0,0,0,0,,0,11098011,0,0,0,0,0,0,0,0,0,0,0
9602,12/31/2020 0:00:00,4598,0,0,641931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44744360,0,0,0,0,0,0,0,0,,0,49459535,0,0,0,0,0,0,0,0,0,0,0
9603,12/31/2020 0:00:00,4599,0,942040,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351673,0,0,0,0,0,0,0,0,,0,2609372,0,0,0,0,0,0,0,0,0,0,0
9604,12/31/2020 0:00:00,4600,0,28374880,7373870,845463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083887,52691374,26123298,1287117,0,94185676,0,0,0,0,0,0,189430,1614208,0,0,0,0,0,0,0,63471,0,0,0,524278802,201,8602534,388197,0,0,0,197,8084938,,0,585059837,0,0,0,0,0,0,0,0,0,0,0
9607,12/31/2020 0:00:00,4602,0,77637595,33682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23153531,156325275,104494457,19095584,0,303068847,0,0,0,0,0,0,488742,2848758,0,0,0,0,0,0,0,915,0,0,0,608025604,0,0,0,0,0,0,0,0,,0,670373984,0,0,0,0,0,0,0,0,0,0,0
9613,12/31/2020 0:00:00,4605,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290528,0,0,0,0,0,0,0,0,,0,304572,0,0,0,0,0,0,0,0,0,0,0
9622,12/31/2020 0:00:00,4610,1285000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,600000,585000,0,1285000,0,0,0,0,0,0,0,0,0,0,0,0,0,32150432,0,0,0,0,0,0,0,0,,0,39884038,0,0,0,0,0,0,0,0,0,0,0
9639,12/31/2020 0:00:00,4619,0,0,1353889,178650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077957,1536634,1709610,5201306,0,10525507,0,0,0,0,0,0,3478,39805,0,0,0,0,0,0,0,0,0,0,0,109915736,0,0,0,0,0,0,0,0,,0,125081967,0,0,0,0,0,0,0,0,0,0,0
9643,12/31/2020 0:00:00,4620,0,2879447,2054379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364393,7840933,1871043,0,0,10076369,0,0,0,0,0,0,266739,104533,0,0,0,0,0,0,0,0,0,0,0,212694198,0,0,0,0,0,0,0,0,,0,236771923,0,0,0,0,0,0,0,0,0,0,0
9644,12/31/2020 0:00:00,4621,0,0,340523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16997465,0,0,0,0,0,0,0,0,,0,18564473,0,0,0,0,0,0,0,0,0,0,0
9662,12/31/2020 0:00:00,4631,0,0,760757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20894,0,0,0,0,0,0,0,0,0,0,0,0,51927766,0,0,0,0,0,0,0,0,,0,59601346,0,0,0,0,0,0,0,0,0,0,0
9676,12/31/2020 0:00:00,4637,0,0,70503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5226379,0,0,0,0,0,0,0,0,,0,6755124,0,0,0,0,0,0,0,0,0,0,0
9681,12/31/2020 0:00:00,4639,0,0,575281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49781,0,0,0,0,0,0,0,0,0,0,0,0,48094516,2,7956,0,0,0,0,2,7956,,0,52417789,0,0,0,0,0,0,0,0,0,0,0
9715,12/31/2020 0:00:00,4658,3300000,0,377908,63059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,800000,1500000,0,3300000,297101,0,0,0,0,0,0,0,0,0,0,0,0,41992238,0,0,0,0,0,0,0,0,,0,45682083,0,0,0,0,0,0,0,0,0,0,0
9719,12/31/2020 0:00:00,4660,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8734250,0,0,0,0,0,0,0,0,0,0,0,0,9454688,0,0,0,0,0,0,0,0,,0,11066603,0,0,0,0,0,0,0,0,0,0,0
9723,12/31/2020 0:00:00,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17947703,0,0,0,0,0,0,0,0,,0,19766202,0,0,0,0,0,0,0,0,0,0,0
