"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_NW0001","ACCT_NW0002","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
9288,3/31/2020 0:00:00,4401,0,0,421961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31424552,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9289,3/31/2020 0:00:00,4402,0,3637926,845167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67662146,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9292,3/31/2020 0:00:00,4404,0,10032979,1691554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221795886,0,0,0,0,0,0,,0,199230,197640,0,0,0,0,0,0,0,0,0
9293,3/31/2020 0:00:00,4405,0,16427786,2886335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868445,7899561,5007437,0,0,16775443,0,0,0,0,0,0,358139,301970,0,0,0,0,0,0,0,0,0,265365178,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9296,3/31/2020 0:00:00,4407,0,0,14298523,1193642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7771848,2954416,7227346,0,0,17953610,0,0,0,0,0,0,511634,254978,0,0,0,0,0,0,0,0,0,436766844,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9300,3/31/2020 0:00:00,4409,23939919,0,5828871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557942,13653222,8752076,976679,0,23939919,2205990,0,0,0,0,0,0,0,0,0,0,162501207,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9310,3/31/2020 0:00:00,4415,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780703,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9327,3/31/2020 0:00:00,4423,0,0,774948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65777013,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9335,3/31/2020 0:00:00,4427,0,0,618282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435754,2406613,0,0,5842367,0,0,0,0,0,0,144197,88451,0,0,0,0,0,0,0,0,0,50435878,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9348,3/31/2020 0:00:00,4435,0,0,923807,211344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500154,2719689,0,0,3219843,0,0,0,0,0,0,0,23175,0,0,0,0,0,0,0,0,0,66805539,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9349,3/31/2020 0:00:00,4436,0,93661,1970173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218000,8193000,0,0,1202478,14613478,0,0,0,0,0,0,0,17266,0,0,0,0,0,0,0,0,0,158341202,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9358,3/31/2020 0:00:00,4443,0,0,916695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663294,4064316,2914251,0,0,7641861,0,0,0,0,0,0,0,180465,0,0,0,0,0,0,0,0,0,63761637,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9370,3/31/2020 0:00:00,4449,550000,0,1568399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,26738219,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9373,3/31/2020 0:00:00,4451,0,46634773,6382463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44927827,301200,0,4041342,0,49270369,0,0,0,0,0,0,2904770,-172663,0,0,0,0,0,0,0,0,0,547544013,1,38750,32937,17,4569968,4569968,,0,0,0,0,0,0,0,0,0,0,0,0
9376,3/31/2020 0:00:00,4453,0,0,283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15616110,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9381,3/31/2020 0:00:00,4456,109509762,0,3279092,0,0,0,0,2737861,0,0,0,0,2737861,0,0,0,0,0,0,8675566,6959349,13205457,6428810,2021967,37291149,8670457,33405930,40391937,27041438,0,109509762,0,-84177,-17626,0,0,0,0,0,0,23823,0,489607817,12,233141,119120,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9384,3/31/2020 0:00:00,4459,0,21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344986,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9398,3/31/2020 0:00:00,4469,0,0,158206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004643,2509824,1008780,0,0,4523247,0,0,0,0,0,0,0,92299,0,0,0,0,0,0,0,0,0,25211169,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9408,3/31/2020 0:00:00,4478,749412,0,761126,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749412,0,0,0,0,749412,151287,0,0,0,0,0,0,0,16246,0,0,28826274,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9411,3/31/2020 0:00:00,4480,0,0,288814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710043,2057801,0,0,0,3767844,0,0,0,0,0,0,0,33460,0,0,0,0,0,0,0,0,0,18878387,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9413,3/31/2020 0:00:00,4482,0,49289,92697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11172855,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9441,3/31/2020 0:00:00,4500,0,0,214519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13404696,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9445,3/31/2020 0:00:00,4503,0,0,1189205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28652492,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9457,3/31/2020 0:00:00,4508,0,174093,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15945,0,0,0,0,0,0,0,0,0,0,7961287,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9469,3/31/2020 0:00:00,4514,0,0,534537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38150358,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9475,3/31/2020 0:00:00,4516,0,40067054,1864901,563108,0,0,0,0,0,0,13758888,0,13758888,0,0,0,0,0,0,16126533,9532058,34992209,2324473,0,62975273,0,0,0,0,0,0,333562,1091867,-675356,0,0,0,0,0,-304802,0,0,445432419,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9476,3/31/2020 0:00:00,4517,0,0,25790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12422286,0,0,0,46,203538,203538,,0,0,0,0,0,0,0,0,0,0,0,0
9478,3/31/2020 0:00:00,4519,550000,0,146038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,200000,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,3926168,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9479,3/31/2020 0:00:00,4520,6265000,0,752589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129000,2136000,0,0,0,6265000,0,0,0,0,0,0,0,0,0,0,0,18115948,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9483,3/31/2020 0:00:00,4522,2075000,0,629668,333547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525000,550000,0,0,0,2075000,189473,0,0,0,0,0,0,0,0,0,0,82632658,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9486,3/31/2020 0:00:00,4524,50452766,0,526540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26451,0,0,0,26451,16095610,18053245,13335338,2968573,0,50452766,0,-60,0,0,0,0,0,0,0,0,0,87333435,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9496,3/31/2020 0:00:00,4530,1883000,123414,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838000,700000,345000,0,0,1883000,0,0,0,0,0,0,0,0,0,0,0,2115983,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9497,3/31/2020 0:00:00,4531,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444235,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9500,3/31/2020 0:00:00,4533,78100000,0,7702882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,39850000,18250000,0,0,78100000,0,0,0,0,0,0,0,0,0,0,0,269964768,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9501,3/31/2020 0:00:00,4534,0,0,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638651,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9512,3/31/2020 0:00:00,4542,0,230383,92085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8926760,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9517,3/31/2020 0:00:00,4545,0,0,46563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82087,0,0,0,0,0,0,0,0,0,0,23191550,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9518,3/31/2020 0:00:00,4546,2934000,77297,840675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143000,1047000,494000,0,250000,2934000,0,0,0,0,0,0,0,0,0,0,0,49723265,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9522,3/31/2020 0:00:00,4549,0,0,4698513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047661,15656064,17875558,729754,0,38309037,0,0,0,0,0,0,193912,279519,0,0,0,0,0,0,43837,0,0,162326969,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9527,3/31/2020 0:00:00,4553,0,32528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176884,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9532,3/31/2020 0:00:00,4556,11643000,4275831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222000,4811000,2610000,0,0,11643000,0,0,0,0,0,0,0,0,0,0,0,32257910,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9537,3/31/2020 0:00:00,4560,0,0,1248541,0,0,0,0,0,0,0,0,0,0,1448210,1276203,0,0,0,2724413,1906979,0,0,0,0,1906979,0,0,0,0,0,0,120468,3968,3968,0,0,0,0,0,0,0,0,47735429,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9552,3/31/2020 0:00:00,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452211,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9554,3/31/2020 0:00:00,4569,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281144,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9555,3/31/2020 0:00:00,4570,0,0,33732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281198,0,0,0,281198,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,7066147,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9556,3/31/2020 0:00:00,4571,0,20195766,1646763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221779,5928898,4812199,0,5125000,16087876,0,0,0,0,0,0,277207,270458,0,0,0,0,0,0,0,0,0,116847785,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9566,3/31/2020 0:00:00,4576,0,0,956467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49262417,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9567,3/31/2020 0:00:00,4577,0,0,357891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45803,0,0,0,0,45803,0,0,0,0,0,0,0,-4197,0,0,0,0,0,0,0,0,0,10837362,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9582,3/31/2020 0:00:00,4584,0,0,273902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17746145,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9585,3/31/2020 0:00:00,4587,0,0,12235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087480,1904142,1252167,971627,0,5215416,0,0,0,0,0,0,991,113928,0,0,0,0,0,0,0,0,0,7739334,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9589,3/31/2020 0:00:00,4590,260677938,135598196,22291826,0,0,0,0,0,0,0,28242835,0,28242835,0,0,0,0,0,0,0,48544516,34180213,6503321,0,89228050,26585875,160394272,73697791,0,0,260677938,3241509,1449236,0,0,0,0,0,0,-3130023,0,0,1361465971,0,0,0,556,67926525,67926525,,0,0,0,0,0,0,0,0,0,0,0,0
9590,3/31/2020 0:00:00,4591,0,0,131669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378328,0,378328,0,0,0,0,0,0,0,-71697,0,0,0,0,0,0,0,0,0,9132459,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9602,3/31/2020 0:00:00,4598,0,0,775531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39687707,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9603,3/31/2020 0:00:00,4599,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028147,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9604,3/31/2020 0:00:00,4600,0,32553786,7146683,1212406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15410362,45359797,23016973,310421,0,84097553,0,0,0,0,0,0,0,1784475,0,0,0,0,0,0,0,0,0,451497708,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9607,3/31/2020 0:00:00,4602,0,51664481,262991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70372842,89323298,94466798,45378689,0,299541627,0,0,0,0,0,0,478276,4217925,0,0,0,0,0,0,0,0,0,562560235,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9613,3/31/2020 0:00:00,4605,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292290,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9622,3/31/2020 0:00:00,4610,450000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,250000,100000,0,450000,0,0,0,0,0,0,0,0,0,0,0,30311759,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9639,3/31/2020 0:00:00,4619,0,0,1574692,98454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489103,1302250,0,0,0,1791353,0,0,0,0,0,0,0,42514,0,0,0,0,0,0,0,0,0,99386737,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9643,3/31/2020 0:00:00,4620,0,1632688,3276246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336198,2093705,0,0,4429903,0,0,0,0,0,0,397243,120938,0,0,0,0,0,0,0,0,0,187976550,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9644,3/31/2020 0:00:00,4621,0,0,414469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14311024,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9662,3/31/2020 0:00:00,4631,0,0,798188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5985,0,0,0,0,0,0,0,0,0,0,46130875,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9676,3/31/2020 0:00:00,4637,0,167914,11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4979654,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9681,3/31/2020 0:00:00,4639,0,0,474713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41442556,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9715,3/31/2020 0:00:00,4658,1550000,0,276296,11897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,1050000,0,0,1550000,245455,0,0,0,0,0,0,0,0,0,0,25056059,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9719,3/31/2020 0:00:00,4660,0,0,4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568444,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9723,3/31/2020 0:00:00,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15981062,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9737,3/31/2020 0:00:00,4670,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7360235,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9759,3/31/2020 0:00:00,4683,0,41117461,2970427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9163081,2309037,5696725,1568610,0,18737453,0,0,0,0,0,0,31470,-118955,0,0,0,0,0,0,0,0,0,520420467,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9776,3/31/2020 0:00:00,4689,898954,0,389334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72084,563602,1895128,1209778,0,3740592,0,160765,473765,264424,0,898954,0,81714,0,0,0,0,0,0,0,0,0,20780893,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9777,3/31/2020 0:00:00,4690,0,0,344062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22767349,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9778,3/31/2020 0:00:00,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7681248,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9788,3/31/2020 0:00:00,4696,725046190,56417561,16471461,0,0,0,0,0,0,0,993485,825512,1818997,0,0,0,0,0,0,0,352804,672489,1971583,138067,3134943,247624353,291271546,181546635,0,4603656,725046190,1368443,-108630,-383175,0,0,0,0,0,-124199,355,0,1849822327,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9799,3/31/2020 0:00:00,4702,0,0,315356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25032876,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9805,3/31/2020 0:00:00,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48482,0,0,0,0,0,0,0,0,0,0,7470938,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9807,3/31/2020 0:00:00,4707,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357124,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9810,3/31/2020 0:00:00,4709,0,0,403847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263811,0,0,0,0,0,0,0,0,0,0,91359317,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9812,3/31/2020 0:00:00,4711,7018000,0,286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370000,3462000,2186000,0,0,7018000,0,0,0,0,0,0,0,0,0,0,0,25555841,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9817,3/31/2020 0:00:00,4715,0,0,331709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13753240,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9822,3/31/2020 0:00:00,4718,1147000,0,368174,1716806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649000,498000,0,0,0,1147000,0,0,0,0,0,0,0,0,0,0,0,11326733,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9823,3/31/2020 0:00:00,4719,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188175,0,100232,349658,0,638065,0,0,0,0,0,0,0,2842,0,0,0,0,0,0,0,0,0,17978645,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9843,3/31/2020 0:00:00,4729,0,0,302635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11005402,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9871,3/31/2020 0:00:00,4745,0,0,2744429,305572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951083,2101944,6190345,5631395,1041658,16916425,0,0,0,0,0,0,0,384355,0,0,0,0,0,0,0,0,0,155388784,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9873,3/31/2020 0:00:00,4747,0,0,236039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24789327,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9877,3/31/2020 0:00:00,4748,0,0,212229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20370296,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9880,3/31/2020 0:00:00,4751,0,457139,779880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16060179,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9888,3/31/2020 0:00:00,4755,0,0,14306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890743,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
9893,3/31/2020 0:00:00,4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935130,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
