"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
10335,9/30/2021 0:00:00,5019,54573042,16473490,1844467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7409416,29284871,11380984,6497771,0,54573042,136134,0,0,0,0,0,0,0,0,0,0,0,0,110537011,0,0,0,0,0,0,0,0,,0,120207729,0,0,0,0,0,0,0,0,0,0,0,693649,0,0,0,0,0,0,0,0,0
10351,9/30/2021 0:00:00,5032,3680000,0,1320564,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466477,8393986,0,4024404,2241162,21126029,248000,3432000,0,0,0,3680000,4083,-465316,0,0,0,0,0,0,0,0,0,0,0,103778853,0,0,0,0,0,0,0,0,,0,110318210,0,0,0,0,0,0,0,0,0,0,0,389330,0,0,0,1,203269,0,0,0,0
10353,9/30/2021 0:00:00,5033,16052120,7121276,674220,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,1494000,5224010,8063524,1021586,16052120,0,0,0,0,0,0,0,0,0,0,0,0,0,43990913,0,0,0,0,0,0,0,0,,0,48464179,0,0,0,0,0,0,0,0,0,0,0,210912,0,0,1406,0,0,0,0,0,0
10362,9/30/2021 0:00:00,5039,0,0,780046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13325,0,0,0,0,0,0,0,0,0,0,0,0,25323496,0,0,0,0,0,0,0,0,,0,27248538,0,0,0,0,0,0,0,0,0,0,0,13386,0,0,0,0,0,0,0,0,0
10375,9/30/2021 0:00:00,5047,14670755,14833722,2525520,0,0,0,0,0,0,0,0,1286864,1286864,0,0,0,0,0,0,28176311,12950470,16115152,22101464,0,79343397,6943678,5500168,2226909,0,0,14670755,68681,42136,0,0,0,0,0,0,0,0,0,0,0,195151370,0,0,0,36,430927,387834,0,0,,0,218801610,0,0,0,0,0,0,0,0,0,0,0,409337,0,33486,0,0,0,0,0,0,0
10381,9/30/2021 0:00:00,5051,8184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828000,5356000,0,0,0,8184000,0,0,0,0,0,0,0,0,0,0,0,0,0,32422016,0,0,0,0,0,0,0,0,,0,36511752,0,0,0,0,0,0,0,0,0,0,0,49092,0,0,0,0,0,0,0,0,0
10393,9/30/2021 0:00:00,5058,0,0,10463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454092,0,0,0,0,0,0,0,0,,0,4937421,0,0,0,0,0,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,0
10395,9/30/2021 0:00:00,5060,0,27111068,1202642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255565,8166835,13177216,10020191,0,35619807,0,0,0,0,0,0,49375,-5577,0,0,0,0,0,0,0,0,0,0,0,133184433,0,0,0,0,0,0,0,0,,0,152532590,0,0,0,0,0,0,0,0,0,0,0,327757,0,0,-20900,0,0,0,0,0,0
10399,9/30/2021 0:00:00,5063,20434280,0,260768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630916,2393608,565217,0,0,3589741,794419,4798020,13852237,989604,0,20434280,41696,56306,0,0,0,0,0,0,0,0,0,0,0,60162769,0,0,0,0,0,0,0,0,,0,69969894,0,0,0,0,0,0,0,0,0,0,0,484607,0,0,27950,0,0,0,0,0,0
10424,9/30/2021 0:00:00,5075,168199,4115050,453134,124802,0,0,0,0,0,0,0,569605,569605,0,0,0,0,0,0,0,0,0,0,0,0,0,168199,0,0,0,168199,28034,0,0,0,0,0,0,0,0,0,0,0,0,81782254,24,801871,0,0,0,0,24,801871,,0,90171154,0,0,0,0,0,0,0,0,0,0,0,584956,0,29826,0,0,0,0,0,0,0
10427,9/30/2021 0:00:00,5078,0,0,64665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54650,0,0,0,0,0,0,0,0,0,0,0,0,9559268,0,0,0,0,0,0,0,0,,0,10462093,0,0,0,0,0,0,0,0,0,0,0,1337,0,0,0,0,0,0,0,0,0
10433,9/30/2021 0:00:00,5083,25885000,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735000,16595000,4450000,3105000,0,25885000,0,0,0,0,0,0,0,0,0,0,0,0,0,63271068,0,0,0,0,0,0,0,0,,0,77745076,0,0,0,0,0,0,0,0,0,0,0,42028,0,0,0,0,0,0,0,0,0
10442,9/30/2021 0:00:00,5088,11602590,7280341,167254,50169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3625000,2984000,3498590,0,11602590,372461,0,0,0,0,0,0,0,0,0,0,0,0,47825085,0,0,0,0,0,0,0,0,,0,53938886,0,0,0,0,0,0,0,0,0,0,0,354041,0,0,15469,0,0,0,0,0,0
10449,9/30/2021 0:00:00,5090,0,0,11956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007020,0,0,0,0,0,0,0,0,,0,5387420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,9/30/2021 0:00:00,5099,0,0,142910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74106,0,0,0,0,0,0,0,0,0,0,0,0,19772395,0,0,0,0,0,0,0,0,,0,25294029,0,0,0,0,0,0,0,0,0,0,0,27348,0,0,0,0,0,0,0,0,0
10465,9/30/2021 0:00:00,5101,30000000,46399855,684432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073933,90428283,198547931,114298366,1627377,416975890,0,0,24000000,6000000,0,30000000,6811455,3839408,0,0,0,0,0,0,0,0,0,0,0,701588638,0,0,0,0,0,0,0,0,,0,785754076,0,0,0,0,0,0,0,0,0,0,0,1308654,0,0,354469,0,0,50,7324459,0,0
10481,9/30/2021 0:00:00,5112,0,0,170873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22242253,0,0,0,0,0,0,0,0,,0,24856361,0,0,0,0,0,0,0,0,0,0,0,166389,0,0,0,0,0,0,0,0,0
10502,9/30/2021 0:00:00,5122,0,0,426737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23265077,0,0,0,0,0,0,0,0,,0,26993798,0,0,0,0,0,0,0,0,0,0,0,81598,0,0,0,0,0,0,0,0,0
10509,9/30/2021 0:00:00,5126,0,0,311551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026724,0,0,0,0,0,0,0,0,,0,4434813,0,0,0,0,0,0,0,0,0,0,0,2988,0,0,0,0,0,0,0,0,0
10511,9/30/2021 0:00:00,5127,3833000,0,78001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,1500000,1674000,214000,0,3833000,0,0,0,0,0,0,0,0,0,0,0,0,0,17661894,0,0,0,0,0,0,0,0,,0,19335772,0,0,0,0,0,0,0,0,0,0,0,47321,0,0,0,0,0,0,0,0,0
10515,9/30/2021 0:00:00,5129,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8078771,0,0,0,0,0,0,0,0,,0,9599441,0,0,0,0,0,0,0,0,0,0,0,3898,0,0,0,0,0,0,0,0,0
10520,9/30/2021 0:00:00,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241175,0,0,0,0,0,0,0,0,,0,9523606,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0
10551,9/30/2021 0:00:00,5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9378464,0,0,0,0,0,0,0,0,,0,11560709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,9/30/2021 0:00:00,5158,0,0,1613740,0,0,0,0,0,0,0,3848517,0,3848517,0,0,0,0,0,0,3272411,2532813,0,0,0,5805224,0,0,0,0,0,0,848169,139282,0,0,0,0,0,0,0,0,0,0,0,198532509,0,0,0,0,0,0,0,0,,0,225227712,0,0,0,0,0,0,0,0,0,0,0,916562,0,102541,0,0,0,0,0,0,0
10577,9/30/2021 0:00:00,5162,0,0,1349358,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9336,0,0,0,0,0,0,0,0,0,0,0,0,55232327,0,0,0,0,0,0,0,0,,0,63140493,0,0,0,0,0,0,0,0,0,0,0,204316,0,0,0,0,0,0,0,0,0
10580,9/30/2021 0:00:00,5165,0,0,289119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8993286,0,0,0,0,0,0,0,0,,0,10224263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,9/30/2021 0:00:00,5168,0,0,1248385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291388,0,0,0,0,0,0,0,0,0,0,0,0,155936330,0,0,0,0,0,0,0,0,,0,170208239,0,0,0,0,0,0,0,0,0,0,0,886651,0,0,0,0,0,0,0,0,0
10600,9/30/2021 0:00:00,5172,3000000,138110315,1922476,3611252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32006894,47328984,14905520,6834177,101075575,0,3000000,0,0,0,3000000,461066,-2925,0,0,0,0,0,0,0,0,0,0,0,761704827,25,539679,539679,0,0,0,25,539679,,0,824004542,0,0,0,0,0,0,0,0,0,0,0,3225481,0,0,0,0,0,0,0,0,0
10613,9/30/2021 0:00:00,5178,11721000,0,193839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798000,4754000,5169000,0,0,11721000,0,0,0,0,0,0,0,0,0,0,0,0,0,16847324,0,0,0,0,0,0,0,0,,0,19120254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10614,9/30/2021 0:00:00,5179,8250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275000,5225000,1750000,0,8250000,0,0,0,0,0,0,0,0,0,0,0,0,0,8395592,0,0,0,0,0,0,0,0,,0,10028274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10623,9/30/2021 0:00:00,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796,0,0,0,0,0,0,0,0,0,0,0,0,31499997,0,0,0,0,0,0,0,0,,0,34301607,0,0,0,0,0,0,0,0,0,0,0,6441,0,0,0,0,0,0,0,0,0
10636,9/30/2021 0:00:00,5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,329338,0,0,0,0,0,0,0,0,,0,520714,0,0,0,0,0,0,0,0,0,0,0,4232,0,0,0,0,0,0,0,0,0
10640,9/30/2021 0:00:00,5191,0,0,145922,6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241720,0,3204906,0,0,4446626,0,0,0,0,0,0,116130,-23374,0,0,0,0,0,0,0,0,0,0,0,30574347,0,0,0,0,0,0,0,0,,0,34204210,0,0,0,0,0,0,0,0,0,0,0,191964,0,0,0,0,0,0,0,0,0
10648,9/30/2021 0:00:00,5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253008,0,0,0,0,0,0,0,0,,0,1354091,0,0,0,0,0,0,0,0,0,0,0,0,0,-343,0,0,0,0,0,0,0
10666,9/30/2021 0:00:00,5206,0,0,238136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20868671,0,0,0,0,0,0,0,0,,0,22373503,0,0,0,0,0,0,0,0,0,0,0,228585,0,0,0,0,0,0,0,0,0
10671,9/30/2021 0:00:00,5209,30308048,0,588790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100333,0,1795763,499440,0,2395536,5601048,15271000,9436000,0,0,30308048,109538,-4464,0,0,0,0,0,0,0,0,0,0,0,59830290,0,0,0,0,0,0,0,0,,0,66739558,0,0,0,0,0,0,0,0,0,0,0,62725,0,0,0,0,0,0,0,0,0
10676,9/30/2021 0:00:00,5210,0,0,170209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31515305,0,0,0,0,0,0,0,0,,0,35061167,0,0,0,0,0,0,0,0,0,0,0,50534,0,0,0,0,0,0,0,0,0
10684,9/30/2021 0:00:00,5212,0,0,1688424,184202,0,0,0,499884,499357,0,0,0,999241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166140,0,0,0,0,0,0,0,0,0,0,0,0,97660503,0,0,0,0,0,0,0,0,,0,109204264,0,0,0,0,0,0,0,0,0,0,0,633139,0,-2059,0,0,0,0,0,0,0
10687,9/30/2021 0:00:00,5213,0,0,2060893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337986,2029900,1362198,6494700,0,10224784,0,0,0,0,0,0,43710,1954,0,0,0,0,0,0,0,0,0,0,0,123114190,0,0,0,0,0,0,0,0,,0,134310795,0,0,0,0,0,0,0,0,0,0,0,1554637,0,0,0,0,0,0,0,0,0
10690,9/30/2021 0:00:00,5215,0,0,114086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15498,0,0,0,0,0,0,0,0,0,0,0,0,13469693,0,0,0,0,0,0,0,0,,0,15407330,0,0,0,0,0,0,0,0,0,0,0,48138,0,0,0,0,0,0,0,0,0
10695,9/30/2021 0:00:00,5217,0,0,399201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44874363,0,0,0,0,0,0,0,0,,0,48230835,0,0,0,0,0,0,0,0,0,0,0,239504,0,0,0,0,0,0,0,0,0
10696,9/30/2021 0:00:00,5218,0,133926330,10197248,1133077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60395365,80851369,79365431,21757326,0,242369491,0,0,0,0,0,0,1655084,-179392,0,0,0,0,0,0,0,0,0,0,0,1112316858,0,0,0,0,0,0,0,0,,0,1219773484,0,0,0,0,0,0,0,0,0,0,0,5199678,0,0,17244,0,0,0,0,0,0
10699,9/30/2021 0:00:00,5219,0,0,1458060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21248315,30268694,57842322,41445184,0,150804515,0,0,0,0,0,0,81874,-724282,0,0,0,0,0,0,0,0,0,0,0,296334121,93,3047035,3047035,0,0,0,93,3047035,,0,321417016,0,0,0,0,0,0,0,0,0,0,0,1849663,0,0,197448,0,0,0,0,0,0
10704,9/30/2021 0:00:00,5222,0,0,172121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11807198,0,0,0,0,0,0,0,0,,0,13192733,0,0,0,0,0,0,0,0,0,0,0,31875,0,0,0,0,0,0,0,0,0
10706,9/30/2021 0:00:00,5223,0,12933401,2425864,313376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436308,25454533,12525372,10438449,16633804,69488466,0,0,0,0,0,0,137502,-695364,0,0,0,0,0,0,0,0,0,0,0,147141784,0,0,0,0,0,0,0,0,,0,160781234,0,0,0,0,0,0,0,0,0,0,0,530151,0,0,0,0,0,0,0,0,0
10709,9/30/2021 0:00:00,5225,61776486,368004848,13656268,36088313,0,0,0,16156896,0,0,0,0,16156896,0,0,0,0,0,0,11222839,46821251,178348,0,0,58222438,922041,22077458,11904561,26872426,0,61776486,631609,907638,0,0,0,0,0,0,0,0,0,0,0,2198073794,1,12383,12383,0,0,0,1,12383,,0,2426361972,0,0,0,0,0,0,0,0,0,0,0,18331398,0,759045,0,0,0,0,0,0,0
10720,9/30/2021 0:00:00,5230,0,0,161525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874946,0,0,0,0,0,0,0,0,,0,20938213,0,0,0,0,0,0,0,0,0,0,0,75329,0,0,0,0,0,0,0,0,0
10728,9/30/2021 0:00:00,5235,5323000,0,44964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485000,1145000,2693000,0,0,5323000,95883,0,0,0,0,0,0,0,0,0,0,0,0,13433913,0,0,0,0,0,0,0,0,,0,14940378,0,0,0,0,0,0,0,0,0,0,0,29829,0,0,0,0,0,0,0,0,0
10729,9/30/2021 0:00:00,5236,0,0,12293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,4886148,0,0,0,0,0,0,0,0,,0,6404935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10739,9/30/2021 0:00:00,5244,0,274424,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5445613,0,0,0,0,0,0,0,0,,0,7045980,0,0,0,0,0,0,0,0,0,0,0,31790,0,0,0,0,0,0,0,0,0
10741,9/30/2021 0:00:00,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13985,0,0,0,0,0,0,0,0,0,0,0,0,2080858,0,0,0,0,0,0,0,0,,0,3352878,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
10746,9/30/2021 0:00:00,5249,0,0,16065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4563566,0,0,0,0,0,0,0,0,,0,5289285,0,0,0,0,0,0,0,0,0,0,0,40059,0,0,0,0,0,0,0,0,0
10754,9/30/2021 0:00:00,5253,0,36886264,14277431,3037374,0,0,0,0,979189,0,0,0,979189,0,0,0,0,0,0,317083328,147035631,320937807,198622268,0,983679034,0,0,0,0,0,0,643106,7051822,0,0,0,0,0,0,0,0,0,0,0,1846667394,0,0,0,0,0,0,0,0,,0,2053806453,0,0,0,0,0,0,0,0,0,0,0,12735944,0,0,158938,0,0,0,0,0,0
10756,9/30/2021 0:00:00,5255,0,0,219629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18630114,0,0,0,0,0,0,0,0,,0,20811834,0,0,0,0,0,0,0,0,0,0,0,134084,0,0,0,0,0,0,0,0,0
10763,9/30/2021 0:00:00,5260,0,0,484307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12453229,0,0,0,0,0,0,0,0,,0,13534186,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0
10767,9/30/2021 0:00:00,5264,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27833,0,0,0,0,0,0,0,0,,0,28669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,9/30/2021 0:00:00,5266,1520000,22789,455567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488000,1032000,0,0,0,1520000,0,0,0,0,0,0,0,0,0,0,0,0,0,23030504,0,0,0,0,0,0,0,0,,0,25633433,0,0,0,0,0,0,0,0,0,0,0,112578,0,0,0,0,0,0,0,0,0
10773,9/30/2021 0:00:00,5267,0,0,11710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647037,0,0,0,0,0,0,0,0,,0,964177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776,9/30/2021 0:00:00,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27864,0,0,0,0,0,0,0,0,0,0,0,0,431586,0,0,0,0,0,0,0,0,,0,586111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,9/30/2021 0:00:00,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535008,0,0,0,0,0,0,0,0,,0,702562,0,0,0,0,0,0,0,0,0,0,0,11755,0,0,0,0,0,0,0,0,0
10779,9/30/2021 0:00:00,5271,0,0,1576532,515701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566944,0,0,0,0,0,0,0,0,0,0,0,0,141816878,0,0,0,0,0,0,0,0,,0,156081402,0,0,0,0,0,0,0,0,0,0,0,68591,0,0,0,0,0,0,0,0,0
10794,9/30/2021 0:00:00,5278,19997410,0,4349432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110312,2797454,9084297,7040173,965174,19997410,0,0,0,0,0,0,0,0,0,0,0,0,0,383215007,9,288498,288498,52,7781659,7003493,9,288498,,0,424581232,0,0,0,0,0,0,0,0,0,0,0,2021468,0,0,0,0,0,0,0,0,0
10799,9/30/2021 0:00:00,5282,8138000,0,159234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730000,4717000,691000,0,0,8138000,0,0,0,0,0,0,0,0,0,0,0,0,0,32483762,0,0,0,0,0,0,0,0,,0,38796653,0,0,0,0,0,0,0,0,0,0,0,153902,0,0,0,0,0,0,0,0,0
10800,9/30/2021 0:00:00,5283,13997500,23111025,1030103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,10497500,2500000,0,13997500,52703,0,0,0,0,0,0,0,0,0,0,0,0,105423161,0,0,0,0,0,0,0,0,,0,116429628,0,0,0,0,0,0,0,0,0,0,0,364474,0,0,0,0,0,0,0,0,0
10803,9/30/2021 0:00:00,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238056,0,0,0,0,0,0,0,0,,0,376931,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0
10832,9/30/2021 0:00:00,5298,0,0,6581179,451584,0,0,0,0,0,0,6900242,0,6900242,0,0,0,0,0,0,11344114,15489587,64685015,22488007,2078823,116085546,0,0,0,0,0,0,24,740986,0,0,0,0,0,0,0,0,0,0,0,318361789,0,0,0,0,0,0,0,0,,0,356517647,0,0,0,0,0,0,0,0,0,0,0,2198090,0,329944,0,0,0,0,0,0,0
10845,9/30/2021 0:00:00,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128826,0,0,0,0,0,0,0,0,,0,142321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,9/30/2021 0:00:00,5315,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8360462,0,0,0,0,0,0,0,0,,0,9086863,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,0,0,0,0
10859,9/30/2021 0:00:00,5316,1044000,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,644000,0,0,1044000,0,0,0,0,0,0,0,0,0,0,0,0,0,6485976,0,0,0,0,0,0,0,0,,0,6956152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,9/30/2021 0:00:00,5319,8896000,0,173708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943000,4229000,1926000,798000,0,8896000,11585,0,0,0,0,0,0,0,0,0,0,0,0,9749811,0,0,0,0,0,0,0,0,,0,12131639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,9/30/2021 0:00:00,5320,0,0,12982439,826032,0,0,0,0,0,0,806275,280885,1087160,0,0,0,0,0,0,7370050,4978149,11466275,1815360,9147550,34777384,0,0,0,0,0,0,1154603,-25523,0,0,0,0,0,0,0,0,0,0,0,470352861,21,442334,442334,0,0,0,0,0,,0,528892985,0,0,0,0,0,0,0,0,0,0,0,4566688,0,37141,31214,0,0,0,0,0,0
